GameID,Date,home_team,away_team,home_score,away_score,winner,venue
NYN201404030,"April  3, 2014",New York Mets,Washington Nationals,2,8,Washington Nationals,Citi Field
HOU201404030,"April  3, 2014",Houston Astros,New York Yankees,2,4,New York Yankees,Minute Maid Park
MIA201404020,"April  2, 2014",Miami Marlins,Colorado Rockies,5,6,Colorado Rockies,Marlins Park
OAK201404021,"April  2, 2014",Oakland Athletics,Cleveland Indians,6,1,Oakland Athletics,"15,134"
TBA201404030,"April  3, 2014",Tampa Bay Rays,Toronto Blue Jays,7,2,Tampa Bay Rays,Tropicana Field
TBA201404020,"April  2, 2014",Tampa Bay Rays,Toronto Blue Jays,0,3,Toronto Blue Jays,Tropicana Field
OAK201404030,"April  3, 2014",Oakland Athletics,Seattle Mariners,3,2,Oakland Athletics,O.co Coliseum
HOU201404040,"April  4, 2014",Houston Astros,Los Angeles Angels of Anaheim,1,11,Los Angeles Angels of Anaheim,Minute Maid Park
KCA201404040,"April  4, 2014",Kansas City Royals,Chicago White Sox,7,5,Kansas City Royals,Kauffman Stadium
BOS201404040,"April  4, 2014",Boston Red Sox,Milwaukee Brewers,2,6,Milwaukee Brewers,Fenway Park
CLE201404040,"April  4, 2014",Cleveland Indians,Minnesota Twins,7,2,Cleveland Indians,Progressive Field
COL201404040,"April  4, 2014",Colorado Rockies,Arizona Diamondbacks,12,2,Colorado Rockies,Coors Field
DET201404040,"April  4, 2014",Detroit Tigers,Baltimore Orioles,10,4,Detroit Tigers,Comerica Park
MIA201404040,"April  4, 2014",Miami Marlins,San Diego Padres,8,2,Miami Marlins,Marlins Park
PIT201404040,"April  4, 2014",Pittsburgh Pirates,St. Louis Cardinals,12,2,Pittsburgh Pirates,PNC Park
TBA201404040,"April  4, 2014",Tampa Bay Rays,Texas Rangers,8,1,Tampa Bay Rays,Tropicana Field
CHN201404040,"April  4, 2014",Chicago Cubs,Philadelphia Phillies,2,7,Philadelphia Phillies,Wrigley Field
NYN201404040,"April  4, 2014",New York Mets,Cincinnati Reds,4,3,New York Mets,Citi Field
TOR201404040,"April  4, 2014",Toronto Blue Jays,New York Yankees,3,7,New York Yankees,Rogers Centre
CHN201404050,"April  5, 2014",Chicago Cubs,Philadelphia Phillies,0,2,Philadelphia Phillies,Wrigley Field
WAS201404040,"April  4, 2014",Washington Nationals,Atlanta Braves,1,2,Atlanta Braves,Nationals Park
LAN201404040,"April  4, 2014",Los Angeles Dodgers,San Francisco Giants,4,8,San Francisco Giants,Dodger Stadium
DET201404050,"April  5, 2014",Detroit Tigers,Baltimore Orioles,7,6,Detroit Tigers,Comerica Park
COL201404050,"April  5, 2014",Colorado Rockies,Arizona Diamondbacks,9,4,Colorado Rockies,Coors Field
BOS201404050,"April  5, 2014",Boston Red Sox,Milwaukee Brewers,6,7,Milwaukee Brewers,Fenway Park
HOU201404050,"April  5, 2014",Houston Astros,Los Angeles Angels of Anaheim,1,5,Los Angeles Angels of Anaheim,Minute Maid Park
CLE201404050,"April  5, 2014",Cleveland Indians,Minnesota Twins,3,7,Minnesota Twins,Progressive Field
OAK201404050,"April  5, 2014",Oakland Athletics,Seattle Mariners,1,3,Seattle Mariners,O.co Coliseum
LAN201404050,"April  5, 2014",Los Angeles Dodgers,San Francisco Giants,2,7,San Francisco Giants,Dodger Stadium
PIT201404030,"April  3, 2014",Pittsburgh Pirates,Chicago Cubs,2,3,Chicago Cubs,PNC Park
MIA201404050,"April  5, 2014",Miami Marlins,San Diego Padres,5,0,Miami Marlins,Marlins Park
TOR201404050,"April  5, 2014",Toronto Blue Jays,New York Yankees,4,0,Toronto Blue Jays,Rogers Centre
PIT201404050,"April  5, 2014",Pittsburgh Pirates,St. Louis Cardinals,1,6,St. Louis Cardinals,PNC Park
TBA201404050,"April  5, 2014",Tampa Bay Rays,Texas Rangers,5,4,Tampa Bay Rays,Tropicana Field
WAS201404050,"April  5, 2014",Washington Nationals,Atlanta Braves,2,6,Atlanta Braves,Nationals Park
CLE201404060,"April  6, 2014",Cleveland Indians,Minnesota Twins,7,10,Minnesota Twins,Progressive Field
BOS201404060,"April  6, 2014",Boston Red Sox,Milwaukee Brewers,0,4,Milwaukee Brewers,Fenway Park
KCA201404050,"April  5, 2014",Kansas City Royals,Chicago White Sox,4,3,Kansas City Royals,Kauffman Stadium
CHN201404060,"April  6, 2014",Chicago Cubs,Philadelphia Phillies,8,3,Chicago Cubs,Wrigley Field
NYN201404050,"April  5, 2014",New York Mets,Cincinnati Reds,6,3,New York Mets,Citi Field
OAK201404060,"April  6, 2014",Oakland Athletics,Seattle Mariners,6,3,Oakland Athletics,O.co Coliseum
KCA201404060,"April  6, 2014",Kansas City Royals,Chicago White Sox,1,5,Chicago White Sox,Kauffman Stadium
COL201404060,"April  6, 2014",Colorado Rockies,Arizona Diamondbacks,3,5,Arizona Diamondbacks,Coors Field
TBA201404060,"April  6, 2014",Tampa Bay Rays,Texas Rangers,0,3,Texas Rangers,Tropicana Field
HOU201404060,"April  6, 2014",Houston Astros,Los Angeles Angels of Anaheim,7,4,Houston Astros,Minute Maid Park
TOR201404060,"April  6, 2014",Toronto Blue Jays,New York Yankees,4,6,New York Yankees,Rogers Centre
LAN201404060,"April  6, 2014",Los Angeles Dodgers,San Francisco Giants,6,2,Los Angeles Dodgers,Dodger Stadium
BOS201404070,"April  7, 2014",Boston Red Sox,Texas Rangers,5,1,Boston Red Sox,Fenway Park
WAS201404060,"April  6, 2014",Washington Nationals,Atlanta Braves,2,1,Washington Nationals,Nationals Park
MIA201404060,"April  6, 2014",Miami Marlins,San Diego Padres,2,4,San Diego Padres,Marlins Park
COL201404070,"April  7, 2014",Colorado Rockies,Chicago White Sox,8,1,Colorado Rockies,Coors Field
HOU201404070,"April  7, 2014",Houston Astros,Los Angeles Angels of Anaheim,1,9,Los Angeles Angels of Anaheim,Minute Maid Park
PIT201404060,"April  6, 2014",Pittsburgh Pirates,St. Louis Cardinals,2,1,Pittsburgh Pirates,PNC Park
DET201404060,"April  6, 2014",Detroit Tigers,Baltimore Orioles,1,3,Baltimore Orioles,Comerica Park
ATL201404080,"April  8, 2014",Atlanta Braves,New York Mets,0,4,New York Mets,Turner Field
NYN201404060,"April  6, 2014",New York Mets,Cincinnati Reds,1,2,Cincinnati Reds,Citi Field
MIN201404070,"April  7, 2014",Minnesota Twins,Oakland Athletics,3,8,Oakland Athletics,Target Field
KCA201404070,"April  7, 2014",Kansas City Royals,Tampa Bay Rays,4,2,Kansas City Royals,Kauffman Stadium
NYA201404070,"April  7, 2014",New York Yankees,Baltimore Orioles,4,2,New York Yankees,Yankee Stadium III
CHN201404080,"April  8, 2014",Chicago Cubs,Pittsburgh Pirates,6,7,Pittsburgh Pirates,Wrigley Field
SLN201404070,"April  7, 2014",St. Louis Cardinals,Cincinnati Reds,5,3,St. Louis Cardinals,Busch Stadium III
LAN201404080,"April  8, 2014",Los Angeles Dodgers,Detroit Tigers,3,2,Los Angeles Dodgers,Dodger Stadium
COL201404080,"April  8, 2014",Colorado Rockies,Chicago White Sox,3,15,Chicago White Sox,Coors Field
CLE201404080,"April  8, 2014",Cleveland Indians,San Diego Padres,8,6,Cleveland Indians,Progressive Field
BOS201404080,"April  8, 2014",Boston Red Sox,Texas Rangers,7,10,Texas Rangers,Fenway Park
KCA201404080,"April  8, 2014",Kansas City Royals,Tampa Bay Rays,0,1,Tampa Bay Rays,Kauffman Stadium
PHI201404080,"April  8, 2014",Philadelphia Phillies,Milwaukee Brewers,4,10,Milwaukee Brewers,"45,061"
NYA201404080,"April  8, 2014",New York Yankees,Baltimore Orioles,5,14,Baltimore Orioles,Yankee Stadium III
SFN201404080,"April  8, 2014",San Francisco Giants,Arizona Diamondbacks,7,3,San Francisco Giants,AT&T Park
CLE201404091,"April  9, 2014",Cleveland Indians,San Diego Padres,2,0,Cleveland Indians,Progressive Field
BOS201404090,"April  9, 2014",Boston Red Sox,Texas Rangers,4,2,Boston Red Sox,Fenway Park
CLE201404092,"April  9, 2014",Cleveland Indians,San Diego Padres,1,2,San Diego Padres,Progressive Field
CHN201404090,"April  9, 2014",Chicago Cubs,Pittsburgh Pirates,7,5,Chicago Cubs,Wrigley Field
ATL201404090,"April  9, 2014",Atlanta Braves,New York Mets,4,3,Atlanta Braves,Turner Field
WAS201404080,"April  8, 2014",Washington Nationals,Miami Marlins,5,0,Washington Nationals,Nationals Park
TOR201404080,"April  8, 2014",Toronto Blue Jays,Houston Astros,5,2,Toronto Blue Jays,Rogers Centre
SLN201404080,"April  8, 2014",St. Louis Cardinals,Cincinnati Reds,7,5,St. Louis Cardinals,Busch Stadium III
KCA201404090,"April  9, 2014",Kansas City Royals,Tampa Bay Rays,7,3,Kansas City Royals,Kauffman Stadium
SFN201404090,"April  9, 2014",San Francisco Giants,Arizona Diamondbacks,3,7,Arizona Diamondbacks,AT&T Park
COL201404090,"April  9, 2014",Colorado Rockies,Chicago White Sox,10,4,Colorado Rockies,Coors Field
LAN201404090,"April  9, 2014",Los Angeles Dodgers,Detroit Tigers,6,7,Detroit Tigers,Dodger Stadium
MIN201404090,"April  9, 2014",Minnesota Twins,Oakland Athletics,4,7,Oakland Athletics,Target Field
SEA201404080,"April  8, 2014",Seattle Mariners,Los Angeles Angels of Anaheim,5,3,Seattle Mariners,Safeco Field
PHI201404090,"April  9, 2014",Philadelphia Phillies,Milwaukee Brewers,4,9,Milwaukee Brewers,Citizens Bank Park
SEA201404090,"April  9, 2014",Seattle Mariners,Los Angeles Angels of Anaheim,0,2,Los Angeles Angels of Anaheim,Safeco Field
SLN201404090,"April  9, 2014",St. Louis Cardinals,Cincinnati Reds,0,4,Cincinnati Reds,Busch Stadium III
CHA201404100,"April 10, 2014",Chicago White Sox,Cleveland Indians,7,3,Chicago White Sox,U.S. Cellular Field
TOR201404090,"April  9, 2014",Toronto Blue Jays,Houston Astros,7,3,Toronto Blue Jays,Rogers Centre
NYA201404100,"April 10, 2014",New York Yankees,Boston Red Sox,4,1,New York Yankees,Yankee Stadium III
WAS201404090,"April  9, 2014",Washington Nationals,Miami Marlins,10,7,Washington Nationals,Nationals Park
NYA201404090,"April  9, 2014",New York Yankees,Baltimore Orioles,4,5,Baltimore Orioles,Yankee Stadium III
CHN201404100,"April 10, 2014",Chicago Cubs,Pittsburgh Pirates,4,5,Pittsburgh Pirates,Wrigley Field
MIN201404100,"April 10, 2014",Minnesota Twins,Oakland Athletics,1,6,Oakland Athletics,Target Field
ATL201404100,"April 10, 2014",Atlanta Braves,New York Mets,4,6,New York Mets,Turner Field
PHI201404100,"April 10, 2014",Philadelphia Phillies,Milwaukee Brewers,2,6,Milwaukee Brewers,Citizens Bank Park
ATL201404110,"April 11, 2014",Atlanta Braves,Washington Nationals,7,6,Atlanta Braves,Turner Field
CHA201404110,"April 11, 2014",Chicago White Sox,Cleveland Indians,9,6,Chicago White Sox,U.S. Cellular Field
WAS201404100,"April 10, 2014",Washington Nationals,Miami Marlins,7,1,Washington Nationals,Nationals Park
SFN201404100,"April 10, 2014",San Francisco Giants,Arizona Diamondbacks,5,6,Arizona Diamondbacks,AT&T Park
TOR201404100,"April 10, 2014",Toronto Blue Jays,Houston Astros,4,6,Houston Astros,Rogers Centre
ARI201404110,"April 11, 2014",Arizona Diamondbacks,Los Angeles Dodgers,0,6,Los Angeles Dodgers,Chase Field
SDN201404110,"April 11, 2014",San Diego Padres,Detroit Tigers,6,0,San Diego Padres,Petco Park
BAL201404110,"April 11, 2014",Baltimore Orioles,Toronto Blue Jays,0,2,Toronto Blue Jays,Oriole Park at Camden Yards
CIN201404110,"April 11, 2014",Cincinnati Reds,Tampa Bay Rays,1,2,Tampa Bay Rays,Great American Ball Park
MIN201404110,"April 11, 2014",Minnesota Twins,Kansas City Royals,10,1,Minnesota Twins,Target Field
ANA201404110,"April 11, 2014",Los Angeles Angels of Anaheim,New York Mets,5,4,Los Angeles Angels of Anaheim,Angel Stadium of Anaheim
PHI201404110,"April 11, 2014",Philadelphia Phillies,Miami Marlins,6,3,Philadelphia Phillies,Citizens Bank Park
NYA201404110,"April 11, 2014",New York Yankees,Boston Red Sox,2,4,Boston Red Sox,Yankee Stadium III
SEA201404110,"April 11, 2014",Seattle Mariners,Oakland Athletics,6,4,Seattle Mariners,Safeco Field
MIL201404110,"April 11, 2014",Milwaukee Brewers,Pittsburgh Pirates,4,2,Milwaukee Brewers,Miller Park
SFN201404110,"April 11, 2014",San Francisco Giants,Colorado Rockies,6,5,San Francisco Giants,AT&T Park
ATL201404120,"April 12, 2014",Atlanta Braves,Washington Nationals,6,3,Atlanta Braves,Turner Field
ARI201404120,"April 12, 2014",Arizona Diamondbacks,Los Angeles Dodgers,5,8,Los Angeles Dodgers,Chase Field
SLN201404110,"April 11, 2014",St. Louis Cardinals,Chicago Cubs,3,6,Chicago Cubs,Busch Stadium III
ANA201404120,"April 12, 2014",Los Angeles Angels of Anaheim,New York Mets,6,7,New York Mets,Angel Stadium of Anaheim
CHA201404120,"April 12, 2014",Chicago White Sox,Cleveland Indians,6,12,Cleveland Indians,U.S. Cellular Field
BAL201404120,"April 12, 2014",Baltimore Orioles,Toronto Blue Jays,2,1,Baltimore Orioles,Oriole Park at Camden Yards
CIN201404120,"April 12, 2014",Cincinnati Reds,Tampa Bay Rays,0,1,Tampa Bay Rays,Great American Ball Park
TEX201404110,"April 11, 2014",Texas Rangers,Houston Astros,1,0,Texas Rangers,Globe Life Park in Arlington
TEX201404120,"April 12, 2014",Texas Rangers,Houston Astros,5,6,Houston Astros,Globe Life Park in Arlington
SEA201404120,"April 12, 2014",Seattle Mariners,Oakland Athletics,1,3,Oakland Athletics,Safeco Field
MIL201404120,"April 12, 2014",Milwaukee Brewers,Pittsburgh Pirates,3,2,Milwaukee Brewers,Miller Park
PHI201404120,"April 12, 2014",Philadelphia Phillies,Miami Marlins,5,4,Philadelphia Phillies,Citizens Bank Park
MIN201404120,"April 12, 2014",Minnesota Twins,Kansas City Royals,7,1,Minnesota Twins,Target Field
SLN201404120,"April 12, 2014",St. Louis Cardinals,Chicago Cubs,10,4,St. Louis Cardinals,Busch Stadium III
BAL201404130,"April 13, 2014",Baltimore Orioles,Toronto Blue Jays,3,11,Toronto Blue Jays,Oriole Park at Camden Yards
ANA201404130,"April 13, 2014",Los Angeles Angels of Anaheim,New York Mets,14,2,Los Angeles Angels of Anaheim,Angel Stadium of Anaheim
NYA201404120,"April 12, 2014",New York Yankees,Boston Red Sox,7,4,New York Yankees,Yankee Stadium III
SFN201404120,"April 12, 2014",San Francisco Giants,Colorado Rockies,0,1,Colorado Rockies,AT&T Park
MIL201404130,"April 13, 2014",Milwaukee Brewers,Pittsburgh Pirates,4,1,Milwaukee Brewers,Miller Park
SDN201404120,"April 12, 2014",San Diego Padres,Detroit Tigers,2,6,Detroit Tigers,Petco Park
ARI201404130,"April 13, 2014",Arizona Diamondbacks,Los Angeles Dodgers,6,8,Los Angeles Dodgers,Chase Field
MIN201404130,"April 13, 2014",Minnesota Twins,Kansas City Royals,4,3,Minnesota Twins,Target Field
NYA201404130,"April 13, 2014",New York Yankees,Boston Red Sox,3,2,New York Yankees,Yankee Stadium III
SDN201404130,"April 13, 2014",San Diego Padres,Detroit Tigers,5,1,San Diego Padres,Petco Park
CHA201404130,"April 13, 2014",Chicago White Sox,Cleveland Indians,4,3,Chicago White Sox,U.S. Cellular Field
PHI201404130,"April 13, 2014",Philadelphia Phillies,Miami Marlins,4,3,Philadelphia Phillies,Citizens Bank Park
CIN201404130,"April 13, 2014",Cincinnati Reds,Tampa Bay Rays,12,4,Cincinnati Reds,Great American Ball Park
ATL201404130,"April 13, 2014",Atlanta Braves,Washington Nationals,10,2,Atlanta Braves,Turner Field
MIL201404140,"April 14, 2014",Milwaukee Brewers,St. Louis Cardinals,0,4,St. Louis Cardinals,Miller Park
SEA201404130,"April 13, 2014",Seattle Mariners,Oakland Athletics,0,3,Oakland Athletics,Safeco Field
SLN201404130,"April 13, 2014",St. Louis Cardinals,Chicago Cubs,6,4,St. Louis Cardinals,Busch Stadium III
ARI201404140,"April 14, 2014",Arizona Diamondbacks,New York Mets,3,7,New York Mets,Chase Field
BAL201404140,"April 14, 2014",Baltimore Orioles,Tampa Bay Rays,7,1,Baltimore Orioles,Oriole Park at Camden Yards
TEX201404130,"April 13, 2014",Texas Rangers,Houston Astros,1,0,Texas Rangers,Globe Life Park in Arlington
ANA201404140,"April 14, 2014",Los Angeles Angels of Anaheim,Oakland Athletics,2,3,Oakland Athletics,Angel Stadium of Anaheim
MIA201404140,"April 14, 2014",Miami Marlins,Washington Nationals,2,9,Washington Nationals,Marlins Park
ANA201404150,"April 15, 2014",Los Angeles Angels of Anaheim,Oakland Athletics,9,10,Oakland Athletics,Angel Stadium of Anaheim
ARI201404150,"April 15, 2014",Arizona Diamondbacks,New York Mets,0,9,New York Mets,Chase Field
SFN201404130,"April 13, 2014",San Francisco Giants,Colorado Rockies,5,4,San Francisco Giants,AT&T Park
SDN201404140,"April 14, 2014",San Diego Padres,Colorado Rockies,5,4,San Diego Padres,Petco Park
PHI201404140,"April 14, 2014",Philadelphia Phillies,Atlanta Braves,6,9,Atlanta Braves,Citizens Bank Park
HOU201404150,"April 15, 2014",Houston Astros,Kansas City Royals,2,4,Kansas City Royals,Minute Maid Park
MIA201404150,"April 15, 2014",Miami Marlins,Washington Nationals,11,2,Miami Marlins,Marlins Park
CIN201404140,"April 14, 2014",Cincinnati Reds,Pittsburgh Pirates,7,8,Pittsburgh Pirates,Great American Ball Park
TEX201404140,"April 14, 2014",Texas Rangers,Seattle Mariners,1,7,Seattle Mariners,Globe Life Park in Arlington
CIN201404150,"April 15, 2014",Cincinnati Reds,Pittsburgh Pirates,7,5,Cincinnati Reds,Great American Ball Park
ANA201404160,"April 16, 2014",Los Angeles Angels of Anaheim,Oakland Athletics,5,4,Los Angeles Angels of Anaheim,Angel Stadium of Anaheim
MIN201404150,"April 15, 2014",Minnesota Twins,Toronto Blue Jays,3,9,Toronto Blue Jays,Target Field
SDN201404150,"April 15, 2014",San Diego Padres,Colorado Rockies,2,3,Colorado Rockies,Petco Park
BAL201404160,"April 16, 2014",Baltimore Orioles,Tampa Bay Rays,3,0,Baltimore Orioles,Oriole Park at Camden Yards
CHA201404150,"April 15, 2014",Chicago White Sox,Boston Red Sox,2,1,Chicago White Sox,U.S. Cellular Field
SFN201404150,"April 15, 2014",San Francisco Giants,Los Angeles Dodgers,3,2,San Francisco Giants,AT&T Park
TEX201404150,"April 15, 2014",Texas Rangers,Seattle Mariners,5,0,Texas Rangers,Globe Life Park in Arlington
MIL201404150,"April 15, 2014",Milwaukee Brewers,St. Louis Cardinals,1,6,St. Louis Cardinals,Miller Park
MIL201404160,"April 16, 2014",Milwaukee Brewers,St. Louis Cardinals,5,1,Milwaukee Brewers,Miller Park
ARI201404160,"April 16, 2014",Arizona Diamondbacks,New York Mets,2,5,New York Mets,Chase Field
CIN201404160,"April 16, 2014",Cincinnati Reds,Pittsburgh Pirates,4,0,Cincinnati Reds,Great American Ball Park
DET201404160,"April 16, 2014",Detroit Tigers,Cleveland Indians,2,3,Cleveland Indians,Comerica Park
CHA201404160,"April 16, 2014",Chicago White Sox,Boston Red Sox,4,6,Boston Red Sox,U.S. Cellular Field
SDN201404160,"April 16, 2014",San Diego Padres,Colorado Rockies,4,2,San Diego Padres,Petco Park
MIA201404160,"April 16, 2014",Miami Marlins,Washington Nationals,3,6,Washington Nationals,Marlins Park
CHA201404170,"April 17, 2014",Chicago White Sox,Boston Red Sox,1,3,Boston Red Sox,U.S. Cellular Field
NYA201404161,"April 16, 2014",New York Yankees,Chicago Cubs,3,0,New York Yankees,"36,569"
HOU201404160,"April 16, 2014",Houston Astros,Kansas City Royals,4,6,Kansas City Royals,Minute Maid Park
MIN201404172,"April 17, 2014",Minnesota Twins,Toronto Blue Jays,9,5,Minnesota Twins,Target Field
SFN201404160,"April 16, 2014",San Francisco Giants,Los Angeles Dodgers,2,1,San Francisco Giants,AT&T Park
TEX201404160,"April 16, 2014",Texas Rangers,Seattle Mariners,3,2,Texas Rangers,Globe Life Park in Arlington
DET201404170,"April 17, 2014",Detroit Tigers,Cleveland Indians,7,5,Detroit Tigers,Comerica Park
NYA201404162,"April 16, 2014",New York Yankees,Chicago Cubs,2,0,New York Yankees,Yankee Stadium III
HOU201404170,"April 17, 2014",Houston Astros,Kansas City Royals,1,5,Kansas City Royals,Minute Maid Park
PIT201404170,"April 17, 2014",Pittsburgh Pirates,Milwaukee Brewers,11,2,Pittsburgh Pirates,PNC Park
MIN201404171,"April 17, 2014",Minnesota Twins,Toronto Blue Jays,7,0,Minnesota Twins,"20,507"
TEX201404170,"April 17, 2014",Texas Rangers,Seattle Mariners,8,6,Texas Rangers,Globe Life Park in Arlington
PHI201404170,"April 17, 2014",Philadelphia Phillies,Atlanta Braves,1,0,Philadelphia Phillies,Citizens Bank Park
SFN201404170,"April 17, 2014",San Francisco Giants,Los Angeles Dodgers,1,2,Los Angeles Dodgers,AT&T Park
TBA201404170,"April 17, 2014",Tampa Bay Rays,New York Yankees,2,10,New York Yankees,Tropicana Field
CLE201404180,"April 18, 2014",Cleveland Indians,Toronto Blue Jays,2,3,Toronto Blue Jays,Progressive Field
SDN201404170,"April 17, 2014",San Diego Padres,Colorado Rockies,1,3,Colorado Rockies,Petco Park
WAS201404170,"April 17, 2014",Washington Nationals,St. Louis Cardinals,0,8,St. Louis Cardinals,Nationals Park
PHI201404160,"April 16, 2014",Philadelphia Phillies,Atlanta Braves,0,1,Atlanta Braves,Citizens Bank Park
CHN201404180,"April 18, 2014",Chicago Cubs,Cincinnati Reds,1,4,Cincinnati Reds,Wrigley Field
BOS201404180,"April 18, 2014",Boston Red Sox,Baltimore Orioles,4,8,Baltimore Orioles,Fenway Park
KCA201404180,"April 18, 2014",Kansas City Royals,Minnesota Twins,5,0,Kansas City Royals,Kauffman Stadium
MIA201404180,"April 18, 2014",Miami Marlins,Seattle Mariners,8,4,Miami Marlins,Marlins Park
OAK201404180,"April 18, 2014",Oakland Athletics,Houston Astros,11,3,Oakland Athletics,O.co Coliseum
COL201404180,"April 18, 2014",Colorado Rockies,Philadelphia Phillies,12,1,Colorado Rockies,Coors Field
DET201404180,"April 18, 2014",Detroit Tigers,Los Angeles Angels of Anaheim,6,11,Los Angeles Angels of Anaheim,Comerica Park
LAN201404180,"April 18, 2014",Los Angeles Dodgers,Arizona Diamondbacks,2,4,Arizona Diamondbacks,Dodger Stadium
PIT201404180,"April 18, 2014",Pittsburgh Pirates,Milwaukee Brewers,3,5,Milwaukee Brewers,PNC Park
SDN201404180,"April 18, 2014",San Diego Padres,San Francisco Giants,2,1,San Diego Padres,Petco Park
TEX201404180,"April 18, 2014",Texas Rangers,Chicago White Sox,12,0,Texas Rangers,Globe Life Park in Arlington
