GameID,Date,home_team,away_team,home_score,away_score,winner,venue
CLE201204070,"April  7, 2012",Cleveland Indians,Toronto Blue Jays,4,7,Toronto Blue Jays,Progressive Field
CIN201204070,"April  7, 2012",Cincinnati Reds,Miami Marlins,3,8,Miami Marlins,Great American Ball Park
SDN201204060,"April  6, 2012",San Diego Padres,Los Angeles Dodgers,0,6,Los Angeles Dodgers,Petco Park
HOU201204070,"April  7, 2012",Houston Astros,Colorado Rockies,7,3,Houston Astros,Minute Maid Park
TBA201204070,"April  7, 2012",Tampa Bay Rays,New York Yankees,8,6,Tampa Bay Rays,Tropicana Field
MIL201204070,"April  7, 2012",Milwaukee Brewers,St. Louis Cardinals,6,0,Milwaukee Brewers,Miller Park
CLE201204050,"April  5, 2012",Cleveland Indians,Toronto Blue Jays,4,7,Toronto Blue Jays,Progressive Field
SDN201204070,"April  7, 2012",San Diego Padres,Los Angeles Dodgers,5,6,Los Angeles Dodgers,Petco Park
OAK201204070,"April  7, 2012",Oakland Athletics,Seattle Mariners,7,8,Seattle Mariners,O.co Coliseum
TEX201204070,"April  7, 2012",Texas Rangers,Chicago White Sox,3,4,Chicago White Sox,Rangers Ballpark in Arlington
PIT201204070,"April  7, 2012",Pittsburgh Pirates,Philadelphia Phillies,2,1,Pittsburgh Pirates,PNC Park
NYN201204070,"April  7, 2012",New York Mets,Atlanta Braves,4,2,New York Mets,Citi Field
HOU201204080,"April  8, 2012",Houston Astros,Colorado Rockies,3,2,Houston Astros,Minute Maid Park
MIL201204080,"April  8, 2012",Milwaukee Brewers,St. Louis Cardinals,3,9,St. Louis Cardinals,Miller Park
ARI201204080,"April  8, 2012",Arizona Diamondbacks,San Francisco Giants,7,6,Arizona Diamondbacks,Chase Field
CHN201204080,"April  8, 2012",Chicago Cubs,Washington Nationals,4,3,Chicago Cubs,Wrigley Field
DET201204080,"April  8, 2012",Detroit Tigers,Boston Red Sox,13,12,Detroit Tigers,Comerica Park
ANA201204080,"April  8, 2012",Los Angeles Angels of Anaheim,Kansas City Royals,3,7,Kansas City Royals,Angel Stadium of Anaheim
CLE201204080,"April  8, 2012",Cleveland Indians,Toronto Blue Jays,4,3,Cleveland Indians,Progressive Field
SDN201204080,"April  8, 2012",San Diego Padres,Los Angeles Dodgers,8,4,San Diego Padres,Petco Park
DET201204070,"April  7, 2012",Detroit Tigers,Boston Red Sox,10,0,Detroit Tigers,Comerica Park
CIN201204080,"April  8, 2012",Cincinnati Reds,Miami Marlins,6,5,Cincinnati Reds,Great American Ball Park
NYN201204080,"April  8, 2012",New York Mets,Atlanta Braves,7,5,New York Mets,Citi Field
CHN201204090,"April  9, 2012",Chicago Cubs,Milwaukee Brewers,5,7,Milwaukee Brewers,Wrigley Field
PIT201204080,"April  8, 2012",Pittsburgh Pirates,Philadelphia Phillies,5,4,Pittsburgh Pirates,PNC Park
CIN201204090,"April  9, 2012",Cincinnati Reds,St. Louis Cardinals,1,7,St. Louis Cardinals,Great American Ball Park
TBA201204080,"April  8, 2012",Tampa Bay Rays,New York Yankees,3,0,Tampa Bay Rays,Tropicana Field
TEX201204080,"April  8, 2012",Texas Rangers,Chicago White Sox,5,0,Texas Rangers,Rangers Ballpark in Arlington
BAL201204080,"April  8, 2012",Baltimore Orioles,Minnesota Twins,3,1,Baltimore Orioles,Oriole Park at Camden Yards
MIN201204090,"April  9, 2012",Minnesota Twins,Los Angeles Angels of Anaheim,1,5,Los Angeles Angels of Anaheim,Target Field
BAL201204090,"April  9, 2012",Baltimore Orioles,New York Yankees,2,6,New York Yankees,Oriole Park at Camden Yards
NYN201204090,"April  9, 2012",New York Mets,Washington Nationals,4,3,New York Mets,Citi Field
CLE201204090,"April  9, 2012",Cleveland Indians,Chicago White Sox,2,4,Chicago White Sox,Progressive Field
OAK201204090,"April  9, 2012",Oakland Athletics,Kansas City Royals,1,0,Oakland Athletics,O.co Coliseum
PHI201204090,"April  9, 2012",Philadelphia Phillies,Miami Marlins,2,6,Miami Marlins,Citizens Bank Park
COL201204090,"April  9, 2012",Colorado Rockies,San Francisco Giants,0,7,San Francisco Giants,Coors Field
HOU201204090,"April  9, 2012",Houston Astros,Atlanta Braves,8,3,Houston Astros,Minute Maid Park
CHN201204100,"April 10, 2012",Chicago Cubs,Milwaukee Brewers,4,7,Milwaukee Brewers,Wrigley Field
TEX201204090,"April  9, 2012",Texas Rangers,Seattle Mariners,11,5,Texas Rangers,Rangers Ballpark in Arlington
BAL201204100,"April 10, 2012",Baltimore Orioles,New York Yankees,4,5,New York Yankees,Oriole Park at Camden Yards
OAK201204100,"April 10, 2012",Oakland Athletics,Kansas City Royals,0,3,Kansas City Royals,O.co Coliseum
SDN201204100,"April 10, 2012",San Diego Padres,Arizona Diamondbacks,2,4,Arizona Diamondbacks,Petco Park
TOR201204090,"April  9, 2012",Toronto Blue Jays,Boston Red Sox,2,4,Boston Red Sox,Rogers Centre
NYN201204100,"April 10, 2012",New York Mets,Washington Nationals,2,6,Washington Nationals,Citi Field
CIN201204100,"April 10, 2012",Cincinnati Reds,St. Louis Cardinals,1,3,St. Louis Cardinals,Great American Ball Park
CIN201204110,"April 11, 2012",Cincinnati Reds,St. Louis Cardinals,4,3,Cincinnati Reds,Great American Ball Park
HOU201204100,"April 10, 2012",Houston Astros,Atlanta Braves,4,6,Atlanta Braves,Minute Maid Park
TEX201204100,"April 10, 2012",Texas Rangers,Seattle Mariners,1,0,Texas Rangers,Rangers Ballpark in Arlington
TOR201204100,"April 10, 2012",Toronto Blue Jays,Boston Red Sox,7,3,Toronto Blue Jays,Rogers Centre
CHN201204110,"April 11, 2012",Chicago Cubs,Milwaukee Brewers,1,2,Milwaukee Brewers,Wrigley Field
DET201204100,"April 10, 2012",Detroit Tigers,Tampa Bay Rays,5,2,Detroit Tigers,Comerica Park
BAL201204110,"April 11, 2012",Baltimore Orioles,New York Yankees,4,6,New York Yankees,Oriole Park at Camden Yards
HOU201204110,"April 11, 2012",Houston Astros,Atlanta Braves,3,6,Atlanta Braves,Minute Maid Park
LAN201204100,"April 10, 2012",Los Angeles Dodgers,Pittsburgh Pirates,2,1,Los Angeles Dodgers,Dodger Stadium
OAK201204110,"April 11, 2012",Oakland Athletics,Kansas City Royals,5,4,Oakland Athletics,O.co Coliseum
COL201204110,"April 11, 2012",Colorado Rockies,San Francisco Giants,17,8,Colorado Rockies,Coors Field
CLE201204110,"April 11, 2012",Cleveland Indians,Chicago White Sox,6,10,Chicago White Sox,Progressive Field
SDN201204110,"April 11, 2012",San Diego Padres,Arizona Diamondbacks,2,1,San Diego Padres,Petco Park
PHI201204110,"April 11, 2012",Philadelphia Phillies,Miami Marlins,7,1,Philadelphia Phillies,Citizens Bank Park
DET201204110,"April 11, 2012",Detroit Tigers,Tampa Bay Rays,2,4,Tampa Bay Rays,Comerica Park
CHN201204120,"April 12, 2012",Chicago Cubs,Milwaukee Brewers,8,0,Chicago Cubs,Wrigley Field
DET201204120,"April 12, 2012",Detroit Tigers,Tampa Bay Rays,7,2,Detroit Tigers,Comerica Park
LAN201204120,"April 12, 2012",Los Angeles Dodgers,Pittsburgh Pirates,3,2,Los Angeles Dodgers,Dodger Stadium
NYN201204110,"April 11, 2012",New York Mets,Washington Nationals,0,4,Washington Nationals,Citi Field
TOR201204110,"April 11, 2012",Toronto Blue Jays,Boston Red Sox,3,1,Toronto Blue Jays,Rogers Centre
TEX201204110,"April 11, 2012",Texas Rangers,Seattle Mariners,3,4,Seattle Mariners,Rangers Ballpark in Arlington
MIN201204110,"April 11, 2012",Minnesota Twins,Los Angeles Angels of Anaheim,6,5,Minnesota Twins,Target Field
ATL201204130,"April 13, 2012",Atlanta Braves,Milwaukee Brewers,10,8,Atlanta Braves,Turner Field
COL201204120,"April 12, 2012",Colorado Rockies,San Francisco Giants,2,4,San Francisco Giants,Coors Field
MIN201204120,"April 12, 2012",Minnesota Twins,Los Angeles Angels of Anaheim,10,9,Minnesota Twins,Target Field
LAN201204110,"April 11, 2012",Los Angeles Dodgers,Pittsburgh Pirates,4,1,Los Angeles Dodgers,Dodger Stadium
SDN201204120,"April 12, 2012",San Diego Padres,Arizona Diamondbacks,1,3,Arizona Diamondbacks,Petco Park
PHI201204120,"April 12, 2012",Philadelphia Phillies,Miami Marlins,3,1,Philadelphia Phillies,Citizens Bank Park
BOS201204130,"April 13, 2012",Boston Red Sox,Tampa Bay Rays,12,2,Boston Red Sox,Fenway Park
TEX201204120,"April 12, 2012",Texas Rangers,Seattle Mariners,5,3,Texas Rangers,Rangers Ballpark in Arlington
KCA201204130,"April 13, 2012",Kansas City Royals,Cleveland Indians,3,8,Cleveland Indians,Kauffman Stadium
SEA201204130,"April 13, 2012",Seattle Mariners,Oakland Athletics,0,4,Oakland Athletics,Safeco Field
CHA201204130,"April 13, 2012",Chicago White Sox,Detroit Tigers,5,2,Chicago White Sox,U.S. Cellular Field
WAS201204120,"April 12, 2012",Washington Nationals,Cincinnati Reds,3,2,Washington Nationals,Nationals Park
PHI201204130,"April 13, 2012",Philadelphia Phillies,New York Mets,2,5,New York Mets,Citizens Bank Park
COL201204130,"April 13, 2012",Colorado Rockies,Arizona Diamondbacks,7,6,Colorado Rockies,Coors Field
MIA201204130,"April 13, 2012",Miami Marlins,Houston Astros,5,4,Miami Marlins,Marlins Park
NYA201204130,"April 13, 2012",New York Yankees,Los Angeles Angels of Anaheim,5,0,New York Yankees,Yankee Stadium III
BOS201204140,"April 14, 2012",Boston Red Sox,Tampa Bay Rays,13,5,Boston Red Sox,Fenway Park
LAN201204130,"April 13, 2012",Los Angeles Dodgers,San Diego Padres,9,8,Los Angeles Dodgers,Dodger Stadium
SLN201204130,"April 13, 2012",St. Louis Cardinals,Chicago Cubs,5,9,Chicago Cubs,Busch Stadium III
SFN201204130,"April 13, 2012",San Francisco Giants,Pittsburgh Pirates,5,0,San Francisco Giants,AT&T Park
TOR201204130,"April 13, 2012",Toronto Blue Jays,Baltimore Orioles,5,7,Baltimore Orioles,Rogers Centre
WAS201204130,"April 13, 2012",Washington Nationals,Cincinnati Reds,2,1,Washington Nationals,Nationals Park
MIA201204140,"April 14, 2012",Miami Marlins,Houston Astros,4,5,Houston Astros,Marlins Park
ATL201204140,"April 14, 2012",Atlanta Braves,Milwaukee Brewers,2,1,Atlanta Braves,Turner Field
MIN201204140,"April 14, 2012",Minnesota Twins,Texas Rangers,2,6,Texas Rangers,Target Field
CHA201204140,"April 14, 2012",Chicago White Sox,Detroit Tigers,5,1,Chicago White Sox,U.S. Cellular Field
SLN201204140,"April 14, 2012",St. Louis Cardinals,Chicago Cubs,5,1,St. Louis Cardinals,Busch Stadium III
PHI201204140,"April 14, 2012",Philadelphia Phillies,New York Mets,0,5,New York Mets,Citizens Bank Park
COL201204140,"April 14, 2012",Colorado Rockies,Arizona Diamondbacks,8,7,Colorado Rockies,Coors Field
LAN201204140,"April 14, 2012",Los Angeles Dodgers,San Diego Padres,6,1,Los Angeles Dodgers,Dodger Stadium
NYA201204140,"April 14, 2012",New York Yankees,Los Angeles Angels of Anaheim,1,7,Los Angeles Angels of Anaheim,Yankee Stadium III
WAS201204140,"April 14, 2012",Washington Nationals,Cincinnati Reds,4,1,Washington Nationals,Nationals Park
ATL201204150,"April 15, 2012",Atlanta Braves,Milwaukee Brewers,7,4,Atlanta Braves,Turner Field
MIN201204130,"April 13, 2012",Minnesota Twins,Texas Rangers,1,4,Texas Rangers,Target Field
SEA201204140,"April 14, 2012",Seattle Mariners,Oakland Athletics,4,0,Seattle Mariners,Safeco Field
SFN201204140,"April 14, 2012",San Francisco Giants,Pittsburgh Pirates,4,3,San Francisco Giants,AT&T Park
TOR201204140,"April 14, 2012",Toronto Blue Jays,Baltimore Orioles,4,6,Baltimore Orioles,Rogers Centre
BOS201204150,"April 15, 2012",Boston Red Sox,Tampa Bay Rays,6,4,Boston Red Sox,Fenway Park
KCA201204140,"April 14, 2012",Kansas City Royals,Cleveland Indians,9,11,Cleveland Indians,Kauffman Stadium
COL201204150,"April 15, 2012",Colorado Rockies,Arizona Diamondbacks,2,5,Arizona Diamondbacks,Coors Field
CHA201204150,"April 15, 2012",Chicago White Sox,Detroit Tigers,2,5,Detroit Tigers,U.S. Cellular Field
MIN201204150,"April 15, 2012",Minnesota Twins,Texas Rangers,3,4,Texas Rangers,Target Field
LAN201204150,"April 15, 2012",Los Angeles Dodgers,San Diego Padres,5,4,Los Angeles Dodgers,Dodger Stadium
KCA201204150,"April 15, 2012",Kansas City Royals,Cleveland Indians,7,13,Cleveland Indians,Kauffman Stadium
SEA201204150,"April 15, 2012",Seattle Mariners,Oakland Athletics,5,3,Seattle Mariners,Safeco Field
NYA201204150,"April 15, 2012",New York Yankees,Los Angeles Angels of Anaheim,11,5,New York Yankees,Yankee Stadium III
PHI201204150,"April 15, 2012",Philadelphia Phillies,New York Mets,8,2,Philadelphia Phillies,Citizens Bank Park
MIA201204150,"April 15, 2012",Miami Marlins,Houston Astros,5,4,Miami Marlins,Marlins Park
SLN201204150,"April 15, 2012",St. Louis Cardinals,Chicago Cubs,10,3,St. Louis Cardinals,Busch Stadium III
SFN201204150,"April 15, 2012",San Francisco Giants,Pittsburgh Pirates,1,4,Pittsburgh Pirates,AT&T Park
ARI201204160,"April 16, 2012",Arizona Diamondbacks,Pittsburgh Pirates,5,1,Arizona Diamondbacks,Chase Field
TOR201204150,"April 15, 2012",Toronto Blue Jays,Baltimore Orioles,9,2,Toronto Blue Jays,Rogers Centre
WAS201204150,"April 15, 2012",Washington Nationals,Cincinnati Reds,5,8,Cincinnati Reds,Nationals Park
ANA201204160,"April 16, 2012",Los Angeles Angels of Anaheim,Oakland Athletics,6,0,Los Angeles Angels of Anaheim,Angel Stadium of Anaheim
ATL201204160,"April 16, 2012",Atlanta Braves,New York Mets,1,6,New York Mets,Turner Field
SFN201204160,"April 16, 2012",San Francisco Giants,Philadelphia Phillies,2,5,Philadelphia Phillies,AT&T Park
BOS201204160,"April 16, 2012",Boston Red Sox,Tampa Bay Rays,0,1,Tampa Bay Rays,Fenway Park
CHA201204160,"April 16, 2012",Chicago White Sox,Baltimore Orioles,4,10,Baltimore Orioles,U.S. Cellular Field
WAS201204160,"April 16, 2012",Washington Nationals,Houston Astros,6,3,Washington Nationals,Nationals Park
NYA201204160,"April 16, 2012",New York Yankees,Minnesota Twins,3,7,Minnesota Twins,Yankee Stadium III
BOS201204170,"April 17, 2012",Boston Red Sox,Texas Rangers,3,18,Texas Rangers,Fenway Park
ANA201204170,"April 17, 2012",Los Angeles Angels of Anaheim,Oakland Athletics,3,5,Oakland Athletics,Angel Stadium of Anaheim
ATL201204170,"April 17, 2012",Atlanta Braves,New York Mets,9,3,Atlanta Braves,Turner Field
COL201204160,"April 16, 2012",Colorado Rockies,San Diego Padres,1,7,San Diego Padres,Coors Field
ARI201204170,"April 17, 2012",Arizona Diamondbacks,Pittsburgh Pirates,4,5,Pittsburgh Pirates,Chase Field
NYA201204170,"April 17, 2012",New York Yankees,Minnesota Twins,8,3,New York Yankees,Yankee Stadium III
COL201204170,"April 17, 2012",Colorado Rockies,San Diego Padres,5,3,Colorado Rockies,Coors Field
KCA201204160,"April 16, 2012",Kansas City Royals,Detroit Tigers,2,3,Detroit Tigers,Kauffman Stadium
KCA201204170,"April 17, 2012",Kansas City Royals,Detroit Tigers,1,3,Detroit Tigers,Kauffman Stadium
CHA201204170,"April 17, 2012",Chicago White Sox,Baltimore Orioles,2,3,Baltimore Orioles,U.S. Cellular Field
MIA201204170,"April 17, 2012",Miami Marlins,Chicago Cubs,5,2,Miami Marlins,Marlins Park
ARI201204180,"April 18, 2012",Arizona Diamondbacks,Pittsburgh Pirates,1,2,Pittsburgh Pirates,Chase Field
SEA201204170,"April 17, 2012",Seattle Mariners,Cleveland Indians,8,9,Cleveland Indians,Safeco Field
ATL201204180,"April 18, 2012",Atlanta Braves,New York Mets,14,6,Atlanta Braves,Turner Field
TOR201204170,"April 17, 2012",Toronto Blue Jays,Tampa Bay Rays,7,3,Toronto Blue Jays,Rogers Centre
SFN201204170,"April 17, 2012",San Francisco Giants,Philadelphia Phillies,4,2,San Francisco Giants,AT&T Park
MIL201204170,"April 17, 2012",Milwaukee Brewers,Los Angeles Dodgers,5,4,Milwaukee Brewers,Miller Park
WAS201204170,"April 17, 2012",Washington Nationals,Houston Astros,1,0,Washington Nationals,Nationals Park
BOS201204180,"April 18, 2012",Boston Red Sox,Texas Rangers,3,6,Texas Rangers,Fenway Park
SLN201204170,"April 17, 2012",St. Louis Cardinals,Cincinnati Reds,2,1,St. Louis Cardinals,Busch Stadium III
ANA201204180,"April 18, 2012",Los Angeles Angels of Anaheim,Oakland Athletics,0,6,Oakland Athletics,Angel Stadium of Anaheim
COL201204180,"April 18, 2012",Colorado Rockies,San Diego Padres,8,4,Colorado Rockies,Coors Field
CHA201204180,"April 18, 2012",Chicago White Sox,Baltimore Orioles,8,1,Chicago White Sox,U.S. Cellular Field
TOR201204180,"April 18, 2012",Toronto Blue Jays,Tampa Bay Rays,2,12,Tampa Bay Rays,Rogers Centre
KCA201204180,"April 18, 2012",Kansas City Royals,Detroit Tigers,3,4,Detroit Tigers,Kauffman Stadium
MIA201204180,"April 18, 2012",Miami Marlins,Chicago Cubs,9,1,Miami Marlins,Marlins Park
MIL201204180,"April 18, 2012",Milwaukee Brewers,Los Angeles Dodgers,3,2,Milwaukee Brewers,Miller Park
ANA201204190,"April 19, 2012",Los Angeles Angels of Anaheim,Oakland Athletics,2,4,Oakland Athletics,Angel Stadium of Anaheim
SFN201204180,"April 18, 2012",San Francisco Giants,Philadelphia Phillies,1,0,San Francisco Giants,AT&T Park
WAS201204180,"April 18, 2012",Washington Nationals,Houston Astros,3,2,Washington Nationals,Nationals Park
NYA201204180,"April 18, 2012",New York Yankees,Minnesota Twins,5,6,Minnesota Twins,Yankee Stadium III
SEA201204180,"April 18, 2012",Seattle Mariners,Cleveland Indians,4,1,Seattle Mariners,Safeco Field
NYA201204190,"April 19, 2012",New York Yankees,Minnesota Twins,7,6,New York Yankees,Yankee Stadium III
SLN201204180,"April 18, 2012",St. Louis Cardinals,Cincinnati Reds,11,1,St. Louis Cardinals,Busch Stadium III
MIA201204190,"April 19, 2012",Miami Marlins,Chicago Cubs,5,3,Miami Marlins,Marlins Park
ARI201204190,"April 19, 2012",Arizona Diamondbacks,Atlanta Braves,2,10,Atlanta Braves,Chase Field
CHA201204190,"April 19, 2012",Chicago White Sox,Baltimore Orioles,3,5,Baltimore Orioles,U.S. Cellular Field
WAS201204190,"April 19, 2012",Washington Nationals,Houston Astros,4,11,Houston Astros,Nationals Park
ARI201204200,"April 20, 2012",Arizona Diamondbacks,Atlanta Braves,1,9,Atlanta Braves,Chase Field
MIL201204190,"April 19, 2012",Milwaukee Brewers,Los Angeles Dodgers,3,4,Los Angeles Dodgers,Miller Park
DET201204190,"April 19, 2012",Detroit Tigers,Texas Rangers,3,10,Texas Rangers,Comerica Park
CHN201204200,"April 20, 2012",Chicago Cubs,Cincinnati Reds,4,9,Cincinnati Reds,Wrigley Field
SLN201204190,"April 19, 2012",St. Louis Cardinals,Cincinnati Reds,3,6,Cincinnati Reds,Busch Stadium III
ANA201204200,"April 20, 2012",Los Angeles Angels of Anaheim,Baltimore Orioles,6,3,Los Angeles Angels of Anaheim,Angel Stadium of Anaheim
BOS201204200,"April 20, 2012",Boston Red Sox,New York Yankees,2,6,New York Yankees,Fenway Park
SDN201204190,"April 19, 2012",San Diego Padres,Philadelphia Phillies,0,2,Philadelphia Phillies,Petco Park
SEA201204190,"April 19, 2012",Seattle Mariners,Cleveland Indians,1,2,Cleveland Indians,Safeco Field
HOU201204200,"April 20, 2012",Houston Astros,Los Angeles Dodgers,1,3,Los Angeles Dodgers,Minute Maid Park
TOR201204190,"April 19, 2012",Toronto Blue Jays,Tampa Bay Rays,4,9,Tampa Bay Rays,Rogers Centre
NYN201204200,"April 20, 2012",New York Mets,San Francisco Giants,3,4,San Francisco Giants,Citi Field
KCA201204200,"April 20, 2012",Kansas City Royals,Toronto Blue Jays,3,4,Toronto Blue Jays,Kauffman Stadium
PIT201204200,"April 20, 2012",Pittsburgh Pirates,St. Louis Cardinals,1,4,St. Louis Cardinals,PNC Park
MIL201204200,"April 20, 2012",Milwaukee Brewers,Colorado Rockies,3,4,Colorado Rockies,Miller Park
WAS201204200,"April 20, 2012",Washington Nationals,Miami Marlins,2,0,Washington Nationals,Nationals Park
ANA201204210,"April 21, 2012",Los Angeles Angels of Anaheim,Baltimore Orioles,6,3,Los Angeles Angels of Anaheim,Angel Stadium of Anaheim
CHN201204210,"April 21, 2012",Chicago Cubs,Cincinnati Reds,6,1,Chicago Cubs,Wrigley Field
OAK201204200,"April 20, 2012",Oakland Athletics,Cleveland Indians,3,4,Cleveland Indians,O.co Coliseum
SDN201204200,"April 20, 2012",San Diego Padres,Philadelphia Phillies,1,4,Philadelphia Phillies,Petco Park
KCA201204210,"April 21, 2012",Kansas City Royals,Toronto Blue Jays,5,9,Toronto Blue Jays,Kauffman Stadium
NYN201204210,"April 21, 2012",New York Mets,San Francisco Giants,5,4,New York Mets,Citi Field
SEA201204200,"April 20, 2012",Seattle Mariners,Chicago White Sox,3,7,Chicago White Sox,Safeco Field
DET201204212,"April 21, 2012",Detroit Tigers,Texas Rangers,3,2,Detroit Tigers,Comerica Park
TBA201204200,"April 20, 2012",Tampa Bay Rays,Minnesota Twins,4,5,Minnesota Twins,Tropicana Field
HOU201204210,"April 21, 2012",Houston Astros,Los Angeles Dodgers,1,5,Los Angeles Dodgers,Minute Maid Park
DET201204211,"April 21, 2012",Detroit Tigers,Texas Rangers,4,10,Texas Rangers,"41,427"
ARI201204210,"April 21, 2012",Arizona Diamondbacks,Atlanta Braves,2,3,Atlanta Braves,Chase Field
PIT201204210,"April 21, 2012",Pittsburgh Pirates,St. Louis Cardinals,2,0,Pittsburgh Pirates,PNC Park
MIL201204210,"April 21, 2012",Milwaukee Brewers,Colorado Rockies,9,4,Milwaukee Brewers,Miller Park
ANA201204220,"April 22, 2012",Los Angeles Angels of Anaheim,Baltimore Orioles,2,3,Baltimore Orioles,Angel Stadium of Anaheim
OAK201204210,"April 21, 2012",Oakland Athletics,Cleveland Indians,1,5,Cleveland Indians,O.co Coliseum
ARI201204220,"April 22, 2012",Arizona Diamondbacks,Atlanta Braves,6,4,Arizona Diamondbacks,Chase Field
BOS201204210,"April 21, 2012",Boston Red Sox,New York Yankees,9,15,New York Yankees,Fenway Park
SEA201204210,"April 21, 2012",Seattle Mariners,Chicago White Sox,0,4,Chicago White Sox,Safeco Field
SDN201204210,"April 21, 2012",San Diego Padres,Philadelphia Phillies,5,1,San Diego Padres,Petco Park
WAS201204210,"April 21, 2012",Washington Nationals,Miami Marlins,3,2,Washington Nationals,Nationals Park
TBA201204210,"April 21, 2012",Tampa Bay Rays,Minnesota Twins,4,1,Tampa Bay Rays,Tropicana Field
KCA201204220,"April 22, 2012",Kansas City Royals,Toronto Blue Jays,3,5,Toronto Blue Jays,Kauffman Stadium
CHN201204220,"April 22, 2012",Chicago Cubs,Cincinnati Reds,3,4,Cincinnati Reds,Wrigley Field
HOU201204220,"April 22, 2012",Houston Astros,Los Angeles Dodgers,12,0,Houston Astros,Minute Maid Park
PIT201204220,"April 22, 2012",Pittsburgh Pirates,St. Louis Cardinals,1,5,St. Louis Cardinals,PNC Park
TBA201204220,"April 22, 2012",Tampa Bay Rays,Minnesota Twins,6,2,Tampa Bay Rays,Tropicana Field
SDN201204220,"April 22, 2012",San Diego Padres,Philadelphia Phillies,6,1,San Diego Padres,Petco Park
ARI201204230,"April 23, 2012",Arizona Diamondbacks,Philadelphia Phillies,9,5,Arizona Diamondbacks,Chase Field
MIL201204220,"April 22, 2012",Milwaukee Brewers,Colorado Rockies,1,4,Colorado Rockies,Miller Park
OAK201204220,"April 22, 2012",Oakland Athletics,Cleveland Indians,5,1,Oakland Athletics,O.co Coliseum
SEA201204220,"April 22, 2012",Seattle Mariners,Chicago White Sox,4,7,Chicago White Sox,Safeco Field
LAN201204230,"April 23, 2012",Los Angeles Dodgers,Atlanta Braves,7,2,Los Angeles Dodgers,Dodger Stadium
MIN201204230,"April 23, 2012",Minnesota Twins,Boston Red Sox,5,6,Boston Red Sox,Target Field
DET201204220,"April 22, 2012",Detroit Tigers,Texas Rangers,2,3,Texas Rangers,Comerica Park
NYN201204231,"April 23, 2012",New York Mets,San Francisco Giants,1,6,San Francisco Giants,Citi Field
OAK201204230,"April 23, 2012",Oakland Athletics,Chicago White Sox,0,4,Chicago White Sox,O.co Coliseum
NYN201204232,"April 23, 2012",New York Mets,San Francisco Giants,2,7,San Francisco Giants,Citi Field
CHN201204230,"April 23, 2012",Chicago Cubs,St. Louis Cardinals,3,2,Chicago Cubs,Wrigley Field
MIL201204230,"April 23, 2012",Milwaukee Brewers,Houston Astros,6,5,Milwaukee Brewers,Miller Park
TEX201204230,"April 23, 2012",Texas Rangers,New York Yankees,4,7,New York Yankees,Rangers Ballpark in Arlington
CIN201204240,"April 24, 2012",Cincinnati Reds,San Francisco Giants,9,2,Cincinnati Reds,Great American Ball Park
ARI201204240,"April 24, 2012",Arizona Diamondbacks,Philadelphia Phillies,5,8,Philadelphia Phillies,Chase Field
