GameID,Date,home_team,away_team,home_score,away_score,winner,venue
COL201704070,"April  7, 2017",Colorado Rockies,Los Angeles Dodgers,2,1,Colorado Rockies,Coors Field
HOU201704070,"April  7, 2017",Houston Astros,Kansas City Royals,1,5,Kansas City Royals,Minute Maid Park
NYN201704070,"April  7, 2017",New York Mets,Miami Marlins,2,7,Miami Marlins,Citi Field
SLN201704070,"April  7, 2017",St. Louis Cardinals,Cincinnati Reds,0,2,Cincinnati Reds,Busch Stadium III
TBA201704070,"April  7, 2017",Tampa Bay Rays,Toronto Blue Jays,10,8,Tampa Bay Rays,Tropicana Field
ARI201704070,"April  7, 2017",Arizona Diamondbacks,Cleveland Indians,7,3,Arizona Diamondbacks,Chase Field
CHA201704070,"April  7, 2017",Chicago White Sox,Minnesota Twins,1,3,Minnesota Twins,Guaranteed Rate Field
PHI201704070,"April  7, 2017",Philadelphia Phillies,Washington Nationals,6,7,Washington Nationals,Citizens Bank Park
PIT201704070,"April  7, 2017",Pittsburgh Pirates,Atlanta Braves,5,4,Pittsburgh Pirates,PNC Park
SDN201704070,"April  7, 2017",San Diego Padres,San Francisco Giants,7,6,San Diego Padres,Petco Park
TEX201704070,"April  7, 2017",Texas Rangers,Oakland Athletics,10,5,Texas Rangers,Globe Life Park in Arlington
HOU201704080,"April  8, 2017",Houston Astros,Kansas City Royals,3,7,Kansas City Royals,Minute Maid Park
ANA201704080,"April  8, 2017",Los Angeles Angels,Seattle Mariners,5,4,Los Angeles Angels,Angel Stadium of Anaheim
PHI201704080,"April  8, 2017",Philadelphia Phillies,Washington Nationals,17,3,Philadelphia Phillies,Citizens Bank Park
DET201704080,"April  8, 2017",Detroit Tigers,Boston Red Sox,4,1,Detroit Tigers,Comerica Park
CHA201704080,"April  8, 2017",Chicago White Sox,Minnesota Twins,6,2,Chicago White Sox,Guaranteed Rate Field
NYN201704080,"April  8, 2017",New York Mets,Miami Marlins,1,8,Miami Marlins,Citi Field
MIL201704070,"April  7, 2017",Milwaukee Brewers,Chicago Cubs,2,1,Milwaukee Brewers,Miller Park
SDN201704080,"April  8, 2017",San Diego Padres,San Francisco Giants,2,1,San Diego Padres,Petco Park
COL201704080,"April  8, 2017",Colorado Rockies,Los Angeles Dodgers,4,2,Colorado Rockies,Coors Field
ARI201704080,"April  8, 2017",Arizona Diamondbacks,Cleveland Indians,11,2,Arizona Diamondbacks,Chase Field
BAL201704080,"April  8, 2017",Baltimore Orioles,New York Yankees,5,4,Baltimore Orioles,Oriole Park at Camden Yards
TEX201704080,"April  8, 2017",Texas Rangers,Oakland Athletics,1,6,Oakland Athletics,Globe Life Park in Arlington
PIT201704080,"April  8, 2017",Pittsburgh Pirates,Atlanta Braves,6,4,Pittsburgh Pirates,PNC Park
SLN201704080,"April  8, 2017",St. Louis Cardinals,Cincinnati Reds,10,4,St. Louis Cardinals,Busch Stadium III
MIL201704080,"April  8, 2017",Milwaukee Brewers,Chicago Cubs,6,11,Chicago Cubs,Miller Park
ANA201704090,"April  9, 2017",Los Angeles Angels,Seattle Mariners,10,9,Los Angeles Angels,Angel Stadium of Anaheim
ARI201704090,"April  9, 2017",Arizona Diamondbacks,Cleveland Indians,3,2,Arizona Diamondbacks,Chase Field
BAL201704090,"April  9, 2017",Baltimore Orioles,New York Yankees,3,7,New York Yankees,Oriole Park at Camden Yards
PHI201704090,"April  9, 2017",Philadelphia Phillies,Washington Nationals,4,3,Philadelphia Phillies,Citizens Bank Park
COL201704090,"April  9, 2017",Colorado Rockies,Los Angeles Dodgers,6,10,Los Angeles Dodgers,Coors Field
MIL201704090,"April  9, 2017",Milwaukee Brewers,Chicago Cubs,4,7,Chicago Cubs,Miller Park
TBA201704080,"April  8, 2017",Tampa Bay Rays,Toronto Blue Jays,3,2,Tampa Bay Rays,Tropicana Field
HOU201704090,"April  9, 2017",Houston Astros,Kansas City Royals,5,4,Houston Astros,Minute Maid Park
SDN201704090,"April  9, 2017",San Diego Padres,San Francisco Giants,3,5,San Francisco Giants,Petco Park
NYN201704090,"April  9, 2017",New York Mets,Miami Marlins,5,2,New York Mets,Citi Field
TEX201704090,"April  9, 2017",Texas Rangers,Oakland Athletics,8,1,Texas Rangers,Globe Life Park in Arlington
SLN201704090,"April  9, 2017",St. Louis Cardinals,Cincinnati Reds,0,8,Cincinnati Reds,Busch Stadium III
DET201704090,"April  9, 2017",Detroit Tigers,Boston Red Sox,5,7,Boston Red Sox,Comerica Park
KCA201704100,"April 10, 2017",Kansas City Royals,Oakland Athletics,0,2,Oakland Athletics,Kauffman Stadium
PHI201704100,"April 10, 2017",Philadelphia Phillies,New York Mets,3,4,New York Mets,Citizens Bank Park
CHN201704100,"April 10, 2017",Chicago Cubs,Los Angeles Dodgers,3,2,Chicago Cubs,Wrigley Field
TBA201704090,"April  9, 2017",Tampa Bay Rays,Toronto Blue Jays,7,2,Tampa Bay Rays,Tropicana Field
SEA201704100,"April 10, 2017",Seattle Mariners,Houston Astros,6,0,Seattle Mariners,Safeco Field
COL201704100,"April 10, 2017",Colorado Rockies,San Diego Padres,3,5,San Diego Padres,Coors Field
PIT201704090,"April  9, 2017",Pittsburgh Pirates,Atlanta Braves,6,5,Pittsburgh Pirates,PNC Park
DET201704100,"April 10, 2017",Detroit Tigers,Boston Red Sox,2,1,Detroit Tigers,Comerica Park
BOS201704110,"April 11, 2017",Boston Red Sox,Baltimore Orioles,8,1,Boston Red Sox,Fenway Park
PIT201704100,"April 10, 2017",Pittsburgh Pirates,Cincinnati Reds,1,7,Cincinnati Reds,PNC Park
NYA201704100,"April 10, 2017",New York Yankees,Tampa Bay Rays,8,1,New York Yankees,Yankee Stadium III
CHA201704090,"April  9, 2017",Chicago White Sox,Minnesota Twins,1,4,Minnesota Twins,Guaranteed Rate Field
WAS201704100,"April 10, 2017",Washington Nationals,St. Louis Cardinals,14,6,Washington Nationals,Nationals Park
PIT201704110,"April 11, 2017",Pittsburgh Pirates,Cincinnati Reds,2,6,Cincinnati Reds,PNC Park
SFN201704100,"April 10, 2017",San Francisco Giants,Arizona Diamondbacks,4,1,San Francisco Giants,AT&T Park
SFN201704110,"April 11, 2017",San Francisco Giants,Arizona Diamondbacks,3,4,Arizona Diamondbacks,AT&T Park
ANA201704110,"April 11, 2017",Los Angeles Angels,Texas Rangers,6,5,Los Angeles Angels,Angel Stadium of Anaheim
CLE201704110,"April 11, 2017",Cleveland Indians,Chicago White Sox,2,1,Cleveland Indians,Progressive Field
MIA201704110,"April 11, 2017",Miami Marlins,Atlanta Braves,8,4,Miami Marlins,Marlins Park
DET201704110,"April 11, 2017",Detroit Tigers,Minnesota Twins,2,1,Detroit Tigers,Comerica Park
CHN201704120,"April 12, 2017",Chicago Cubs,Los Angeles Dodgers,0,2,Los Angeles Dodgers,Wrigley Field
COL201704110,"April 11, 2017",Colorado Rockies,San Diego Padres,3,2,Colorado Rockies,Coors Field
CLE201704120,"April 12, 2017",Cleveland Indians,Chicago White Sox,1,2,Chicago White Sox,Progressive Field
PHI201704110,"April 11, 2017",Philadelphia Phillies,New York Mets,4,14,New York Mets,Citizens Bank Park
TOR201704110,"April 11, 2017",Toronto Blue Jays,Milwaukee Brewers,3,4,Milwaukee Brewers,Rogers Centre
ANA201704120,"April 12, 2017",Los Angeles Angels,Texas Rangers,3,8,Texas Rangers,Angel Stadium of Anaheim
SEA201704110,"April 11, 2017",Seattle Mariners,Houston Astros,5,7,Houston Astros,Safeco Field
BOS201704120,"April 12, 2017",Boston Red Sox,Baltimore Orioles,5,12,Baltimore Orioles,Fenway Park
DET201704120,"April 12, 2017",Detroit Tigers,Minnesota Twins,5,3,Detroit Tigers,Comerica Park
NYA201704120,"April 12, 2017",New York Yankees,Tampa Bay Rays,8,4,New York Yankees,Yankee Stadium III
MIA201704120,"April 12, 2017",Miami Marlins,Atlanta Braves,4,5,Atlanta Braves,Marlins Park
KCA201704120,"April 12, 2017",Kansas City Royals,Oakland Athletics,3,8,Oakland Athletics,Kauffman Stadium
SFN201704120,"April 12, 2017",San Francisco Giants,Arizona Diamondbacks,6,2,San Francisco Giants,AT&T Park
WAS201704110,"April 11, 2017",Washington Nationals,St. Louis Cardinals,8,3,Washington Nationals,Nationals Park
TOR201704120,"April 12, 2017",Toronto Blue Jays,Milwaukee Brewers,0,2,Milwaukee Brewers,Rogers Centre
PHI201704120,"April 12, 2017",Philadelphia Phillies,New York Mets,4,5,New York Mets,Citizens Bank Park
SEA201704120,"April 12, 2017",Seattle Mariners,Houston Astros,5,10,Houston Astros,Safeco Field
CLE201704130,"April 13, 2017",Cleveland Indians,Chicago White Sox,4,10,Chicago White Sox,Progressive Field
COL201704120,"April 12, 2017",Colorado Rockies,San Diego Padres,0,6,San Diego Padres,Coors Field
ANA201704130,"April 13, 2017",Los Angeles Angels,Texas Rangers,3,8,Texas Rangers,Angel Stadium of Anaheim
BOS201704130,"April 13, 2017",Boston Red Sox,Pittsburgh Pirates,4,3,Boston Red Sox,"32,400"
WAS201704120,"April 12, 2017",Washington Nationals,St. Louis Cardinals,1,6,St. Louis Cardinals,Nationals Park
CHN201704130,"April 13, 2017",Chicago Cubs,Los Angeles Dodgers,4,0,Chicago Cubs,Wrigley Field
PIT201704120,"April 12, 2017",Pittsburgh Pirates,Cincinnati Reds,2,9,Cincinnati Reds,PNC Park
CIN201704130,"April 13, 2017",Cincinnati Reds,Milwaukee Brewers,1,5,Milwaukee Brewers,Great American Ball Park
MIA201704130,"April 13, 2017",Miami Marlins,New York Mets,8,9,New York Mets,Marlins Park
DET201704130,"April 13, 2017",Detroit Tigers,Minnesota Twins,5,11,Minnesota Twins,Comerica Park
KCA201704130,"April 13, 2017",Kansas City Royals,Oakland Athletics,3,1,Kansas City Royals,Kauffman Stadium
TOR201704130,"April 13, 2017",Toronto Blue Jays,Baltimore Orioles,1,2,Baltimore Orioles,Rogers Centre
KCA201704140,"April 14, 2017",Kansas City Royals,Los Angeles Angels,7,1,Kansas City Royals,Kauffman Stadium
LAN201704140,"April 14, 2017",Los Angeles Dodgers,Arizona Diamondbacks,7,1,Los Angeles Dodgers,Dodger Stadium
BOS201704140,"April 14, 2017",Boston Red Sox,Tampa Bay Rays,5,10,Tampa Bay Rays,Fenway Park
NYA201704130,"April 13, 2017",New York Yankees,Tampa Bay Rays,3,2,New York Yankees,Yankee Stadium III
CLE201704140,"April 14, 2017",Cleveland Indians,Detroit Tigers,6,7,Detroit Tigers,Progressive Field
CIN201704140,"April 14, 2017",Cincinnati Reds,Milwaukee Brewers,4,10,Milwaukee Brewers,Great American Ball Park
ATL201704140,"April 14, 2017",Atlanta Braves,San Diego Padres,5,2,Atlanta Braves,SunTrust Park
MIA201704140,"April 14, 2017",Miami Marlins,New York Mets,3,2,Miami Marlins,Marlins Park
OAK201704140,"April 14, 2017",Oakland Athletics,Houston Astros,2,7,Houston Astros,Oakland-Alameda County Coliseum
SFN201704130,"April 13, 2017",San Francisco Giants,Colorado Rockies,1,3,Colorado Rockies,AT&T Park
BOS201704150,"April 15, 2017",Boston Red Sox,Tampa Bay Rays,2,1,Boston Red Sox,Fenway Park
CHN201704140,"April 14, 2017",Chicago Cubs,Pittsburgh Pirates,2,4,Pittsburgh Pirates,Wrigley Field
MIN201704140,"April 14, 2017",Minnesota Twins,Chicago White Sox,1,2,Chicago White Sox,Target Field
CHN201704150,"April 15, 2017",Chicago Cubs,Pittsburgh Pirates,7,8,Pittsburgh Pirates,Wrigley Field
ATL201704150,"April 15, 2017",Atlanta Braves,San Diego Padres,4,2,Atlanta Braves,SunTrust Park
TOR201704140,"April 14, 2017",Toronto Blue Jays,Baltimore Orioles,4,6,Baltimore Orioles,Rogers Centre
CLE201704150,"April 15, 2017",Cleveland Indians,Detroit Tigers,13,6,Cleveland Indians,Progressive Field
SFN201704140,"April 14, 2017",San Francisco Giants,Colorado Rockies,8,2,San Francisco Giants,AT&T Park
KCA201704150,"April 15, 2017",Kansas City Royals,Los Angeles Angels,3,2,Kansas City Royals,Kauffman Stadium
CIN201704150,"April 15, 2017",Cincinnati Reds,Milwaukee Brewers,7,5,Cincinnati Reds,Great American Ball Park
NYA201704140,"April 14, 2017",New York Yankees,St. Louis Cardinals,4,3,New York Yankees,Yankee Stadium III
LAN201704150,"April 15, 2017",Los Angeles Dodgers,Arizona Diamondbacks,8,4,Los Angeles Dodgers,Dodger Stadium
SEA201704140,"April 14, 2017",Seattle Mariners,Texas Rangers,2,1,Seattle Mariners,Safeco Field
SFN201704150,"April 15, 2017",San Francisco Giants,Colorado Rockies,0,5,Colorado Rockies,AT&T Park
WAS201704140,"April 14, 2017",Washington Nationals,Philadelphia Phillies,3,2,Washington Nationals,Nationals Park
OAK201704150,"April 15, 2017",Oakland Athletics,Houston Astros,6,10,Houston Astros,Oakland-Alameda County Coliseum
NYA201704150,"April 15, 2017",New York Yankees,St. Louis Cardinals,3,2,New York Yankees,Yankee Stadium III
WAS201704150,"April 15, 2017",Washington Nationals,Philadelphia Phillies,2,4,Philadelphia Phillies,Nationals Park
MIA201704150,"April 15, 2017",Miami Marlins,New York Mets,5,4,Miami Marlins,Marlins Park
ATL201704160,"April 16, 2017",Atlanta Braves,San Diego Padres,9,2,Atlanta Braves,SunTrust Park
MIN201704150,"April 15, 2017",Minnesota Twins,Chicago White Sox,6,0,Minnesota Twins,Target Field
SEA201704150,"April 15, 2017",Seattle Mariners,Texas Rangers,5,0,Seattle Mariners,Safeco Field
CIN201704160,"April 16, 2017",Cincinnati Reds,Milwaukee Brewers,2,4,Milwaukee Brewers,Great American Ball Park
TOR201704150,"April 15, 2017",Toronto Blue Jays,Baltimore Orioles,2,1,Toronto Blue Jays,Rogers Centre
CHN201704160,"April 16, 2017",Chicago Cubs,Pittsburgh Pirates,1,6,Pittsburgh Pirates,Wrigley Field
CLE201704160,"April 16, 2017",Cleveland Indians,Detroit Tigers,1,4,Detroit Tigers,Progressive Field
BOS201704160,"April 16, 2017",Boston Red Sox,Tampa Bay Rays,7,5,Boston Red Sox,Fenway Park
NYA201704160,"April 16, 2017",New York Yankees,St. Louis Cardinals,9,3,New York Yankees,Yankee Stadium III
MIA201704160,"April 16, 2017",Miami Marlins,New York Mets,4,2,Miami Marlins,Marlins Park
MIN201704160,"April 16, 2017",Minnesota Twins,Chicago White Sox,1,3,Chicago White Sox,Target Field
SEA201704160,"April 16, 2017",Seattle Mariners,Texas Rangers,8,7,Seattle Mariners,Safeco Field
LAN201704160,"April 16, 2017",Los Angeles Dodgers,Arizona Diamondbacks,1,3,Arizona Diamondbacks,Dodger Stadium
TOR201704160,"April 16, 2017",Toronto Blue Jays,Baltimore Orioles,4,11,Baltimore Orioles,Rogers Centre
CHN201704170,"April 17, 2017",Chicago Cubs,Milwaukee Brewers,3,6,Milwaukee Brewers,Wrigley Field
SFN201704160,"April 16, 2017",San Francisco Giants,Colorado Rockies,3,4,Colorado Rockies,AT&T Park
WAS201704160,"April 16, 2017",Washington Nationals,Philadelphia Phillies,6,4,Washington Nationals,Nationals Park
HOU201704170,"April 17, 2017",Houston Astros,Los Angeles Angels,3,0,Houston Astros,Minute Maid Park
KCA201704160,"April 16, 2017",Kansas City Royals,Los Angeles Angels,1,0,Kansas City Royals,Kauffman Stadium
MIN201704170,"April 17, 2017",Minnesota Twins,Cleveland Indians,1,3,Cleveland Indians,Target Field
ATL201704170,"April 17, 2017",Atlanta Braves,San Diego Padres,5,4,Atlanta Braves,SunTrust Park
LAN201704170,"April 17, 2017",Los Angeles Dodgers,Arizona Diamondbacks,2,4,Arizona Diamondbacks,Dodger Stadium
OAK201704170,"April 17, 2017",Oakland Athletics,Texas Rangers,0,7,Texas Rangers,Oakland-Alameda County Coliseum
NYA201704170,"April 17, 2017",New York Yankees,Chicago White Sox,7,4,New York Yankees,Yankee Stadium III
ATL201704180,"April 18, 2017",Atlanta Braves,Washington Nationals,1,3,Washington Nationals,SunTrust Park
SLN201704170,"April 17, 2017",St. Louis Cardinals,Pittsburgh Pirates,2,1,St. Louis Cardinals,Busch Stadium III
HOU201704180,"April 18, 2017",Houston Astros,Los Angeles Angels,2,5,Los Angeles Angels,Minute Maid Park
BOS201704170,"April 17, 2017",Boston Red Sox,Tampa Bay Rays,4,3,Boston Red Sox,Fenway Park
SEA201704170,"April 17, 2017",Seattle Mariners,Miami Marlins,6,1,Seattle Mariners,Safeco Field
NYA201704180,"April 18, 2017",New York Yankees,Chicago White Sox,1,4,Chicago White Sox,Yankee Stadium III
CIN201704180,"April 18, 2017",Cincinnati Reds,Baltimore Orioles,9,3,Cincinnati Reds,Great American Ball Park
LAN201704180,"April 18, 2017",Los Angeles Dodgers,Colorado Rockies,3,4,Colorado Rockies,Dodger Stadium
MIN201704180,"April 18, 2017",Minnesota Twins,Cleveland Indians,4,11,Cleveland Indians,Target Field
TBA201704180,"April 18, 2017",Tampa Bay Rays,Detroit Tigers,5,1,Tampa Bay Rays,Tropicana Field
KCA201704180,"April 18, 2017",Kansas City Royals,San Francisco Giants,1,2,San Francisco Giants,Kauffman Stadium
OAK201704180,"April 18, 2017",Oakland Athletics,Texas Rangers,4,2,Oakland Athletics,Oakland-Alameda County Coliseum
SEA201704180,"April 18, 2017",Seattle Mariners,Miami Marlins,0,5,Miami Marlins,Safeco Field
HOU201704190,"April 19, 2017",Houston Astros,Los Angeles Angels,5,1,Houston Astros,Minute Maid Park
CHN201704180,"April 18, 2017",Chicago Cubs,Milwaukee Brewers,9,7,Chicago Cubs,Wrigley Field
NYN201704180,"April 18, 2017",New York Mets,Philadelphia Phillies,2,6,Philadelphia Phillies,Citi Field
SLN201704180,"April 18, 2017",St. Louis Cardinals,Pittsburgh Pirates,2,1,St. Louis Cardinals,Busch Stadium III
TOR201704180,"April 18, 2017",Toronto Blue Jays,Boston Red Sox,7,8,Boston Red Sox,Rogers Centre
KCA201704190,"April 19, 2017",Kansas City Royals,San Francisco Giants,2,0,Kansas City Royals,Kauffman Stadium
ATL201704190,"April 19, 2017",Atlanta Braves,Washington Nationals,4,14,Washington Nationals,SunTrust Park
CHN201704190,"April 19, 2017",Chicago Cubs,Milwaukee Brewers,7,4,Chicago Cubs,Wrigley Field
TBA201704190,"April 19, 2017",Tampa Bay Rays,Detroit Tigers,8,7,Tampa Bay Rays,Tropicana Field
SDN201704190,"April 19, 2017",San Diego Padres,Arizona Diamondbacks,1,0,San Diego Padres,Petco Park
SDN201704180,"April 18, 2017",San Diego Padres,Arizona Diamondbacks,2,11,Arizona Diamondbacks,Petco Park
OAK201704190,"April 19, 2017",Oakland Athletics,Texas Rangers,9,1,Oakland Athletics,Oakland-Alameda County Coliseum
LAN201704190,"April 19, 2017",Los Angeles Dodgers,Colorado Rockies,4,2,Los Angeles Dodgers,Dodger Stadium
NYN201704190,"April 19, 2017",New York Mets,Philadelphia Phillies,5,4,New York Mets,Citi Field
CIN201704190,"April 19, 2017",Cincinnati Reds,Baltimore Orioles,0,2,Baltimore Orioles,Great American Ball Park
SEA201704190,"April 19, 2017",Seattle Mariners,Miami Marlins,10,5,Seattle Mariners,Safeco Field
NYA201704190,"April 19, 2017",New York Yankees,Chicago White Sox,9,1,New York Yankees,Yankee Stadium III
MIN201704200,"April 20, 2017",Minnesota Twins,Cleveland Indians,2,6,Cleveland Indians,Target Field
SLN201704190,"April 19, 2017",St. Louis Cardinals,Pittsburgh Pirates,2,1,St. Louis Cardinals,Busch Stadium III
NYN201704200,"April 20, 2017",New York Mets,Philadelphia Phillies,4,6,Philadelphia Phillies,Citi Field
SDN201704200,"April 20, 2017",San Diego Padres,Arizona Diamondbacks,4,1,San Diego Padres,Petco Park
ATL201704200,"April 20, 2017",Atlanta Braves,Washington Nationals,2,3,Washington Nationals,SunTrust Park
CIN201704200,"April 20, 2017",Cincinnati Reds,Baltimore Orioles,1,2,Baltimore Orioles,Great American Ball Park
HOU201704200,"April 20, 2017",Houston Astros,Los Angeles Angels,2,1,Houston Astros,Minute Maid Park
TOR201704190,"April 19, 2017",Toronto Blue Jays,Boston Red Sox,3,0,Toronto Blue Jays,Rogers Centre
MIL201704200,"April 20, 2017",Milwaukee Brewers,St. Louis Cardinals,7,5,Milwaukee Brewers,Miller Park
OAK201704200,"April 20, 2017",Oakland Athletics,Seattle Mariners,9,6,Oakland Athletics,Oakland-Alameda County Coliseum
ANA201704210,"April 21, 2017",Los Angeles Angels,Toronto Blue Jays,7,8,Toronto Blue Jays,Angel Stadium of Anaheim
TEX201704200,"April 20, 2017",Texas Rangers,Kansas City Royals,1,0,Texas Rangers,Globe Life Park in Arlington
COL201704210,"April 21, 2017",Colorado Rockies,San Francisco Giants,6,5,Colorado Rockies,Coors Field
CIN201704210,"April 21, 2017",Cincinnati Reds,Chicago Cubs,5,6,Chicago Cubs,Great American Ball Park
TBA201704200,"April 20, 2017",Tampa Bay Rays,Detroit Tigers,8,1,Tampa Bay Rays,Tropicana Field
TOR201704200,"April 20, 2017",Toronto Blue Jays,Boston Red Sox,1,4,Boston Red Sox,Rogers Centre
NYN201704210,"April 21, 2017",New York Mets,Washington Nationals,3,4,Washington Nationals,Citi Field
CHA201704210,"April 21, 2017",Chicago White Sox,Cleveland Indians,0,3,Cleveland Indians,Guaranteed Rate Field
PIT201704210,"April 21, 2017",Pittsburgh Pirates,New York Yankees,6,3,Pittsburgh Pirates,PNC Park
BAL201704210,"April 21, 2017",Baltimore Orioles,Boston Red Sox,2,0,Baltimore Orioles,Oriole Park at Camden Yards
MIN201704210,"April 21, 2017",Minnesota Twins,Detroit Tigers,6,3,Minnesota Twins,Target Field
SDN201704210,"April 21, 2017",San Diego Padres,Miami Marlins,5,3,San Diego Padres,Petco Park
ARI201704210,"April 21, 2017",Arizona Diamondbacks,Los Angeles Dodgers,13,5,Arizona Diamondbacks,Chase Field
MIL201704210,"April 21, 2017",Milwaukee Brewers,St. Louis Cardinals,3,6,St. Louis Cardinals,Miller Park
