GameID,Date,home_team,away_team,home_score,away_score,winner,venue
ARI201804020,"April  2, 2018",Arizona Diamondbacks,Los Angeles Dodgers,8,7,Arizona Diamondbacks,Chase Field
CIN201804020,"April  2, 2018",Cincinnati Reds,Chicago Cubs,1,0,Cincinnati Reds,Great American Ball Park
ATL201804020,"April  2, 2018",Atlanta Braves,Washington Nationals,1,8,Washington Nationals,SunTrust Park
DET201804020,"April  2, 2018",Detroit Tigers,Kansas City Royals,6,1,Detroit Tigers,Comerica Park
OAK201804020,"April  2, 2018",Oakland Athletics,Texas Rangers,3,1,Oakland Athletics,Oakland-Alameda County Coliseum
MIA201804020,"April  2, 2018",Miami Marlins,Boston Red Sox,3,7,Boston Red Sox,Marlins Park
HOU201804020,"April  2, 2018",Houston Astros,Baltimore Orioles,6,1,Houston Astros,Minute Maid Park
ARI201804030,"April  3, 2018",Arizona Diamondbacks,Los Angeles Dodgers,6,1,Arizona Diamondbacks,Chase Field
SDN201804020,"April  2, 2018",San Diego Padres,Colorado Rockies,4,7,Colorado Rockies,Petco Park
TOR201804020,"April  2, 2018",Toronto Blue Jays,Chicago White Sox,4,2,Toronto Blue Jays,Rogers Centre
ATL201804030,"April  3, 2018",Atlanta Braves,Washington Nationals,13,6,Atlanta Braves,SunTrust Park
PIT201804020,"April  2, 2018",Pittsburgh Pirates,Minnesota Twins,5,4,Pittsburgh Pirates,PNC Park
NYA201804030,"April  3, 2018",New York Yankees,Tampa Bay Rays,11,4,New York Yankees,"46,776"
ANA201804030,"April  3, 2018",Los Angeles Angels,Cleveland Indians,13,2,Los Angeles Angels,Angel Stadium of Anaheim
MIA201804030,"April  3, 2018",Miami Marlins,Boston Red Sox,2,4,Boston Red Sox,Marlins Park
MIL201804020,"April  2, 2018",Milwaukee Brewers,St. Louis Cardinals,4,8,St. Louis Cardinals,Miller Park
OAK201804030,"April  3, 2018",Oakland Athletics,Texas Rangers,1,4,Texas Rangers,Oakland-Alameda County Coliseum
DET201804030,"April  3, 2018",Detroit Tigers,Kansas City Royals,0,1,Kansas City Royals,Comerica Park
MIL201804030,"April  3, 2018",Milwaukee Brewers,St. Louis Cardinals,5,4,Milwaukee Brewers,Miller Park
TOR201804030,"April  3, 2018",Toronto Blue Jays,Chicago White Sox,14,5,Toronto Blue Jays,Rogers Centre
HOU201804030,"April  3, 2018",Houston Astros,Baltimore Orioles,10,6,Houston Astros,Minute Maid Park
SFN201804030,"April  3, 2018",San Francisco Giants,Seattle Mariners,4,6,Seattle Mariners,AT&T Park
NYN201804030,"April  3, 2018",New York Mets,Philadelphia Phillies,2,0,New York Mets,Citi Field
NYA201804040,"April  4, 2018",New York Yankees,Tampa Bay Rays,7,2,New York Yankees,Yankee Stadium III
SDN201804030,"April  3, 2018",San Diego Padres,Colorado Rockies,8,4,San Diego Padres,Petco Park
MIL201804040,"April  4, 2018",Milwaukee Brewers,St. Louis Cardinals,0,6,St. Louis Cardinals,Miller Park
ANA201804040,"April  4, 2018",Los Angeles Angels,Cleveland Indians,3,2,Los Angeles Angels,Angel Stadium of Anaheim
ARI201804040,"April  4, 2018",Arizona Diamondbacks,Los Angeles Dodgers,3,0,Arizona Diamondbacks,Chase Field
ATL201804040,"April  4, 2018",Atlanta Braves,Washington Nationals,7,1,Atlanta Braves,SunTrust Park
HOU201804040,"April  4, 2018",Houston Astros,Baltimore Orioles,3,2,Houston Astros,Minute Maid Park
OAK201804040,"April  4, 2018",Oakland Athletics,Texas Rangers,6,2,Oakland Athletics,Oakland-Alameda County Coliseum
PIT201804040,"April  4, 2018",Pittsburgh Pirates,Minnesota Twins,3,7,Minnesota Twins,PNC Park
NYN201804040,"April  4, 2018",New York Mets,Philadelphia Phillies,4,2,New York Mets,Citi Field
SDN201804040,"April  4, 2018",San Diego Padres,Colorado Rockies,2,5,Colorado Rockies,Petco Park
MIN201804050,"April  5, 2018",Minnesota Twins,Seattle Mariners,4,2,Minnesota Twins,Target Field
TOR201804040,"April  4, 2018",Toronto Blue Jays,Chicago White Sox,3,4,Chicago White Sox,Rogers Centre
PHI201804050,"April  5, 2018",Philadelphia Phillies,Miami Marlins,5,0,Philadelphia Phillies,Citizens Bank Park
SFN201804040,"April  4, 2018",San Francisco Giants,Seattle Mariners,10,1,San Francisco Giants,AT&T Park
CHA201804050,"April  5, 2018",Chicago White Sox,Detroit Tigers,7,9,Detroit Tigers,Guaranteed Rate Field
OAK201804050,"April  5, 2018",Oakland Athletics,Texas Rangers,3,6,Texas Rangers,Oakland-Alameda County Coliseum
SLN201804050,"April  5, 2018",St. Louis Cardinals,Arizona Diamondbacks,1,3,Arizona Diamondbacks,Busch Stadium III
MIL201804050,"April  5, 2018",Milwaukee Brewers,Chicago Cubs,0,8,Chicago Cubs,Miller Park
BOS201804050,"April  5, 2018",Boston Red Sox,Tampa Bay Rays,3,2,Boston Red Sox,Fenway Park
CLE201804060,"April  6, 2018",Cleveland Indians,Kansas City Royals,3,2,Cleveland Indians,Progressive Field
SDN201804050,"April  5, 2018",San Diego Padres,Colorado Rockies,1,3,Colorado Rockies,Petco Park
ANA201804060,"April  6, 2018",Los Angeles Angels,Oakland Athletics,13,9,Los Angeles Angels,Angel Stadium of Anaheim
NYA201804050,"April  5, 2018",New York Yankees,Baltimore Orioles,2,5,Baltimore Orioles,Yankee Stadium III
WAS201804050,"April  5, 2018",Washington Nationals,New York Mets,2,8,New York Mets,Nationals Park
PIT201804050,"April  5, 2018",Pittsburgh Pirates,Cincinnati Reds,5,2,Pittsburgh Pirates,PNC Park
NYA201804060,"April  6, 2018",New York Yankees,Baltimore Orioles,3,7,Baltimore Orioles,Yankee Stadium III
COL201804060,"April  6, 2018",Colorado Rockies,Atlanta Braves,3,8,Atlanta Braves,Coors Field
HOU201804060,"April  6, 2018",Houston Astros,San Diego Padres,1,4,San Diego Padres,Minute Maid Park
ANA201804070,"April  7, 2018",Los Angeles Angels,Oakland Athletics,3,7,Oakland Athletics,Angel Stadium of Anaheim
TEX201804060,"April  6, 2018",Texas Rangers,Toronto Blue Jays,5,8,Toronto Blue Jays,Globe Life Park in Arlington
BOS201804070,"April  7, 2018",Boston Red Sox,Tampa Bay Rays,10,3,Boston Red Sox,Fenway Park
CLE201804070,"April  7, 2018",Cleveland Indians,Kansas City Royals,0,1,Kansas City Royals,Progressive Field
PIT201804060,"April  6, 2018",Pittsburgh Pirates,Cincinnati Reds,14,3,Pittsburgh Pirates,PNC Park
COL201804070,"April  7, 2018",Colorado Rockies,Atlanta Braves,3,2,Colorado Rockies,Coors Field
MIL201804060,"April  6, 2018",Milwaukee Brewers,Chicago Cubs,5,4,Milwaukee Brewers,Miller Park
PIT201804070,"April  7, 2018",Pittsburgh Pirates,Cincinnati Reds,4,7,Cincinnati Reds,PNC Park
MIL201804070,"April  7, 2018",Milwaukee Brewers,Chicago Cubs,2,5,Chicago Cubs,Miller Park
HOU201804070,"April  7, 2018",Houston Astros,San Diego Padres,1,0,Houston Astros,Minute Maid Park
MIN201804070,"April  7, 2018",Minnesota Twins,Seattle Mariners,4,11,Seattle Mariners,Target Field
CHA201804070,"April  7, 2018",Chicago White Sox,Detroit Tigers,1,6,Detroit Tigers,Guaranteed Rate Field
TEX201804070,"April  7, 2018",Texas Rangers,Toronto Blue Jays,5,1,Texas Rangers,Globe Life Park in Arlington
SLN201804070,"April  7, 2018",St. Louis Cardinals,Arizona Diamondbacks,5,3,St. Louis Cardinals,Busch Stadium III
PHI201804070,"April  7, 2018",Philadelphia Phillies,Miami Marlins,20,1,Philadelphia Phillies,Citizens Bank Park
WAS201804070,"April  7, 2018",Washington Nationals,New York Mets,2,3,New York Mets,Nationals Park
CLE201804080,"April  8, 2018",Cleveland Indians,Kansas City Royals,3,1,Cleveland Indians,Progressive Field
ANA201804080,"April  8, 2018",Los Angeles Angels,Oakland Athletics,6,1,Los Angeles Angels,Angel Stadium of Anaheim
BOS201804080,"April  8, 2018",Boston Red Sox,Tampa Bay Rays,8,7,Boston Red Sox,Fenway Park
NYA201804070,"April  7, 2018",New York Yankees,Baltimore Orioles,8,3,New York Yankees,Yankee Stadium III
PIT201804080,"April  8, 2018",Pittsburgh Pirates,Cincinnati Reds,5,0,Pittsburgh Pirates,PNC Park
CHA201804080,"April  8, 2018",Chicago White Sox,Detroit Tigers,0,1,Detroit Tigers,Guaranteed Rate Field
SLN201804080,"April  8, 2018",St. Louis Cardinals,Arizona Diamondbacks,1,4,Arizona Diamondbacks,Busch Stadium III
PHI201804080,"April  8, 2018",Philadelphia Phillies,Miami Marlins,3,6,Miami Marlins,Citizens Bank Park
COL201804080,"April  8, 2018",Colorado Rockies,Atlanta Braves,0,4,Atlanta Braves,Coors Field
MIL201804080,"April  8, 2018",Milwaukee Brewers,Chicago Cubs,0,3,Chicago Cubs,Miller Park
SFN201804070,"April  7, 2018",San Francisco Giants,Los Angeles Dodgers,7,5,San Francisco Giants,AT&T Park
BAL201804090,"April  9, 2018",Baltimore Orioles,Toronto Blue Jays,1,7,Toronto Blue Jays,Oriole Park at Camden Yards
NYA201804080,"April  8, 2018",New York Yankees,Baltimore Orioles,7,8,Baltimore Orioles,Yankee Stadium III
HOU201804080,"April  8, 2018",Houston Astros,San Diego Padres,4,1,Houston Astros,Minute Maid Park
KCA201804090,"April  9, 2018",Kansas City Royals,Seattle Mariners,10,0,Kansas City Royals,Kauffman Stadium
WAS201804080,"April  8, 2018",Washington Nationals,New York Mets,5,6,New York Mets,Nationals Park
TEX201804080,"April  8, 2018",Texas Rangers,Toronto Blue Jays,4,7,Toronto Blue Jays,Globe Life Park in Arlington
SFN201804080,"April  8, 2018",San Francisco Giants,Los Angeles Dodgers,1,2,Los Angeles Dodgers,AT&T Park
MIA201804090,"April  9, 2018",Miami Marlins,New York Mets,2,4,New York Mets,Marlins Park
CLE201804090,"April  9, 2018",Cleveland Indians,Detroit Tigers,2,0,Cleveland Indians,Progressive Field
WAS201804090,"April  9, 2018",Washington Nationals,Atlanta Braves,2,0,Washington Nationals,Nationals Park
COL201804090,"April  9, 2018",Colorado Rockies,San Diego Padres,6,7,San Diego Padres,Coors Field
BAL201804100,"April 10, 2018",Baltimore Orioles,Toronto Blue Jays,1,2,Toronto Blue Jays,Oriole Park at Camden Yards
PHI201804090,"April  9, 2018",Philadelphia Phillies,Cincinnati Reds,6,5,Philadelphia Phillies,Citizens Bank Park
TEX201804090,"April  9, 2018",Texas Rangers,Los Angeles Angels,3,8,Los Angeles Angels,Globe Life Park in Arlington
SFN201804090,"April  9, 2018",San Francisco Giants,Arizona Diamondbacks,1,2,Arizona Diamondbacks,AT&T Park
SLN201804090,"April  9, 2018",St. Louis Cardinals,Milwaukee Brewers,4,5,Milwaukee Brewers,Busch Stadium III
KCA201804100,"April 10, 2018",Kansas City Royals,Seattle Mariners,3,8,Seattle Mariners,Kauffman Stadium
CHA201804100,"April 10, 2018",Chicago White Sox,Tampa Bay Rays,5,6,Tampa Bay Rays,Guaranteed Rate Field
MIN201804090,"April  9, 2018",Minnesota Twins,Houston Astros,0,2,Houston Astros,Target Field
BOS201804100,"April 10, 2018",Boston Red Sox,New York Yankees,14,1,Boston Red Sox,Fenway Park
CHA201804090,"April  9, 2018",Chicago White Sox,Tampa Bay Rays,4,5,Tampa Bay Rays,Guaranteed Rate Field
CLE201804100,"April 10, 2018",Cleveland Indians,Detroit Tigers,2,1,Cleveland Indians,Progressive Field
CHN201804100,"April 10, 2018",Chicago Cubs,Pittsburgh Pirates,5,8,Pittsburgh Pirates,"40,144"
COL201804100,"April 10, 2018",Colorado Rockies,San Diego Padres,2,5,San Diego Padres,Coors Field
MIN201804100,"April 10, 2018",Minnesota Twins,Houston Astros,4,1,Minnesota Twins,Target Field
MIA201804100,"April 10, 2018",Miami Marlins,New York Mets,6,8,New York Mets,Marlins Park
LAN201804100,"April 10, 2018",Los Angeles Dodgers,Oakland Athletics,4,0,Los Angeles Dodgers,Dodger Stadium
SFN201804100,"April 10, 2018",San Francisco Giants,Arizona Diamondbacks,5,4,San Francisco Giants,AT&T Park
BAL201804110,"April 11, 2018",Baltimore Orioles,Toronto Blue Jays,5,3,Baltimore Orioles,Oriole Park at Camden Yards
SLN201804100,"April 10, 2018",St. Louis Cardinals,Milwaukee Brewers,5,3,St. Louis Cardinals,Busch Stadium III
PHI201804100,"April 10, 2018",Philadelphia Phillies,Cincinnati Reds,6,1,Philadelphia Phillies,Citizens Bank Park
WAS201804100,"April 10, 2018",Washington Nationals,Atlanta Braves,4,1,Washington Nationals,Nationals Park
BOS201804110,"April 11, 2018",Boston Red Sox,New York Yankees,7,10,New York Yankees,Fenway Park
COL201804110,"April 11, 2018",Colorado Rockies,San Diego Padres,6,4,Colorado Rockies,Coors Field
CHA201804110,"April 11, 2018",Chicago White Sox,Tampa Bay Rays,2,1,Chicago White Sox,Guaranteed Rate Field
MIN201804110,"April 11, 2018",Minnesota Twins,Houston Astros,9,8,Minnesota Twins,Target Field
TEX201804100,"April 10, 2018",Texas Rangers,Los Angeles Angels,1,11,Los Angeles Angels,Globe Life Park in Arlington
KCA201804110,"April 11, 2018",Kansas City Royals,Seattle Mariners,2,4,Seattle Mariners,Kauffman Stadium
MIA201804110,"April 11, 2018",Miami Marlins,New York Mets,1,4,New York Mets,Marlins Park
PHI201804110,"April 11, 2018",Philadelphia Phillies,Cincinnati Reds,4,3,Philadelphia Phillies,Citizens Bank Park
SFN201804110,"April 11, 2018",San Francisco Giants,Arizona Diamondbacks,3,7,Arizona Diamondbacks,AT&T Park
WAS201804110,"April 11, 2018",Washington Nationals,Atlanta Braves,3,5,Atlanta Braves,Nationals Park
LAN201804110,"April 11, 2018",Los Angeles Dodgers,Oakland Athletics,6,16,Oakland Athletics,Dodger Stadium
TEX201804110,"April 11, 2018",Texas Rangers,Los Angeles Angels,2,7,Los Angeles Angels,Globe Life Park in Arlington
CLE201804110,"April 11, 2018",Cleveland Indians,Detroit Tigers,5,1,Cleveland Indians,Progressive Field
SLN201804110,"April 11, 2018",St. Louis Cardinals,Milwaukee Brewers,2,3,Milwaukee Brewers,Busch Stadium III
CLE201804120,"April 12, 2018",Cleveland Indians,Detroit Tigers,9,3,Cleveland Indians,Progressive Field
WAS201804120,"April 12, 2018",Washington Nationals,Colorado Rockies,1,5,Colorado Rockies,Nationals Park
CIN201804120,"April 12, 2018",Cincinnati Reds,St. Louis Cardinals,4,13,St. Louis Cardinals,Great American Ball Park
SDN201804120,"April 12, 2018",San Diego Padres,San Francisco Giants,0,7,San Francisco Giants,Petco Park
MIN201804120,"April 12, 2018",Minnesota Twins,Chicago White Sox,4,0,Minnesota Twins,Target Field
CHN201804130,"April 13, 2018",Chicago Cubs,Atlanta Braves,0,4,Atlanta Braves,Wrigley Field
CHN201804120,"April 12, 2018",Chicago Cubs,Pittsburgh Pirates,1,6,Pittsburgh Pirates,Wrigley Field
CHN201804110,"April 11, 2018",Chicago Cubs,Pittsburgh Pirates,13,5,Chicago Cubs,Wrigley Field
CIN201804130,"April 13, 2018",Cincinnati Reds,St. Louis Cardinals,3,5,St. Louis Cardinals,Great American Ball Park
HOU201804130,"April 13, 2018",Houston Astros,Texas Rangers,3,2,Houston Astros,Minute Maid Park
BOS201804120,"April 12, 2018",Boston Red Sox,New York Yankees,6,3,Boston Red Sox,Fenway Park
KCA201804120,"April 12, 2018",Kansas City Royals,Los Angeles Angels,1,7,Los Angeles Angels,Kauffman Stadium
BOS201804130,"April 13, 2018",Boston Red Sox,Baltimore Orioles,7,3,Boston Red Sox,Fenway Park
LAN201804130,"April 13, 2018",Los Angeles Dodgers,Arizona Diamondbacks,7,8,Arizona Diamondbacks,Dodger Stadium
NYN201804130,"April 13, 2018",New York Mets,Milwaukee Brewers,6,5,New York Mets,Citi Field
CLE201804130,"April 13, 2018",Cleveland Indians,Toronto Blue Jays,4,8,Toronto Blue Jays,Progressive Field
DET201804130,"April 13, 2018",Detroit Tigers,New York Yankees,6,8,New York Yankees,Comerica Park
MIA201804130,"April 13, 2018",Miami Marlins,Pittsburgh Pirates,7,2,Miami Marlins,Marlins Park
KCA201804130,"April 13, 2018",Kansas City Royals,Los Angeles Angels,4,5,Los Angeles Angels,Kauffman Stadium
SEA201804130,"April 13, 2018",Seattle Mariners,Oakland Athletics,7,4,Seattle Mariners,Safeco Field
KCA201804140,"April 14, 2018",Kansas City Royals,Los Angeles Angels,3,5,Los Angeles Angels,Kauffman Stadium
CHN201804140,"April 14, 2018",Chicago Cubs,Atlanta Braves,14,10,Chicago Cubs,Wrigley Field
SDN201804130,"April 13, 2018",San Diego Padres,San Francisco Giants,5,1,San Diego Padres,Petco Park
HOU201804140,"April 14, 2018",Houston Astros,Texas Rangers,5,6,Texas Rangers,Minute Maid Park
TBA201804130,"April 13, 2018",Tampa Bay Rays,Philadelphia Phillies,1,2,Philadelphia Phillies,Tropicana Field
WAS201804130,"April 13, 2018",Washington Nationals,Colorado Rockies,1,2,Colorado Rockies,Nationals Park
LAN201804140,"April 14, 2018",Los Angeles Dodgers,Arizona Diamondbacks,1,9,Arizona Diamondbacks,Dodger Stadium
SDN201804140,"April 14, 2018",San Diego Padres,San Francisco Giants,5,4,San Diego Padres,Petco Park
BOS201804140,"April 14, 2018",Boston Red Sox,Baltimore Orioles,10,3,Boston Red Sox,Fenway Park
CIN201804140,"April 14, 2018",Cincinnati Reds,St. Louis Cardinals,1,6,St. Louis Cardinals,Great American Ball Park
MIA201804140,"April 14, 2018",Miami Marlins,Pittsburgh Pirates,0,1,Pittsburgh Pirates,Marlins Park
CIN201804150,"April 15, 2018",Cincinnati Reds,St. Louis Cardinals,2,3,St. Louis Cardinals,Great American Ball Park
NYN201804140,"April 14, 2018",New York Mets,Milwaukee Brewers,1,5,Milwaukee Brewers,Citi Field
MIA201804150,"April 15, 2018",Miami Marlins,Pittsburgh Pirates,3,7,Pittsburgh Pirates,Marlins Park
LAN201804150,"April 15, 2018",Los Angeles Dodgers,Arizona Diamondbacks,7,2,Los Angeles Dodgers,Dodger Stadium
TBA201804140,"April 14, 2018",Tampa Bay Rays,Philadelphia Phillies,4,9,Philadelphia Phillies,Tropicana Field
BOS201804150,"April 15, 2018",Boston Red Sox,Baltimore Orioles,3,1,Boston Red Sox,Fenway Park
WAS201804140,"April 14, 2018",Washington Nationals,Colorado Rockies,6,2,Washington Nationals,Nationals Park
NYN201804150,"April 15, 2018",New York Mets,Milwaukee Brewers,3,2,New York Mets,Citi Field
HOU201804150,"April 15, 2018",Houston Astros,Texas Rangers,1,3,Texas Rangers,Minute Maid Park
TBA201804150,"April 15, 2018",Tampa Bay Rays,Philadelphia Phillies,4,10,Philadelphia Phillies,Tropicana Field
ATL201804160,"April 16, 2018",Atlanta Braves,Philadelphia Phillies,2,1,Atlanta Braves,SunTrust Park
SDN201804150,"April 15, 2018",San Diego Padres,San Francisco Giants,10,1,San Diego Padres,Petco Park
SEA201804140,"April 14, 2018",Seattle Mariners,Oakland Athletics,10,8,Seattle Mariners,Safeco Field
SEA201804150,"April 15, 2018",Seattle Mariners,Oakland Athletics,1,2,Oakland Athletics,Safeco Field
SEA201804160,"April 16, 2018",Seattle Mariners,Houston Astros,2,1,Seattle Mariners,Safeco Field
OAK201804160,"April 16, 2018",Oakland Athletics,Chicago White Sox,8,1,Oakland Athletics,Oakland-Alameda County Coliseum
MIL201804160,"April 16, 2018",Milwaukee Brewers,Cincinnati Reds,4,10,Cincinnati Reds,Miller Park
TBA201804160,"April 16, 2018",Tampa Bay Rays,Texas Rangers,8,4,Tampa Bay Rays,Tropicana Field
PIT201804160,"April 16, 2018",Pittsburgh Pirates,Colorado Rockies,2,6,Colorado Rockies,PNC Park
NYA201804160,"April 16, 2018",New York Yankees,Miami Marlins,12,1,New York Yankees,Yankee Stadium III
ATL201804170,"April 17, 2018",Atlanta Braves,Philadelphia Phillies,1,5,Philadelphia Phillies,SunTrust Park
DET201804170,"April 17, 2018",Detroit Tigers,Baltimore Orioles,4,2,Detroit Tigers,Comerica Park
SDN201804160,"April 16, 2018",San Diego Padres,Los Angeles Dodgers,3,10,Los Angeles Dodgers,Petco Park
WAS201804150,"April 15, 2018",Washington Nationals,Colorado Rockies,5,6,Colorado Rockies,Nationals Park
ARI201804170,"April 17, 2018",Arizona Diamondbacks,San Francisco Giants,1,0,Arizona Diamondbacks,Chase Field
CHN201804170,"April 17, 2018",Chicago Cubs,St. Louis Cardinals,3,5,St. Louis Cardinals,Wrigley Field
ANA201804170,"April 17, 2018",Los Angeles Angels,Boston Red Sox,1,10,Boston Red Sox,Angel Stadium of Anaheim
MIL201804170,"April 17, 2018",Milwaukee Brewers,Cincinnati Reds,2,0,Milwaukee Brewers,Miller Park
TOR201804171,"April 17, 2018",Toronto Blue Jays,Kansas City Royals,11,3,Toronto Blue Jays,Rogers Centre
NYN201804170,"April 17, 2018",New York Mets,Washington Nationals,2,5,Washington Nationals,Citi Field
OAK201804170,"April 17, 2018",Oakland Athletics,Chicago White Sox,10,2,Oakland Athletics,Oakland-Alameda County Coliseum
NYA201804170,"April 17, 2018",New York Yankees,Miami Marlins,1,9,Miami Marlins,Yankee Stadium III
NYN201804160,"April 16, 2018",New York Mets,Washington Nationals,6,8,Washington Nationals,Citi Field
PIT201804170,"April 17, 2018",Pittsburgh Pirates,Colorado Rockies,0,2,Colorado Rockies,PNC Park
MIN201804170,"April 17, 2018",Minnesota Twins,Cleveland Indians,1,6,Cleveland Indians,Estadio Hiram Bithorn
SDN201804170,"April 17, 2018",San Diego Padres,Los Angeles Dodgers,3,7,Los Angeles Dodgers,Petco Park
TBA201804170,"April 17, 2018",Tampa Bay Rays,Texas Rangers,2,7,Texas Rangers,Tropicana Field
MIN201804180,"April 18, 2018",Minnesota Twins,Cleveland Indians,2,1,Minnesota Twins,Estadio Hiram Bithorn
ARI201804180,"April 18, 2018",Arizona Diamondbacks,San Francisco Giants,3,4,San Francisco Giants,Chase Field
