GameID,Date,home_team,away_team,home_score,away_score,winner,venue
NYA201504080,"April  8, 2015",New York Yankees,Toronto Blue Jays,4,3,New York Yankees,Yankee Stadium III
OAK201504080,"April  8, 2015",Oakland Athletics,Texas Rangers,10,0,Oakland Athletics,O.co Coliseum
MIL201504080,"April  8, 2015",Milwaukee Brewers,Colorado Rockies,4,5,Colorado Rockies,Miller Park
WAS201504080,"April  8, 2015",Washington Nationals,New York Mets,2,1,Washington Nationals,Nationals Park
TBA201504080,"April  8, 2015",Tampa Bay Rays,Baltimore Orioles,2,0,Tampa Bay Rays,Tropicana Field
MIA201504080,"April  8, 2015",Miami Marlins,Atlanta Braves,0,2,Atlanta Braves,Marlins Park
KCA201504090,"April  9, 2015",Kansas City Royals,Chicago White Sox,4,1,Kansas City Royals,Kauffman Stadium
DET201504090,"April  9, 2015",Detroit Tigers,Minnesota Twins,7,1,Detroit Tigers,Comerica Park
KCA201504080,"April  8, 2015",Kansas City Royals,Chicago White Sox,7,5,Kansas City Royals,Kauffman Stadium
PHI201504090,"April  9, 2015",Philadelphia Phillies,Boston Red Sox,2,6,Boston Red Sox,Citizens Bank Park
NYA201504090,"April  9, 2015",New York Yankees,Toronto Blue Jays,3,6,Toronto Blue Jays,Yankee Stadium III
HOU201504090,"April  9, 2015",Houston Astros,Cleveland Indians,1,5,Cleveland Indians,Minute Maid Park
SDN201504090,"April  9, 2015",San Diego Padres,San Francisco Giants,0,1,San Francisco Giants,Petco Park
WAS201504090,"April  9, 2015",Washington Nationals,New York Mets,3,6,New York Mets,Nationals Park
ANA201504100,"April 10, 2015",Los Angeles Angels of Anaheim,Kansas City Royals,2,4,Kansas City Royals,Angel Stadium of Anaheim
BAL201504100,"April 10, 2015",Baltimore Orioles,Toronto Blue Jays,5,12,Toronto Blue Jays,Oriole Park at Camden Yards
ATL201504100,"April 10, 2015",Atlanta Braves,New York Mets,5,3,Atlanta Braves,Turner Field
CIN201504100,"April 10, 2015",Cincinnati Reds,St. Louis Cardinals,5,4,Cincinnati Reds,Great American Ball Park
OAK201504100,"April 10, 2015",Oakland Athletics,Seattle Mariners,12,0,Oakland Athletics,O.co Coliseum
MIL201504100,"April 10, 2015",Milwaukee Brewers,Pittsburgh Pirates,2,6,Pittsburgh Pirates,Miller Park
CLE201504100,"April 10, 2015",Cleveland Indians,Detroit Tigers,4,8,Detroit Tigers,Progressive Field
CHA201504100,"April 10, 2015",Chicago White Sox,Minnesota Twins,0,6,Minnesota Twins,U.S. Cellular Field
OAK201504090,"April  9, 2015",Oakland Athletics,Texas Rangers,1,10,Texas Rangers,O.co Coliseum
ARI201504100,"April 10, 2015",Arizona Diamondbacks,Los Angeles Dodgers,4,3,Arizona Diamondbacks,Chase Field
TEX201504100,"April 10, 2015",Texas Rangers,Houston Astros,1,5,Houston Astros,Globe Life Park in Arlington
COL201504100,"April 10, 2015",Colorado Rockies,Chicago Cubs,5,1,Colorado Rockies,Coors Field
NYA201504100,"April 10, 2015",New York Yankees,Boston Red Sox,5,6,Boston Red Sox,Yankee Stadium III
ARI201504110,"April 11, 2015",Arizona Diamondbacks,Los Angeles Dodgers,6,0,Arizona Diamondbacks,Chase Field
PHI201504100,"April 10, 2015",Philadelphia Phillies,Washington Nationals,4,1,Philadelphia Phillies,Citizens Bank Park
SDN201504100,"April 10, 2015",San Diego Padres,San Francisco Giants,1,0,San Diego Padres,Petco Park
CLE201504110,"April 11, 2015",Cleveland Indians,Detroit Tigers,6,9,Detroit Tigers,Progressive Field
MIA201504100,"April 10, 2015",Miami Marlins,Tampa Bay Rays,10,9,Miami Marlins,Marlins Park
CHA201504110,"April 11, 2015",Chicago White Sox,Minnesota Twins,5,4,Chicago White Sox,U.S. Cellular Field
ATL201504110,"April 11, 2015",Atlanta Braves,New York Mets,5,3,Atlanta Braves,Turner Field
ANA201504110,"April 11, 2015",Los Angeles Angels of Anaheim,Kansas City Royals,4,6,Kansas City Royals,Angel Stadium of Anaheim
MIA201504110,"April 11, 2015",Miami Marlins,Tampa Bay Rays,0,2,Tampa Bay Rays,Marlins Park
CIN201504110,"April 11, 2015",Cincinnati Reds,St. Louis Cardinals,1,4,St. Louis Cardinals,Great American Ball Park
BAL201504110,"April 11, 2015",Baltimore Orioles,Toronto Blue Jays,7,1,Baltimore Orioles,Oriole Park at Camden Yards
OAK201504110,"April 11, 2015",Oakland Athletics,Seattle Mariners,4,5,Seattle Mariners,O.co Coliseum
COL201504110,"April 11, 2015",Colorado Rockies,Chicago Cubs,5,9,Chicago Cubs,Coors Field
MIL201504110,"April 11, 2015",Milwaukee Brewers,Pittsburgh Pirates,6,0,Milwaukee Brewers,Miller Park
ATL201504120,"April 12, 2015",Atlanta Braves,New York Mets,3,4,New York Mets,Turner Field
NYA201504110,"April 11, 2015",New York Yankees,Boston Red Sox,4,8,Boston Red Sox,Yankee Stadium III
PHI201504110,"April 11, 2015",Philadelphia Phillies,Washington Nationals,3,2,Philadelphia Phillies,Citizens Bank Park
SDN201504110,"April 11, 2015",San Diego Padres,San Francisco Giants,10,2,San Diego Padres,Petco Park
BAL201504120,"April 12, 2015",Baltimore Orioles,Toronto Blue Jays,7,10,Toronto Blue Jays,Oriole Park at Camden Yards
CLE201504120,"April 12, 2015",Cleveland Indians,Detroit Tigers,5,8,Detroit Tigers,Progressive Field
TEX201504110,"April 11, 2015",Texas Rangers,Houston Astros,6,2,Texas Rangers,Globe Life Park in Arlington
ARI201504120,"April 12, 2015",Arizona Diamondbacks,Los Angeles Dodgers,4,7,Los Angeles Dodgers,Chase Field
ANA201504120,"April 12, 2015",Los Angeles Angels of Anaheim,Kansas City Royals,2,9,Kansas City Royals,Angel Stadium of Anaheim
NYA201504120,"April 12, 2015",New York Yankees,Boston Red Sox,14,4,New York Yankees,Yankee Stadium III
COL201504120,"April 12, 2015",Colorado Rockies,Chicago Cubs,5,6,Chicago Cubs,Coors Field
CIN201504120,"April 12, 2015",Cincinnati Reds,St. Louis Cardinals,5,7,St. Louis Cardinals,Great American Ball Park
MIA201504120,"April 12, 2015",Miami Marlins,Tampa Bay Rays,5,8,Tampa Bay Rays,Marlins Park
MIL201504120,"April 12, 2015",Milwaukee Brewers,Pittsburgh Pirates,2,10,Pittsburgh Pirates,Miller Park
TEX201504120,"April 12, 2015",Texas Rangers,Houston Astros,4,6,Houston Astros,Globe Life Park in Arlington
OAK201504120,"April 12, 2015",Oakland Athletics,Seattle Mariners,7,8,Seattle Mariners,O.co Coliseum
CHA201504120,"April 12, 2015",Chicago White Sox,Minnesota Twins,6,2,Chicago White Sox,U.S. Cellular Field
ATL201504130,"April 13, 2015",Atlanta Braves,Miami Marlins,3,2,Atlanta Braves,Turner Field
PHI201504120,"April 12, 2015",Philadelphia Phillies,Washington Nationals,3,4,Washington Nationals,Citizens Bank Park
BOS201504130,"April 13, 2015",Boston Red Sox,Washington Nationals,9,4,Boston Red Sox,Fenway Park
BAL201504130,"April 13, 2015",Baltimore Orioles,New York Yankees,5,6,New York Yankees,Oriole Park at Camden Yards
CHN201504130,"April 13, 2015",Chicago Cubs,Cincinnati Reds,7,6,Chicago Cubs,Wrigley Field
PIT201504130,"April 13, 2015",Pittsburgh Pirates,Detroit Tigers,5,4,Pittsburgh Pirates,PNC Park
SDN201504120,"April 12, 2015",San Diego Padres,San Francisco Giants,6,4,San Diego Padres,Petco Park
SFN201504130,"April 13, 2015",San Francisco Giants,Colorado Rockies,0,2,Colorado Rockies,AT&T Park
HOU201504130,"April 13, 2015",Houston Astros,Oakland Athletics,1,8,Oakland Athletics,Minute Maid Park
TEX201504130,"April 13, 2015",Texas Rangers,Los Angeles Angels of Anaheim,3,6,Los Angeles Angels of Anaheim,Globe Life Park in Arlington
LAN201504130,"April 13, 2015",Los Angeles Dodgers,Seattle Mariners,6,5,Los Angeles Dodgers,Dodger Stadium
NYN201504130,"April 13, 2015",New York Mets,Philadelphia Phillies,2,0,New York Mets,Citi Field
SDN201504130,"April 13, 2015",San Diego Padres,Arizona Diamondbacks,4,8,Arizona Diamondbacks,Petco Park
ATL201504140,"April 14, 2015",Atlanta Braves,Miami Marlins,2,8,Miami Marlins,Turner Field
SLN201504130,"April 13, 2015",St. Louis Cardinals,Milwaukee Brewers,4,5,Milwaukee Brewers,Busch Stadium III
MIN201504130,"April 13, 2015",Minnesota Twins,Kansas City Royals,3,12,Kansas City Royals,Target Field
TOR201504130,"April 13, 2015",Toronto Blue Jays,Tampa Bay Rays,1,2,Tampa Bay Rays,Rogers Centre
CLE201504140,"April 14, 2015",Cleveland Indians,Chicago White Sox,1,4,Chicago White Sox,Progressive Field
LAN201504140,"April 14, 2015",Los Angeles Dodgers,Seattle Mariners,6,5,Los Angeles Dodgers,Dodger Stadium
BOS201504140,"April 14, 2015",Boston Red Sox,Washington Nationals,8,7,Boston Red Sox,Fenway Park
HOU201504140,"April 14, 2015",Houston Astros,Oakland Athletics,0,4,Oakland Athletics,Minute Maid Park
NYN201504140,"April 14, 2015",New York Mets,Philadelphia Phillies,6,5,New York Mets,Citi Field
SFN201504140,"April 14, 2015",San Francisco Giants,Colorado Rockies,1,4,Colorado Rockies,AT&T Park
TEX201504140,"April 14, 2015",Texas Rangers,Los Angeles Angels of Anaheim,8,2,Texas Rangers,Globe Life Park in Arlington
BAL201504140,"April 14, 2015",Baltimore Orioles,New York Yankees,4,3,Baltimore Orioles,Oriole Park at Camden Yards
TOR201504140,"April 14, 2015",Toronto Blue Jays,Tampa Bay Rays,2,3,Tampa Bay Rays,Rogers Centre
CHN201504140,"April 14, 2015",Chicago Cubs,Cincinnati Reds,2,3,Cincinnati Reds,Wrigley Field
SDN201504140,"April 14, 2015",San Diego Padres,Arizona Diamondbacks,5,1,San Diego Padres,Petco Park
BOS201504150,"April 15, 2015",Boston Red Sox,Washington Nationals,5,10,Washington Nationals,Fenway Park
CLE201504150,"April 15, 2015",Cleveland Indians,Chicago White Sox,4,2,Cleveland Indians,Progressive Field
PIT201504140,"April 14, 2015",Pittsburgh Pirates,Detroit Tigers,0,2,Detroit Tigers,PNC Park
LAN201504150,"April 15, 2015",Los Angeles Dodgers,Seattle Mariners,5,2,Los Angeles Dodgers,Dodger Stadium
HOU201504150,"April 15, 2015",Houston Astros,Oakland Athletics,6,1,Houston Astros,Minute Maid Park
NYN201504150,"April 15, 2015",New York Mets,Philadelphia Phillies,6,1,New York Mets,Citi Field
SFN201504150,"April 15, 2015",San Francisco Giants,Colorado Rockies,2,4,Colorado Rockies,AT&T Park
BAL201504150,"April 15, 2015",Baltimore Orioles,New York Yankees,7,5,Baltimore Orioles,Oriole Park at Camden Yards
ATL201504150,"April 15, 2015",Atlanta Braves,Miami Marlins,2,6,Miami Marlins,Turner Field
CHN201504150,"April 15, 2015",Chicago Cubs,Cincinnati Reds,5,0,Chicago Cubs,Wrigley Field
TOR201504150,"April 15, 2015",Toronto Blue Jays,Tampa Bay Rays,12,7,Toronto Blue Jays,Rogers Centre
PIT201504150,"April 15, 2015",Pittsburgh Pirates,Detroit Tigers,0,1,Detroit Tigers,PNC Park
SDN201504150,"April 15, 2015",San Diego Padres,Arizona Diamondbacks,3,2,San Diego Padres,Petco Park
SLN201504150,"April 15, 2015",St. Louis Cardinals,Milwaukee Brewers,4,2,St. Louis Cardinals,Busch Stadium III
WAS201504160,"April 16, 2015",Washington Nationals,Philadelphia Phillies,5,2,Washington Nationals,Nationals Park
MIN201504150,"April 15, 2015",Minnesota Twins,Kansas City Royals,3,1,Minnesota Twins,Target Field
SLN201504160,"April 16, 2015",St. Louis Cardinals,Milwaukee Brewers,4,0,St. Louis Cardinals,Busch Stadium III
DET201504170,"April 17, 2015",Detroit Tigers,Chicago White Sox,2,1,Detroit Tigers,Comerica Park
TEX201504150,"April 15, 2015",Texas Rangers,Los Angeles Angels of Anaheim,2,10,Los Angeles Angels of Anaheim,Globe Life Park in Arlington
TOR201504160,"April 16, 2015",Toronto Blue Jays,Tampa Bay Rays,2,4,Tampa Bay Rays,Rogers Centre
CHN201504170,"April 17, 2015",Chicago Cubs,San Diego Padres,4,5,San Diego Padres,Wrigley Field
NYN201504160,"April 16, 2015",New York Mets,Miami Marlins,7,5,New York Mets,Citi Field
MIN201504160,"April 16, 2015",Minnesota Twins,Kansas City Royals,8,5,Minnesota Twins,Target Field
BOS201504170,"April 17, 2015",Boston Red Sox,Baltimore Orioles,3,2,Boston Red Sox,Fenway Park
SFN201504160,"April 16, 2015",San Francisco Giants,Arizona Diamondbacks,6,7,Arizona Diamondbacks,AT&T Park
MIN201504170,"April 17, 2015",Minnesota Twins,Cleveland Indians,3,2,Minnesota Twins,Target Field
SFN201504170,"April 17, 2015",San Francisco Giants,Arizona Diamondbacks,0,9,Arizona Diamondbacks,AT&T Park
HOU201504170,"April 17, 2015",Houston Astros,Los Angeles Angels of Anaheim,3,6,Los Angeles Angels of Anaheim,Minute Maid Park
SLN201504170,"April 17, 2015",St. Louis Cardinals,Cincinnati Reds,6,1,St. Louis Cardinals,Busch Stadium III
NYN201504170,"April 17, 2015",New York Mets,Miami Marlins,4,1,New York Mets,Citi Field
KCA201504170,"April 17, 2015",Kansas City Royals,Oakland Athletics,6,4,Kansas City Royals,Kauffman Stadium
LAN201504170,"April 17, 2015",Los Angeles Dodgers,Colorado Rockies,7,3,Los Angeles Dodgers,Dodger Stadium
SEA201504170,"April 17, 2015",Seattle Mariners,Texas Rangers,1,3,Texas Rangers,Safeco Field
TBA201504170,"April 17, 2015",Tampa Bay Rays,New York Yankees,4,5,New York Yankees,Tropicana Field
LAN201504180,"April 18, 2015",Los Angeles Dodgers,Colorado Rockies,6,3,Los Angeles Dodgers,Dodger Stadium
BOS201504180,"April 18, 2015",Boston Red Sox,Baltimore Orioles,1,4,Baltimore Orioles,Fenway Park
CHN201504180,"April 18, 2015",Chicago Cubs,San Diego Padres,7,6,Chicago Cubs,Wrigley Field
TOR201504170,"April 17, 2015",Toronto Blue Jays,Atlanta Braves,7,8,Atlanta Braves,Rogers Centre
HOU201504180,"April 18, 2015",Houston Astros,Los Angeles Angels of Anaheim,4,0,Houston Astros,Minute Maid Park
WAS201504170,"April 17, 2015",Washington Nationals,Philadelphia Phillies,7,2,Washington Nationals,Nationals Park
MIN201504180,"April 18, 2015",Minnesota Twins,Cleveland Indians,2,4,Cleveland Indians,Target Field
KCA201504180,"April 18, 2015",Kansas City Royals,Oakland Athletics,0,5,Oakland Athletics,Kauffman Stadium
SEA201504180,"April 18, 2015",Seattle Mariners,Texas Rangers,3,1,Seattle Mariners,Safeco Field
TBA201504180,"April 18, 2015",Tampa Bay Rays,New York Yankees,0,9,New York Yankees,Tropicana Field
NYN201504180,"April 18, 2015",New York Mets,Miami Marlins,5,4,New York Mets,Citi Field
PIT201504170,"April 17, 2015",Pittsburgh Pirates,Milwaukee Brewers,6,3,Pittsburgh Pirates,PNC Park
SLN201504180,"April 18, 2015",St. Louis Cardinals,Cincinnati Reds,5,2,St. Louis Cardinals,Busch Stadium III
CHN201504190,"April 19, 2015",Chicago Cubs,San Diego Padres,2,5,San Diego Padres,Wrigley Field
WAS201504180,"April 18, 2015",Washington Nationals,Philadelphia Phillies,3,5,Philadelphia Phillies,Nationals Park
PIT201504180,"April 18, 2015",Pittsburgh Pirates,Milwaukee Brewers,6,2,Pittsburgh Pirates,PNC Park
SFN201504180,"April 18, 2015",San Francisco Giants,Arizona Diamondbacks,4,1,San Francisco Giants,AT&T Park
HOU201504190,"April 19, 2015",Houston Astros,Los Angeles Angels of Anaheim,4,3,Houston Astros,Minute Maid Park
DET201504180,"April 18, 2015",Detroit Tigers,Chicago White Sox,3,12,Chicago White Sox,Comerica Park
MIN201504190,"April 19, 2015",Minnesota Twins,Cleveland Indians,7,2,Minnesota Twins,Target Field
BOS201504190,"April 19, 2015",Boston Red Sox,Baltimore Orioles,3,8,Baltimore Orioles,Fenway Park
SEA201504190,"April 19, 2015",Seattle Mariners,Texas Rangers,11,10,Seattle Mariners,Safeco Field
DET201504190,"April 19, 2015",Detroit Tigers,Chicago White Sox,9,1,Detroit Tigers,Comerica Park
KCA201504190,"April 19, 2015",Kansas City Royals,Oakland Athletics,4,2,Kansas City Royals,Kauffman Stadium
NYN201504190,"April 19, 2015",New York Mets,Miami Marlins,7,6,New York Mets,Citi Field
TOR201504180,"April 18, 2015",Toronto Blue Jays,Atlanta Braves,6,5,Toronto Blue Jays,Rogers Centre
TOR201504190,"April 19, 2015",Toronto Blue Jays,Atlanta Braves,2,5,Atlanta Braves,Rogers Centre
WAS201504190,"April 19, 2015",Washington Nationals,Philadelphia Phillies,4,1,Washington Nationals,Nationals Park
LAN201504190,"April 19, 2015",Los Angeles Dodgers,Colorado Rockies,7,0,Los Angeles Dodgers,Dodger Stadium
PIT201504190,"April 19, 2015",Pittsburgh Pirates,Milwaukee Brewers,5,2,Pittsburgh Pirates,PNC Park
SLN201504190,"April 19, 2015",St. Louis Cardinals,Cincinnati Reds,2,1,St. Louis Cardinals,Busch Stadium III
TBA201504190,"April 19, 2015",Tampa Bay Rays,New York Yankees,3,5,New York Yankees,Tropicana Field
SFN201504190,"April 19, 2015",San Francisco Giants,Arizona Diamondbacks,1,5,Arizona Diamondbacks,AT&T Park
ANA201504210,"April 21, 2015",Los Angeles Angels of Anaheim,Oakland Athletics,14,1,Los Angeles Angels of Anaheim,Angel Stadium of Anaheim
MIL201504200,"April 20, 2015",Milwaukee Brewers,Cincinnati Reds,1,6,Cincinnati Reds,Miller Park
DET201504200,"April 20, 2015",Detroit Tigers,New York Yankees,2,1,Detroit Tigers,Comerica Park
CHA201504200,"April 20, 2015",Chicago White Sox,Cleveland Indians,4,3,Chicago White Sox,U.S. Cellular Field
COL201504200,"April 20, 2015",Colorado Rockies,San Diego Padres,3,14,San Diego Padres,Coors Field
PIT201504200,"April 20, 2015",Pittsburgh Pirates,Chicago Cubs,2,5,Chicago Cubs,PNC Park
SEA201504200,"April 20, 2015",Seattle Mariners,Houston Astros,5,7,Houston Astros,Safeco Field
BOS201504200,"April 20, 2015",Boston Red Sox,Baltimore Orioles,7,1,Boston Red Sox,Fenway Park
ANA201504200,"April 20, 2015",Los Angeles Angels of Anaheim,Oakland Athletics,3,6,Oakland Athletics,Angel Stadium of Anaheim
KCA201504200,"April 20, 2015",Kansas City Royals,Minnesota Twins,7,1,Kansas City Royals,Kauffman Stadium
DET201504210,"April 21, 2015",Detroit Tigers,New York Yankees,2,5,New York Yankees,Comerica Park
ARI201504210,"April 21, 2015",Arizona Diamondbacks,Texas Rangers,1,7,Texas Rangers,Chase Field
CHA201504210,"April 21, 2015",Chicago White Sox,Cleveland Indians,2,6,Cleveland Indians,U.S. Cellular Field
COL201504210,"April 21, 2015",Colorado Rockies,San Diego Padres,6,7,San Diego Padres,Coors Field
SEA201504210,"April 21, 2015",Seattle Mariners,Houston Astros,3,6,Houston Astros,Safeco Field
KCA201504210,"April 21, 2015",Kansas City Royals,Minnesota Twins,6,5,Kansas City Royals,Kauffman Stadium
MIL201504210,"April 21, 2015",Milwaukee Brewers,Cincinnati Reds,10,16,Cincinnati Reds,Miller Park
PHI201504210,"April 21, 2015",Philadelphia Phillies,Miami Marlins,7,3,Philadelphia Phillies,Citizens Bank Park
PIT201504210,"April 21, 2015",Pittsburgh Pirates,Chicago Cubs,8,9,Chicago Cubs,PNC Park
SFN201504210,"April 21, 2015",San Francisco Giants,Los Angeles Dodgers,6,2,San Francisco Giants,AT&T Park
NYN201504210,"April 21, 2015",New York Mets,Atlanta Braves,7,1,New York Mets,Citi Field
TOR201504210,"April 21, 2015",Toronto Blue Jays,Baltimore Orioles,13,6,Toronto Blue Jays,Rogers Centre
WAS201504210,"April 21, 2015",Washington Nationals,St. Louis Cardinals,2,1,Washington Nationals,Nationals Park
NYN201504220,"April 22, 2015",New York Mets,Atlanta Braves,3,2,New York Mets,Citi Field
TBA201504210,"April 21, 2015",Tampa Bay Rays,Boston Red Sox,0,1,Boston Red Sox,Tropicana Field
CHA201504220,"April 22, 2015",Chicago White Sox,Cleveland Indians,6,0,Chicago White Sox,U.S. Cellular Field
KCA201504220,"April 22, 2015",Kansas City Royals,Minnesota Twins,0,3,Minnesota Twins,Kauffman Stadium
ARI201504220,"April 22, 2015",Arizona Diamondbacks,Texas Rangers,8,5,Arizona Diamondbacks,Chase Field
PHI201504220,"April 22, 2015",Philadelphia Phillies,Miami Marlins,1,6,Miami Marlins,Citizens Bank Park
DET201504220,"April 22, 2015",Detroit Tigers,New York Yankees,4,13,New York Yankees,Comerica Park
PIT201504220,"April 22, 2015",Pittsburgh Pirates,Chicago Cubs,4,3,Pittsburgh Pirates,PNC Park
MIL201504220,"April 22, 2015",Milwaukee Brewers,Cincinnati Reds,1,2,Cincinnati Reds,Miller Park
SEA201504220,"April 22, 2015",Seattle Mariners,Houston Astros,3,2,Seattle Mariners,Safeco Field
COL201504220,"April 22, 2015",Colorado Rockies,San Diego Padres,5,4,Colorado Rockies,Coors Field
TBA201504220,"April 22, 2015",Tampa Bay Rays,Boston Red Sox,7,5,Tampa Bay Rays,Tropicana Field
CHA201504230,"April 23, 2015",Chicago White Sox,Kansas City Royals,2,3,Kansas City Royals,U.S. Cellular Field
TOR201504220,"April 22, 2015",Toronto Blue Jays,Baltimore Orioles,4,2,Toronto Blue Jays,Rogers Centre
ANA201504220,"April 22, 2015",Los Angeles Angels of Anaheim,Oakland Athletics,2,9,Oakland Athletics,Angel Stadium of Anaheim
WAS201504220,"April 22, 2015",Washington Nationals,St. Louis Cardinals,5,7,St. Louis Cardinals,Nationals Park
SFN201504220,"April 22, 2015",San Francisco Giants,Los Angeles Dodgers,3,2,San Francisco Giants,AT&T Park
COL201504230,"April 23, 2015",Colorado Rockies,San Diego Padres,2,1,Colorado Rockies,Coors Field
TOR201504230,"April 23, 2015",Toronto Blue Jays,Baltimore Orioles,7,6,Toronto Blue Jays,Rogers Centre
NYN201504230,"April 23, 2015",New York Mets,Atlanta Braves,6,3,New York Mets,Citi Field
DET201504230,"April 23, 2015",Detroit Tigers,New York Yankees,1,2,New York Yankees,Comerica Park
TBA201504230,"April 23, 2015",Tampa Bay Rays,Boston Red Sox,2,1,Tampa Bay Rays,Tropicana Field
PIT201504230,"April 23, 2015",Pittsburgh Pirates,Chicago Cubs,5,4,Pittsburgh Pirates,PNC Park
ARI201504240,"April 24, 2015",Arizona Diamondbacks,Pittsburgh Pirates,1,4,Pittsburgh Pirates,Chase Field
ANA201504240,"April 24, 2015",Los Angeles Angels of Anaheim,Texas Rangers,3,2,Los Angeles Angels of Anaheim,Angel Stadium of Anaheim
PHI201504230,"April 23, 2015",Philadelphia Phillies,Miami Marlins,1,9,Miami Marlins,Citizens Bank Park
ANA201504230,"April 23, 2015",Los Angeles Angels of Anaheim,Oakland Athletics,2,0,Los Angeles Angels of Anaheim,Angel Stadium of Anaheim
WAS201504230,"April 23, 2015",Washington Nationals,St. Louis Cardinals,1,4,St. Louis Cardinals,Nationals Park
SFN201504230,"April 23, 2015",San Francisco Giants,Los Angeles Dodgers,3,2,San Francisco Giants,AT&T Park
MIL201504230,"April 23, 2015",Milwaukee Brewers,Cincinnati Reds,4,2,Milwaukee Brewers,Miller Park
MIL201504240,"April 24, 2015",Milwaukee Brewers,St. Louis Cardinals,0,3,St. Louis Cardinals,Miller Park
PHI201504240,"April 24, 2015",Philadelphia Phillies,Atlanta Braves,1,0,Philadelphia Phillies,Citizens Bank Park
MIA201504240,"April 24, 2015",Miami Marlins,Washington Nationals,3,2,Miami Marlins,Marlins Park
OAK201504240,"April 24, 2015",Oakland Athletics,Houston Astros,4,5,Houston Astros,O.co Coliseum
CIN201504240,"April 24, 2015",Cincinnati Reds,Chicago Cubs,3,7,Chicago Cubs,Great American Ball Park
DET201504240,"April 24, 2015",Detroit Tigers,Cleveland Indians,1,13,Cleveland Indians,Comerica Park
TBA201504240,"April 24, 2015",Tampa Bay Rays,Toronto Blue Jays,12,3,Tampa Bay Rays,Tropicana Field
SDN201504240,"April 24, 2015",San Diego Padres,Los Angeles Dodgers,0,3,Los Angeles Dodgers,Petco Park
NYA201504240,"April 24, 2015",New York Yankees,New York Mets,6,1,New York Yankees,Yankee Stadium III
