GameID,Date,home_team,away_team,home_score,away_score,winner,venue
PIT201305150,"May 15, 2013",Pittsburgh Pirates,Milwaukee Brewers,3,1,Pittsburgh Pirates,PNC Park
MIA201305160,"May 16, 2013",Miami Marlins,Cincinnati Reds,3,5,Cincinnati Reds,Marlins Park
COL201305160,"May 16, 2013",Colorado Rockies,San Francisco Giants,6,8,San Francisco Giants,Coors Field
TBA201305150,"May 15, 2013",Tampa Bay Rays,Boston Red Sox,2,9,Boston Red Sox,Tropicana Field
MIN201305150,"May 15, 2013",Minnesota Twins,Chicago White Sox,4,9,Chicago White Sox,Target Field
SLN201305150,"May 15, 2013",St. Louis Cardinals,New York Mets,4,2,St. Louis Cardinals,Busch Stadium III
MIA201305150,"May 15, 2013",Miami Marlins,Cincinnati Reds,0,4,Cincinnati Reds,Marlins Park
PIT201305160,"May 16, 2013",Pittsburgh Pirates,Milwaukee Brewers,7,1,Pittsburgh Pirates,PNC Park
ANA201305160,"May 16, 2013",Los Angeles Angels of Anaheim,Chicago White Sox,4,5,Chicago White Sox,Angel Stadium of Anaheim
SDN201305160,"May 16, 2013",San Diego Padres,Washington Nationals,2,6,Washington Nationals,Petco Park
ATL201305170,"May 17, 2013",Atlanta Braves,Los Angeles Dodgers,8,5,Atlanta Braves,Turner Field
TOR201305150,"May 15, 2013",Toronto Blue Jays,San Francisco Giants,11,3,Toronto Blue Jays,Rogers Centre
TBA201305160,"May 16, 2013",Tampa Bay Rays,Boston Red Sox,3,4,Boston Red Sox,Tropicana Field
TEX201305160,"May 16, 2013",Texas Rangers,Detroit Tigers,10,4,Texas Rangers,Rangers Ballpark in Arlington
SLN201305160,"May 16, 2013",St. Louis Cardinals,New York Mets,2,5,New York Mets,Busch Stadium III
MIA201305170,"May 17, 2013",Miami Marlins,Arizona Diamondbacks,2,9,Arizona Diamondbacks,Marlins Park
BAL201305170,"May 17, 2013",Baltimore Orioles,Tampa Bay Rays,10,12,Tampa Bay Rays,Oriole Park at Camden Yards
NYA201305160,"May 16, 2013",New York Yankees,Seattle Mariners,2,3,Seattle Mariners,Yankee Stadium III
ANA201305170,"May 17, 2013",Los Angeles Angels of Anaheim,Chicago White Sox,0,3,Chicago White Sox,Angel Stadium of Anaheim
CLE201305170,"May 17, 2013",Cleveland Indians,Seattle Mariners,6,3,Cleveland Indians,Progressive Field
CHN201305170,"May 17, 2013",Chicago Cubs,New York Mets,2,3,New York Mets,Wrigley Field
PHI201305170,"May 17, 2013",Philadelphia Phillies,Cincinnati Reds,5,3,Philadelphia Phillies,Citizens Bank Park
MIN201305170,"May 17, 2013",Minnesota Twins,Boston Red Sox,2,3,Boston Red Sox,Target Field
COL201305170,"May 17, 2013",Colorado Rockies,San Francisco Giants,10,9,Colorado Rockies,Coors Field
NYA201305170,"May 17, 2013",New York Yankees,Toronto Blue Jays,5,0,New York Yankees,Yankee Stadium III
OAK201305170,"May 17, 2013",Oakland Athletics,Kansas City Royals,2,1,Oakland Athletics,O.co Coliseum
ANA201305180,"May 18, 2013",Los Angeles Angels of Anaheim,Chicago White Sox,12,9,Los Angeles Angels of Anaheim,Angel Stadium of Anaheim
SLN201305170,"May 17, 2013",St. Louis Cardinals,Milwaukee Brewers,7,6,St. Louis Cardinals,Busch Stadium III
PIT201305170,"May 17, 2013",Pittsburgh Pirates,Houston Astros,5,4,Pittsburgh Pirates,PNC Park
SDN201305170,"May 17, 2013",San Diego Padres,Washington Nationals,5,6,Washington Nationals,Petco Park
CLE201305180,"May 18, 2013",Cleveland Indians,Seattle Mariners,5,4,Cleveland Indians,Progressive Field
ATL201305180,"May 18, 2013",Atlanta Braves,Los Angeles Dodgers,3,1,Atlanta Braves,Turner Field
TEX201305170,"May 17, 2013",Texas Rangers,Detroit Tigers,1,2,Detroit Tigers,Rangers Ballpark in Arlington
CHN201305180,"May 18, 2013",Chicago Cubs,New York Mets,8,2,Chicago Cubs,Wrigley Field
BAL201305180,"May 18, 2013",Baltimore Orioles,Tampa Bay Rays,6,10,Tampa Bay Rays,Oriole Park at Camden Yards
COL201305180,"May 18, 2013",Colorado Rockies,San Francisco Giants,10,2,Colorado Rockies,Coors Field
TEX201305180,"May 18, 2013",Texas Rangers,Detroit Tigers,7,2,Texas Rangers,Rangers Ballpark in Arlington
PHI201305180,"May 18, 2013",Philadelphia Phillies,Cincinnati Reds,0,10,Cincinnati Reds,Citizens Bank Park
NYA201305180,"May 18, 2013",New York Yankees,Toronto Blue Jays,7,2,New York Yankees,Yankee Stadium III
MIA201305180,"May 18, 2013",Miami Marlins,Arizona Diamondbacks,0,1,Arizona Diamondbacks,Marlins Park
MIN201305180,"May 18, 2013",Minnesota Twins,Boston Red Sox,5,12,Boston Red Sox,Target Field
PIT201305180,"May 18, 2013",Pittsburgh Pirates,Houston Astros,2,4,Houston Astros,PNC Park
SDN201305180,"May 18, 2013",San Diego Padres,Washington Nationals,2,1,San Diego Padres,Petco Park
SLN201305180,"May 18, 2013",St. Louis Cardinals,Milwaukee Brewers,4,6,Milwaukee Brewers,Busch Stadium III
ANA201305190,"May 19, 2013",Los Angeles Angels of Anaheim,Chicago White Sox,6,2,Los Angeles Angels of Anaheim,Angel Stadium of Anaheim
BAL201305190,"May 19, 2013",Baltimore Orioles,Tampa Bay Rays,1,3,Tampa Bay Rays,Oriole Park at Camden Yards
OAK201305180,"May 18, 2013",Oakland Athletics,Kansas City Royals,2,1,Oakland Athletics,O.co Coliseum
ATL201305190,"May 19, 2013",Atlanta Braves,Los Angeles Dodgers,5,2,Atlanta Braves,Turner Field
MIA201305190,"May 19, 2013",Miami Marlins,Arizona Diamondbacks,2,1,Miami Marlins,Marlins Park
COL201305190,"May 19, 2013",Colorado Rockies,San Francisco Giants,5,0,Colorado Rockies,Coors Field
CHN201305190,"May 19, 2013",Chicago Cubs,New York Mets,3,4,New York Mets,Wrigley Field
CLE201305190,"May 19, 2013",Cleveland Indians,Seattle Mariners,6,0,Cleveland Indians,Progressive Field
PHI201305190,"May 19, 2013",Philadelphia Phillies,Cincinnati Reds,3,2,Philadelphia Phillies,Citizens Bank Park
SDN201305190,"May 19, 2013",San Diego Padres,Washington Nationals,13,4,San Diego Padres,Petco Park
PIT201305190,"May 19, 2013",Pittsburgh Pirates,Houston Astros,1,0,Pittsburgh Pirates,PNC Park
OAK201305190,"May 19, 2013",Oakland Athletics,Kansas City Royals,4,3,Oakland Athletics,O.co Coliseum
ATL201305200,"May 20, 2013",Atlanta Braves,Minnesota Twins,5,1,Atlanta Braves,Turner Field
CHA201305200,"May 20, 2013",Chicago White Sox,Boston Red Sox,6,4,Chicago White Sox,U.S. Cellular Field
HOU201305200,"May 20, 2013",Houston Astros,Kansas City Royals,6,5,Houston Astros,Minute Maid Park
SLN201305190,"May 19, 2013",St. Louis Cardinals,Milwaukee Brewers,4,2,St. Louis Cardinals,Busch Stadium III
MIL201305200,"May 20, 2013",Milwaukee Brewers,Los Angeles Dodgers,1,3,Los Angeles Dodgers,Miller Park
MIN201305190,"May 19, 2013",Minnesota Twins,Boston Red Sox,1,5,Boston Red Sox,Target Field
MIA201305200,"May 20, 2013",Miami Marlins,Philadelphia Phillies,5,1,Miami Marlins,Marlins Park
NYN201305200,"May 20, 2013",New York Mets,Cincinnati Reds,3,4,Cincinnati Reds,Citi Field
SDN201305200,"May 20, 2013",San Diego Padres,St. Louis Cardinals,4,2,San Diego Padres,Petco Park
CLE201305200,"May 20, 2013",Cleveland Indians,Seattle Mariners,10,8,Cleveland Indians,Progressive Field
TEX201305190,"May 19, 2013",Texas Rangers,Detroit Tigers,11,8,Texas Rangers,Rangers Ballpark in Arlington
ANA201305210,"May 21, 2013",Los Angeles Angels of Anaheim,Seattle Mariners,12,0,Los Angeles Angels of Anaheim,Angel Stadium of Anaheim
COL201305200,"May 20, 2013",Colorado Rockies,Arizona Diamondbacks,1,5,Arizona Diamondbacks,Coors Field
TOR201305200,"May 20, 2013",Toronto Blue Jays,Tampa Bay Rays,7,5,Toronto Blue Jays,Rogers Centre
CHA201305210,"May 21, 2013",Chicago White Sox,Boston Red Sox,3,1,Chicago White Sox,U.S. Cellular Field
TEX201305200,"May 20, 2013",Texas Rangers,Oakland Athletics,2,9,Oakland Athletics,Rangers Ballpark in Arlington
ATL201305210,"May 21, 2013",Atlanta Braves,Minnesota Twins,5,4,Atlanta Braves,Turner Field
BAL201305200,"May 20, 2013",Baltimore Orioles,New York Yankees,4,6,New York Yankees,Oriole Park at Camden Yards
COL201305210,"May 21, 2013",Colorado Rockies,Arizona Diamondbacks,5,4,Colorado Rockies,Coors Field
BAL201305210,"May 21, 2013",Baltimore Orioles,New York Yankees,3,2,Baltimore Orioles,Oriole Park at Camden Yards
CLE201305210,"May 21, 2013",Cleveland Indians,Detroit Tigers,1,5,Detroit Tigers,Progressive Field
NYN201305210,"May 21, 2013",New York Mets,Cincinnati Reds,0,4,Cincinnati Reds,Citi Field
HOU201305210,"May 21, 2013",Houston Astros,Kansas City Royals,3,7,Kansas City Royals,Minute Maid Park
MIL201305210,"May 21, 2013",Milwaukee Brewers,Los Angeles Dodgers,5,2,Milwaukee Brewers,Miller Park
SDN201305210,"May 21, 2013",San Diego Padres,St. Louis Cardinals,2,10,St. Louis Cardinals,Petco Park
SFN201305210,"May 21, 2013",San Francisco Giants,Washington Nationals,4,2,San Francisco Giants,AT&T Park
TOR201305210,"May 21, 2013",Toronto Blue Jays,Tampa Bay Rays,3,4,Tampa Bay Rays,Rogers Centre
MIA201305210,"May 21, 2013",Miami Marlins,Philadelphia Phillies,3,7,Philadelphia Phillies,Marlins Park
ANA201305220,"May 22, 2013",Los Angeles Angels of Anaheim,Seattle Mariners,7,1,Los Angeles Angels of Anaheim,Angel Stadium of Anaheim
CHA201305220,"May 22, 2013",Chicago White Sox,Boston Red Sox,2,6,Boston Red Sox,U.S. Cellular Field
CLE201305220,"May 22, 2013",Cleveland Indians,Detroit Tigers,7,11,Detroit Tigers,Progressive Field
TEX201305210,"May 21, 2013",Texas Rangers,Oakland Athletics,0,1,Oakland Athletics,Rangers Ballpark in Arlington
ATL201305220,"May 22, 2013",Atlanta Braves,Minnesota Twins,8,3,Atlanta Braves,Turner Field
BAL201305220,"May 22, 2013",Baltimore Orioles,New York Yankees,6,3,Baltimore Orioles,Oriole Park at Camden Yards
MIA201305220,"May 22, 2013",Miami Marlins,Philadelphia Phillies,0,3,Philadelphia Phillies,Marlins Park
COL201305220,"May 22, 2013",Colorado Rockies,Arizona Diamondbacks,4,1,Colorado Rockies,Coors Field
SFN201305200,"May 20, 2013",San Francisco Giants,Washington Nationals,8,0,San Francisco Giants,AT&T Park
HOU201305220,"May 22, 2013",Houston Astros,Kansas City Royals,3,1,Houston Astros,Minute Maid Park
PIT201305210,"May 21, 2013",Pittsburgh Pirates,Chicago Cubs,5,4,Pittsburgh Pirates,PNC Park
NYN201305220,"May 22, 2013",New York Mets,Cincinnati Reds,4,7,Cincinnati Reds,Citi Field
TOR201305220,"May 22, 2013",Toronto Blue Jays,Tampa Bay Rays,4,3,Toronto Blue Jays,Rogers Centre
PIT201305220,"May 22, 2013",Pittsburgh Pirates,Chicago Cubs,1,0,Pittsburgh Pirates,PNC Park
MIL201305220,"May 22, 2013",Milwaukee Brewers,Los Angeles Dodgers,2,9,Los Angeles Dodgers,Miller Park
SDN201305220,"May 22, 2013",San Diego Padres,St. Louis Cardinals,3,5,St. Louis Cardinals,Petco Park
TEX201305220,"May 22, 2013",Texas Rangers,Oakland Athletics,3,1,Texas Rangers,Rangers Ballpark in Arlington
SFN201305220,"May 22, 2013",San Francisco Giants,Washington Nationals,1,2,Washington Nationals,AT&T Park
KCA201305230,"May 23, 2013",Kansas City Royals,Los Angeles Angels of Anaheim,4,5,Los Angeles Angels of Anaheim,Kauffman Stadium
ARI201305240,"May 24, 2013",Arizona Diamondbacks,San Diego Padres,5,2,Arizona Diamondbacks,Chase Field
TOR201305230,"May 23, 2013",Toronto Blue Jays,Baltimore Orioles,12,6,Toronto Blue Jays,Rogers Centre
DET201305230,"May 23, 2013",Detroit Tigers,Minnesota Twins,7,6,Detroit Tigers,Comerica Park
CHA201305240,"May 24, 2013",Chicago White Sox,Miami Marlins,4,3,Chicago White Sox,U.S. Cellular Field
DET201305240,"May 24, 2013",Detroit Tigers,Minnesota Twins,6,0,Detroit Tigers,Comerica Park
PIT201305230,"May 23, 2013",Pittsburgh Pirates,Chicago Cubs,4,2,Pittsburgh Pirates,PNC Park
CIN201305240,"May 24, 2013",Cincinnati Reds,Chicago Cubs,7,4,Cincinnati Reds,Great American Ball Park
HOU201305240,"May 24, 2013",Houston Astros,Oakland Athletics,5,6,Oakland Athletics,Minute Maid Park
BOS201305230,"May 23, 2013",Boston Red Sox,Cleveland Indians,3,12,Cleveland Indians,Fenway Park
KCA201305240,"May 24, 2013",Kansas City Royals,Los Angeles Angels of Anaheim,2,5,Los Angeles Angels of Anaheim,Kauffman Stadium
SFN201305240,"May 24, 2013",San Francisco Giants,Colorado Rockies,0,5,Colorado Rockies,AT&T Park
LAN201305240,"May 24, 2013",Los Angeles Dodgers,St. Louis Cardinals,0,7,St. Louis Cardinals,Dodger Stadium
BOS201305240,"May 24, 2013",Boston Red Sox,Cleveland Indians,8,1,Boston Red Sox,Fenway Park
TOR201305240,"May 24, 2013",Toronto Blue Jays,Baltimore Orioles,6,10,Baltimore Orioles,Rogers Centre
MIL201305240,"May 24, 2013",Milwaukee Brewers,Pittsburgh Pirates,2,1,Milwaukee Brewers,Miller Park
NYN201305240,"May 24, 2013",New York Mets,Atlanta Braves,5,7,Atlanta Braves,Citi Field
TBA201305240,"May 24, 2013",Tampa Bay Rays,New York Yankees,4,9,New York Yankees,Tropicana Field
DET201305250,"May 25, 2013",Detroit Tigers,Minnesota Twins,2,3,Minnesota Twins,Comerica Park
SEA201305240,"May 24, 2013",Seattle Mariners,Texas Rangers,5,9,Texas Rangers,Safeco Field
BOS201305250,"May 25, 2013",Boston Red Sox,Cleveland Indians,7,4,Boston Red Sox,Fenway Park
ARI201305250,"May 25, 2013",Arizona Diamondbacks,San Diego Padres,4,10,San Diego Padres,Chase Field
CHA201305250,"May 25, 2013",Chicago White Sox,Miami Marlins,2,1,Chicago White Sox,U.S. Cellular Field
CIN201305250,"May 25, 2013",Cincinnati Reds,Chicago Cubs,5,2,Cincinnati Reds,Great American Ball Park
LAN201305250,"May 25, 2013",Los Angeles Dodgers,St. Louis Cardinals,5,3,Los Angeles Dodgers,Dodger Stadium
KCA201305250,"May 25, 2013",Kansas City Royals,Los Angeles Angels of Anaheim,0,7,Los Angeles Angels of Anaheim,Kauffman Stadium
WAS201305240,"May 24, 2013",Washington Nationals,Philadelphia Phillies,5,2,Washington Nationals,Nationals Park
HOU201305250,"May 25, 2013",Houston Astros,Oakland Athletics,5,11,Oakland Athletics,Minute Maid Park
MIL201305250,"May 25, 2013",Milwaukee Brewers,Pittsburgh Pirates,2,5,Pittsburgh Pirates,Miller Park
SEA201305250,"May 25, 2013",Seattle Mariners,Texas Rangers,2,5,Texas Rangers,Safeco Field
NYN201305250,"May 25, 2013",New York Mets,Atlanta Braves,0,6,Atlanta Braves,Citi Field
TBA201305250,"May 25, 2013",Tampa Bay Rays,New York Yankees,3,4,New York Yankees,Tropicana Field
CHA201305260,"May 26, 2013",Chicago White Sox,Miami Marlins,5,3,Chicago White Sox,U.S. Cellular Field
SFN201305250,"May 25, 2013",San Francisco Giants,Colorado Rockies,6,5,San Francisco Giants,AT&T Park
DET201305260,"May 26, 2013",Detroit Tigers,Minnesota Twins,6,1,Detroit Tigers,Comerica Park
TOR201305250,"May 25, 2013",Toronto Blue Jays,Baltimore Orioles,5,6,Baltimore Orioles,Rogers Centre
CIN201305260,"May 26, 2013",Cincinnati Reds,Chicago Cubs,4,5,Chicago Cubs,Great American Ball Park
NYN201305260,"May 26, 2013",New York Mets,Atlanta Braves,4,2,New York Mets,Citi Field
WAS201305250,"May 25, 2013",Washington Nationals,Philadelphia Phillies,3,5,Philadelphia Phillies,Nationals Park
KCA201305260,"May 26, 2013",Kansas City Royals,Los Angeles Angels of Anaheim,2,5,Los Angeles Angels of Anaheim,Kauffman Stadium
LAN201305260,"May 26, 2013",Los Angeles Dodgers,St. Louis Cardinals,3,5,St. Louis Cardinals,Dodger Stadium
ARI201305260,"May 26, 2013",Arizona Diamondbacks,San Diego Padres,6,5,Arizona Diamondbacks,Chase Field
BOS201305260,"May 26, 2013",Boston Red Sox,Cleveland Indians,6,5,Boston Red Sox,Fenway Park
TOR201305260,"May 26, 2013",Toronto Blue Jays,Baltimore Orioles,6,5,Toronto Blue Jays,Rogers Centre
MIL201305260,"May 26, 2013",Milwaukee Brewers,Pittsburgh Pirates,4,5,Pittsburgh Pirates,Miller Park
HOU201305260,"May 26, 2013",Houston Astros,Oakland Athletics,2,6,Oakland Athletics,Minute Maid Park
ARI201305271,"May 27, 2013",Arizona Diamondbacks,Texas Rangers,5,3,Arizona Diamondbacks,Chase Field
ARI201305272,"May 27, 2013",Arizona Diamondbacks,Texas Rangers,5,4,Arizona Diamondbacks,Chase Field
TBA201305260,"May 26, 2013",Tampa Bay Rays,New York Yankees,8,3,Tampa Bay Rays,Tropicana Field
WAS201305260,"May 26, 2013",Washington Nationals,Philadelphia Phillies,6,1,Washington Nationals,Nationals Park
SFN201305260,"May 26, 2013",San Francisco Giants,Colorado Rockies,7,3,San Francisco Giants,AT&T Park
CIN201305270,"May 27, 2013",Cincinnati Reds,Cleveland Indians,4,2,Cincinnati Reds,Great American Ball Park
BOS201305270,"May 27, 2013",Boston Red Sox,Philadelphia Phillies,9,3,Boston Red Sox,Fenway Park
HOU201305270,"May 27, 2013",Houston Astros,Colorado Rockies,3,2,Houston Astros,Minute Maid Park
CHA201305270,"May 27, 2013",Chicago White Sox,Chicago Cubs,0,7,Chicago Cubs,U.S. Cellular Field
KCA201305270,"May 27, 2013",Kansas City Royals,St. Louis Cardinals,3,6,St. Louis Cardinals,Kauffman Stadium
LAN201305270,"May 27, 2013",Los Angeles Dodgers,Los Angeles Angels of Anaheim,8,7,Los Angeles Dodgers,Dodger Stadium
DET201305270,"May 27, 2013",Detroit Tigers,Pittsburgh Pirates,6,5,Detroit Tigers,Comerica Park
OAK201305270,"May 27, 2013",Oakland Athletics,San Francisco Giants,4,1,Oakland Athletics,O.co Coliseum
TOR201305270,"May 27, 2013",Toronto Blue Jays,Atlanta Braves,9,3,Toronto Blue Jays,Rogers Centre
SEA201305270,"May 27, 2013",Seattle Mariners,San Diego Padres,9,0,Seattle Mariners,Safeco Field
TBA201305270,"May 27, 2013",Tampa Bay Rays,Miami Marlins,10,6,Tampa Bay Rays,Tropicana Field
MIL201305270,"May 27, 2013",Milwaukee Brewers,Minnesota Twins,3,6,Minnesota Twins,Miller Park
HOU201305280,"May 28, 2013",Houston Astros,Colorado Rockies,1,2,Colorado Rockies,Minute Maid Park
LAN201305280,"May 28, 2013",Los Angeles Dodgers,Los Angeles Angels of Anaheim,3,0,Los Angeles Dodgers,Dodger Stadium
WAS201305270,"May 27, 2013",Washington Nationals,Baltimore Orioles,2,6,Baltimore Orioles,Nationals Park
KCA201305280,"May 28, 2013",Kansas City Royals,St. Louis Cardinals,1,4,St. Louis Cardinals,Kauffman Stadium
NYN201305270,"May 27, 2013",New York Mets,New York Yankees,2,1,New York Mets,Citi Field
MIL201305280,"May 28, 2013",Milwaukee Brewers,Minnesota Twins,5,6,Minnesota Twins,Miller Park
DET201305280,"May 28, 2013",Detroit Tigers,Pittsburgh Pirates,0,1,Pittsburgh Pirates,Comerica Park
CIN201305280,"May 28, 2013",Cincinnati Reds,Cleveland Indians,8,2,Cincinnati Reds,Great American Ball Park
WAS201305280,"May 28, 2013",Washington Nationals,Baltimore Orioles,9,3,Washington Nationals,Nationals Park
SEA201305260,"May 26, 2013",Seattle Mariners,Texas Rangers,4,3,Seattle Mariners,Safeco Field
TOR201305280,"May 28, 2013",Toronto Blue Jays,Atlanta Braves,6,7,Atlanta Braves,Rogers Centre
BOS201305280,"May 28, 2013",Boston Red Sox,Philadelphia Phillies,1,3,Philadelphia Phillies,Fenway Park
NYN201305280,"May 28, 2013",New York Mets,New York Yankees,2,1,New York Mets,Citi Field
OAK201305280,"May 28, 2013",Oakland Athletics,San Francisco Giants,6,3,Oakland Athletics,O.co Coliseum
SEA201305280,"May 28, 2013",Seattle Mariners,San Diego Padres,1,6,San Diego Padres,Safeco Field
TBA201305280,"May 28, 2013",Tampa Bay Rays,Miami Marlins,7,6,Tampa Bay Rays,Tropicana Field
ATL201305290,"May 29, 2013",Atlanta Braves,Toronto Blue Jays,0,3,Toronto Blue Jays,Turner Field
MIN201305290,"May 29, 2013",Minnesota Twins,Milwaukee Brewers,4,1,Minnesota Twins,Target Field
BAL201305290,"May 29, 2013",Baltimore Orioles,Washington Nationals,9,6,Baltimore Orioles,Oriole Park at Camden Yards
CHN201305290,"May 29, 2013",Chicago Cubs,Chicago White Sox,9,3,Chicago Cubs,Wrigley Field
CLE201305290,"May 29, 2013",Cleveland Indians,Cincinnati Reds,5,2,Cleveland Indians,Progressive Field
NYA201305290,"May 29, 2013",New York Yankees,New York Mets,4,9,New York Mets,Yankee Stadium III
SLN201305290,"May 29, 2013",St. Louis Cardinals,Kansas City Royals,5,3,St. Louis Cardinals,Busch Stadium III
PHI201305290,"May 29, 2013",Philadelphia Phillies,Boston Red Sox,4,3,Philadelphia Phillies,Citizens Bank Park
SDN201305290,"May 29, 2013",San Diego Padres,Seattle Mariners,3,2,San Diego Padres,Petco Park
MIA201305290,"May 29, 2013",Miami Marlins,Tampa Bay Rays,1,3,Tampa Bay Rays,Marlins Park
SFN201305290,"May 29, 2013",San Francisco Giants,Oakland Athletics,6,9,Oakland Athletics,AT&T Park
BAL201305300,"May 30, 2013",Baltimore Orioles,Washington Nationals,2,0,Baltimore Orioles,Oriole Park at Camden Yards
ATL201305300,"May 30, 2013",Atlanta Braves,Toronto Blue Jays,11,3,Atlanta Braves,Turner Field
CHN201305300,"May 30, 2013",Chicago Cubs,Chicago White Sox,8,3,Chicago Cubs,Wrigley Field
CLE201305300,"May 30, 2013",Cleveland Indians,Cincinnati Reds,7,1,Cleveland Indians,Progressive Field
ANA201305290,"May 29, 2013",Los Angeles Angels of Anaheim,Los Angeles Dodgers,4,3,Los Angeles Angels of Anaheim,Angel Stadium of Anaheim
PIT201305290,"May 29, 2013",Pittsburgh Pirates,Detroit Tigers,5,3,Pittsburgh Pirates,PNC Park
MIA201305300,"May 30, 2013",Miami Marlins,Tampa Bay Rays,2,5,Tampa Bay Rays,Marlins Park
ANA201305300,"May 30, 2013",Los Angeles Angels of Anaheim,Los Angeles Dodgers,3,2,Los Angeles Angels of Anaheim,Angel Stadium of Anaheim
MIN201305300,"May 30, 2013",Minnesota Twins,Milwaukee Brewers,8,6,Minnesota Twins,Target Field
COL201305290,"May 29, 2013",Colorado Rockies,Houston Astros,3,6,Houston Astros,Coors Field
PIT201305300,"May 30, 2013",Pittsburgh Pirates,Detroit Tigers,1,0,Pittsburgh Pirates,PNC Park
NYA201305300,"May 30, 2013",New York Yankees,New York Mets,1,3,New York Mets,Yankee Stadium III
PHI201305300,"May 30, 2013",Philadelphia Phillies,Boston Red Sox,2,9,Boston Red Sox,Citizens Bank Park
SFN201305300,"May 30, 2013",San Francisco Giants,Oakland Athletics,5,2,San Francisco Giants,AT&T Park
SLN201305300,"May 30, 2013",St. Louis Cardinals,Kansas City Royals,2,4,Kansas City Royals,Busch Stadium III
CHN201305310,"May 31, 2013",Chicago Cubs,Arizona Diamondbacks,7,2,Chicago Cubs,Wrigley Field
COL201305300,"May 30, 2013",Colorado Rockies,Houston Astros,5,7,Houston Astros,Coors Field
TEX201305300,"May 30, 2013",Texas Rangers,Arizona Diamondbacks,9,5,Texas Rangers,Rangers Ballpark in Arlington
MIA201305310,"May 31, 2013",Miami Marlins,New York Mets,5,1,Miami Marlins,Marlins Park
BAL201305310,"May 31, 2013",Baltimore Orioles,Detroit Tigers,7,5,Baltimore Orioles,Oriole Park at Camden Yards
ANA201305310,"May 31, 2013",Los Angeles Angels of Anaheim,Houston Astros,3,6,Houston Astros,Angel Stadium of Anaheim
ATL201305310,"May 31, 2013",Atlanta Braves,Washington Nationals,2,3,Washington Nationals,Turner Field
SDN201305300,"May 30, 2013",San Diego Padres,Seattle Mariners,1,7,Seattle Mariners,Petco Park
NYA201305310,"May 31, 2013",New York Yankees,Boston Red Sox,4,1,New York Yankees,Yankee Stadium III
COL201305310,"May 31, 2013",Colorado Rockies,Los Angeles Dodgers,5,7,Los Angeles Dodgers,Coors Field
SDN201305310,"May 31, 2013",San Diego Padres,Toronto Blue Jays,4,3,San Diego Padres,Petco Park
CLE201305310,"May 31, 2013",Cleveland Indians,Tampa Bay Rays,2,9,Tampa Bay Rays,Progressive Field
PHI201305310,"May 31, 2013",Philadelphia Phillies,Milwaukee Brewers,5,8,Milwaukee Brewers,Citizens Bank Park
OAK201305310,"May 31, 2013",Oakland Athletics,Chicago White Sox,3,0,Oakland Athletics,O.co Coliseum
CLE201306010,"June  1, 2013",Cleveland Indians,Tampa Bay Rays,5,0,Cleveland Indians,Progressive Field
ANA201306010,"June  1, 2013",Los Angeles Angels of Anaheim,Houston Astros,0,2,Houston Astros,Angel Stadium of Anaheim
PIT201305310,"May 31, 2013",Pittsburgh Pirates,Cincinnati Reds,0,6,Cincinnati Reds,PNC Park
TEX201305310,"May 31, 2013",Texas Rangers,Kansas City Royals,7,2,Texas Rangers,Rangers Ballpark in Arlington
ATL201306010,"June  1, 2013",Atlanta Braves,Washington Nationals,2,1,Atlanta Braves,Turner Field
MIN201305310,"May 31, 2013",Minnesota Twins,Seattle Mariners,0,3,Seattle Mariners,Target Field
MIN201306010,"June  1, 2013",Minnesota Twins,Seattle Mariners,5,4,Minnesota Twins,Target Field
BAL201306010,"June  1, 2013",Baltimore Orioles,Detroit Tigers,3,10,Detroit Tigers,Oriole Park at Camden Yards
COL201306010,"June  1, 2013",Colorado Rockies,Los Angeles Dodgers,7,6,Colorado Rockies,Coors Field
MIA201306010,"June  1, 2013",Miami Marlins,New York Mets,8,1,Miami Marlins,Marlins Park
NYA201306010,"June  1, 2013",New York Yankees,Boston Red Sox,1,11,Boston Red Sox,Yankee Stadium III
OAK201306010,"June  1, 2013",Oakland Athletics,Chicago White Sox,4,3,Oakland Athletics,O.co Coliseum
TEX201306010,"June  1, 2013",Texas Rangers,Kansas City Royals,1,4,Kansas City Royals,Rangers Ballpark in Arlington
PHI201306010,"June  1, 2013",Philadelphia Phillies,Milwaukee Brewers,3,4,Milwaukee Brewers,Citizens Bank Park
SDN201306010,"June  1, 2013",San Diego Padres,Toronto Blue Jays,4,3,San Diego Padres,Petco Park
PIT201306010,"June  1, 2013",Pittsburgh Pirates,Cincinnati Reds,0,2,Cincinnati Reds,PNC Park
SLN201306011,"June  1, 2013",St. Louis Cardinals,San Francisco Giants,8,0,St. Louis Cardinals,"42,359"
ANA201306020,"June  2, 2013",Los Angeles Angels of Anaheim,Houston Astros,4,5,Houston Astros,Angel Stadium of Anaheim
COL201306020,"June  2, 2013",Colorado Rockies,Los Angeles Dodgers,7,2,Colorado Rockies,Coors Field
SLN201306012,"June  1, 2013",St. Louis Cardinals,San Francisco Giants,7,1,St. Louis Cardinals,Busch Stadium III
CHN201306010,"June  1, 2013",Chicago Cubs,Arizona Diamondbacks,4,12,Arizona Diamondbacks,Wrigley Field
CHN201306020,"June  2, 2013",Chicago Cubs,Arizona Diamondbacks,4,8,Arizona Diamondbacks,Wrigley Field
ATL201306020,"June  2, 2013",Atlanta Braves,Washington Nationals,6,3,Atlanta Braves,Turner Field
