GameID,Date,home_team,away_team,home_score,away_score,winner,venue
HOU201605100,"May 10, 2016",Houston Astros,Cleveland Indians,0,4,Cleveland Indians,Minute Maid Park
MIA201605100,"May 10, 2016",Miami Marlins,Milwaukee Brewers,2,10,Milwaukee Brewers,Marlins Park
WAS201605100,"May 10, 2016",Washington Nationals,Detroit Tigers,4,5,Detroit Tigers,Nationals Park
ANA201605110,"May 11, 2016",Los Angeles Angels,St. Louis Cardinals,2,5,St. Louis Cardinals,Angel Stadium of Anaheim
NYA201605100,"May 10, 2016",New York Yankees,Kansas City Royals,10,7,New York Yankees,Yankee Stadium III
MIN201605100,"May 10, 2016",Minnesota Twins,Baltimore Orioles,3,5,Baltimore Orioles,Target Field
SFN201605100,"May 10, 2016",San Francisco Giants,Toronto Blue Jays,0,4,Toronto Blue Jays,AT&T Park
TEX201605100,"May 10, 2016",Texas Rangers,Chicago White Sox,13,11,Texas Rangers,Globe Life Park in Arlington
COL201605100,"May 10, 2016",Colorado Rockies,Arizona Diamondbacks,1,5,Arizona Diamondbacks,Coors Field
ATL201605110,"May 11, 2016",Atlanta Braves,Philadelphia Phillies,5,1,Atlanta Braves,Turner Field
COL201605110,"May 11, 2016",Colorado Rockies,Arizona Diamondbacks,8,7,Colorado Rockies,Coors Field
CHN201605111,"May 11, 2016",Chicago Cubs,San Diego Padres,4,7,San Diego Padres,"34,508"
CIN201605110,"May 11, 2016",Cincinnati Reds,Pittsburgh Pirates,4,5,Pittsburgh Pirates,Great American Ball Park
HOU201605110,"May 11, 2016",Houston Astros,Cleveland Indians,5,3,Houston Astros,Minute Maid Park
BOS201605110,"May 11, 2016",Boston Red Sox,Oakland Athletics,13,3,Boston Red Sox,Fenway Park
SEA201605110,"May 11, 2016",Seattle Mariners,Tampa Bay Rays,6,5,Seattle Mariners,Safeco Field
CHN201605112,"May 11, 2016",Chicago Cubs,San Diego Padres,0,1,San Diego Padres,Wrigley Field
LAN201605110,"May 11, 2016",Los Angeles Dodgers,New York Mets,3,4,New York Mets,Dodger Stadium
MIA201605110,"May 11, 2016",Miami Marlins,Milwaukee Brewers,3,2,Miami Marlins,Marlins Park
NYA201605110,"May 11, 2016",New York Yankees,Kansas City Royals,3,7,Kansas City Royals,Yankee Stadium III
WAS201605110,"May 11, 2016",Washington Nationals,Detroit Tigers,3,2,Washington Nationals,Nationals Park
ARI201605120,"May 12, 2016",Arizona Diamondbacks,San Francisco Giants,2,4,San Francisco Giants,Chase Field
LAN201605120,"May 12, 2016",Los Angeles Dodgers,New York Mets,5,0,Los Angeles Dodgers,Dodger Stadium
SFN201605110,"May 11, 2016",San Francisco Giants,Toronto Blue Jays,5,4,San Francisco Giants,AT&T Park
ANA201605120,"May 12, 2016",Los Angeles Angels,St. Louis Cardinals,10,12,St. Louis Cardinals,Angel Stadium of Anaheim
TEX201605110,"May 11, 2016",Texas Rangers,Chicago White Sox,6,5,Texas Rangers,Globe Life Park in Arlington
BOS201605120,"May 12, 2016",Boston Red Sox,Houston Astros,11,1,Boston Red Sox,Fenway Park
MIL201605120,"May 12, 2016",Milwaukee Brewers,San Diego Padres,0,3,San Diego Padres,Miller Park
ARI201605130,"May 13, 2016",Arizona Diamondbacks,San Francisco Giants,1,3,San Francisco Giants,Chase Field
ATL201605120,"May 12, 2016",Atlanta Braves,Philadelphia Phillies,4,7,Philadelphia Phillies,Turner Field
BAL201605130,"May 13, 2016",Baltimore Orioles,Detroit Tigers,1,0,Baltimore Orioles,Oriole Park at Camden Yards
CHN201605130,"May 13, 2016",Chicago Cubs,Pittsburgh Pirates,9,4,Chicago Cubs,Wrigley Field
CLE201605130,"May 13, 2016",Cleveland Indians,Minnesota Twins,7,6,Cleveland Indians,Progressive Field
NYA201605120,"May 12, 2016",New York Yankees,Kansas City Royals,7,3,New York Yankees,Yankee Stadium III
MIN201605110,"May 11, 2016",Minnesota Twins,Baltimore Orioles,2,9,Baltimore Orioles,Target Field
BOS201605130,"May 13, 2016",Boston Red Sox,Houston Astros,6,7,Houston Astros,Fenway Park
SEA201605130,"May 13, 2016",Seattle Mariners,Los Angeles Angels,6,7,Los Angeles Angels,Safeco Field
COL201605130,"May 13, 2016",Colorado Rockies,New York Mets,5,2,Colorado Rockies,Coors Field
TEX201605130,"May 13, 2016",Texas Rangers,Toronto Blue Jays,0,5,Toronto Blue Jays,Globe Life Park in Arlington
LAN201605130,"May 13, 2016",Los Angeles Dodgers,St. Louis Cardinals,8,4,Los Angeles Dodgers,Dodger Stadium
PHI201605130,"May 13, 2016",Philadelphia Phillies,Cincinnati Reds,3,2,Philadelphia Phillies,Citizens Bank Park
NYA201605130,"May 13, 2016",New York Yankees,Chicago White Sox,1,7,Chicago White Sox,Yankee Stadium III
MIL201605130,"May 13, 2016",Milwaukee Brewers,San Diego Padres,1,0,Milwaukee Brewers,Miller Park
CHN201605140,"May 14, 2016",Chicago Cubs,Pittsburgh Pirates,8,2,Chicago Cubs,Wrigley Field
KCA201605130,"May 13, 2016",Kansas City Royals,Atlanta Braves,5,1,Kansas City Royals,Kauffman Stadium
BAL201605120,"May 12, 2016",Baltimore Orioles,Detroit Tigers,7,5,Baltimore Orioles,Oriole Park at Camden Yards
ARI201605140,"May 14, 2016",Arizona Diamondbacks,San Francisco Giants,3,5,San Francisco Giants,Chase Field
KCA201605140,"May 14, 2016",Kansas City Royals,Atlanta Braves,0,5,Atlanta Braves,Kauffman Stadium
BOS201605140,"May 14, 2016",Boston Red Sox,Houston Astros,6,5,Boston Red Sox,Fenway Park
COL201605140,"May 14, 2016",Colorado Rockies,New York Mets,7,4,Colorado Rockies,Coors Field
CLE201605140,"May 14, 2016",Cleveland Indians,Minnesota Twins,3,6,Minnesota Twins,Progressive Field
TBA201605130,"May 13, 2016",Tampa Bay Rays,Oakland Athletics,3,6,Oakland Athletics,Tropicana Field
WAS201605130,"May 13, 2016",Washington Nationals,Miami Marlins,5,3,Washington Nationals,Nationals Park
LAN201605140,"May 14, 2016",Los Angeles Dodgers,St. Louis Cardinals,5,3,Los Angeles Dodgers,Dodger Stadium
SEA201605140,"May 14, 2016",Seattle Mariners,Los Angeles Angels,7,9,Los Angeles Angels,Safeco Field
MIL201605140,"May 14, 2016",Milwaukee Brewers,San Diego Padres,7,8,San Diego Padres,Miller Park
NYA201605140,"May 14, 2016",New York Yankees,Chicago White Sox,2,1,New York Yankees,Yankee Stadium III
PHI201605140,"May 14, 2016",Philadelphia Phillies,Cincinnati Reds,4,3,Philadelphia Phillies,Citizens Bank Park
WAS201605141,"May 14, 2016",Washington Nationals,Miami Marlins,6,4,Washington Nationals,"28,634"
TEX201605140,"May 14, 2016",Texas Rangers,Toronto Blue Jays,6,5,Texas Rangers,Globe Life Park in Arlington
TBA201605140,"May 14, 2016",Tampa Bay Rays,Oakland Athletics,6,0,Tampa Bay Rays,Tropicana Field
WAS201605142,"May 14, 2016",Washington Nationals,Miami Marlins,1,7,Miami Marlins,Nationals Park
CHN201605150,"May 15, 2016",Chicago Cubs,Pittsburgh Pirates,1,2,Pittsburgh Pirates,Wrigley Field
ARI201605150,"May 15, 2016",Arizona Diamondbacks,San Francisco Giants,1,2,San Francisco Giants,Chase Field
BAL201605140,"May 14, 2016",Baltimore Orioles,Detroit Tigers,9,3,Baltimore Orioles,Oriole Park at Camden Yards
COL201605150,"May 15, 2016",Colorado Rockies,New York Mets,4,3,Colorado Rockies,Coors Field
KCA201605150,"May 15, 2016",Kansas City Royals,Atlanta Braves,4,2,Kansas City Royals,Kauffman Stadium
CLE201605150,"May 15, 2016",Cleveland Indians,Minnesota Twins,1,5,Minnesota Twins,Progressive Field
BAL201605150,"May 15, 2016",Baltimore Orioles,Detroit Tigers,5,6,Detroit Tigers,Oriole Park at Camden Yards
BOS201605150,"May 15, 2016",Boston Red Sox,Houston Astros,10,9,Boston Red Sox,Fenway Park
NYA201605150,"May 15, 2016",New York Yankees,Chicago White Sox,7,5,New York Yankees,Yankee Stadium III
LAN201605150,"May 15, 2016",Los Angeles Dodgers,St. Louis Cardinals,2,5,St. Louis Cardinals,Dodger Stadium
SEA201605150,"May 15, 2016",Seattle Mariners,Los Angeles Angels,0,3,Los Angeles Angels,Safeco Field
TBA201605150,"May 15, 2016",Tampa Bay Rays,Oakland Athletics,6,7,Oakland Athletics,Tropicana Field
WAS201605150,"May 15, 2016",Washington Nationals,Miami Marlins,1,5,Miami Marlins,Nationals Park
PHI201605150,"May 15, 2016",Philadelphia Phillies,Cincinnati Reds,4,9,Cincinnati Reds,Citizens Bank Park
TEX201605150,"May 15, 2016",Texas Rangers,Toronto Blue Jays,7,6,Texas Rangers,Globe Life Park in Arlington
LAN201605160,"May 16, 2016",Los Angeles Dodgers,Los Angeles Angels,6,7,Los Angeles Angels,Dodger Stadium
ARI201605160,"May 16, 2016",Arizona Diamondbacks,New York Yankees,12,2,Arizona Diamondbacks,Chase Field
MIL201605150,"May 15, 2016",Milwaukee Brewers,San Diego Padres,3,2,Milwaukee Brewers,Miller Park
DET201605160,"May 16, 2016",Detroit Tigers,Minnesota Twins,10,8,Detroit Tigers,Comerica Park
PHI201605160,"May 16, 2016",Philadelphia Phillies,Miami Marlins,3,5,Miami Marlins,Citizens Bank Park
OAK201605160,"May 16, 2016",Oakland Athletics,Texas Rangers,3,1,Oakland Athletics,Oakland-Alameda County Coliseum
CLE201605160,"May 16, 2016",Cleveland Indians,Cincinnati Reds,15,6,Cleveland Indians,Progressive Field
PIT201605160,"May 16, 2016",Pittsburgh Pirates,Atlanta Braves,8,5,Pittsburgh Pirates,PNC Park
ARI201605170,"May 17, 2016",Arizona Diamondbacks,New York Yankees,5,3,Arizona Diamondbacks,Chase Field
BAL201605170,"May 17, 2016",Baltimore Orioles,Seattle Mariners,0,10,Seattle Mariners,Oriole Park at Camden Yards
CHA201605170,"May 17, 2016",Chicago White Sox,Houston Astros,5,6,Houston Astros,U.S. Cellular Field
NYN201605170,"May 17, 2016",New York Mets,Washington Nationals,2,0,New York Mets,Citi Field
MIL201605170,"May 17, 2016",Milwaukee Brewers,Chicago Cubs,4,2,Milwaukee Brewers,Miller Park
LAN201605170,"May 17, 2016",Los Angeles Dodgers,Los Angeles Angels,5,1,Los Angeles Dodgers,Dodger Stadium
OAK201605170,"May 17, 2016",Oakland Athletics,Texas Rangers,8,5,Oakland Athletics,Oakland-Alameda County Coliseum
KCA201605170,"May 17, 2016",Kansas City Royals,Boston Red Sox,8,4,Kansas City Royals,Kauffman Stadium
SDN201605170,"May 17, 2016",San Diego Padres,San Francisco Giants,1,5,San Francisco Giants,Petco Park
PHI201605170,"May 17, 2016",Philadelphia Phillies,Miami Marlins,3,1,Philadelphia Phillies,Citizens Bank Park
DET201605170,"May 17, 2016",Detroit Tigers,Minnesota Twins,7,2,Detroit Tigers,Comerica Park
ANA201605180,"May 18, 2016",Los Angeles Angels,Los Angeles Dodgers,8,1,Los Angeles Angels,Angel Stadium of Anaheim
PIT201605170,"May 17, 2016",Pittsburgh Pirates,Atlanta Braves,12,9,Pittsburgh Pirates,PNC Park
TOR201605160,"May 16, 2016",Toronto Blue Jays,Tampa Bay Rays,2,13,Tampa Bay Rays,Rogers Centre
SLN201605170,"May 17, 2016",St. Louis Cardinals,Colorado Rockies,1,3,Colorado Rockies,Busch Stadium III
TOR201605170,"May 17, 2016",Toronto Blue Jays,Tampa Bay Rays,2,12,Tampa Bay Rays,Rogers Centre
CLE201605170,"May 17, 2016",Cleveland Indians,Cincinnati Reds,13,1,Cleveland Indians,Progressive Field
CIN201605180,"May 18, 2016",Cincinnati Reds,Cleveland Indians,7,8,Cleveland Indians,Great American Ball Park
DET201605180,"May 18, 2016",Detroit Tigers,Minnesota Twins,6,3,Detroit Tigers,Comerica Park
ARI201605180,"May 18, 2016",Arizona Diamondbacks,New York Yankees,2,4,New York Yankees,Chase Field
BAL201605180,"May 18, 2016",Baltimore Orioles,Seattle Mariners,5,2,Baltimore Orioles,Oriole Park at Camden Yards
NYN201605180,"May 18, 2016",New York Mets,Washington Nationals,1,7,Washington Nationals,Citi Field
CHA201605180,"May 18, 2016",Chicago White Sox,Houston Astros,3,5,Houston Astros,U.S. Cellular Field
KCA201605181,"May 18, 2016",Kansas City Royals,Boston Red Sox,3,2,Kansas City Royals,"33,613"
MIL201605180,"May 18, 2016",Milwaukee Brewers,Chicago Cubs,1,2,Chicago Cubs,Miller Park
KCA201605182,"May 18, 2016",Kansas City Royals,Boston Red Sox,2,5,Boston Red Sox,Kauffman Stadium
SDN201605180,"May 18, 2016",San Diego Padres,San Francisco Giants,1,2,San Francisco Giants,Petco Park
TOR201605180,"May 18, 2016",Toronto Blue Jays,Tampa Bay Rays,3,6,Tampa Bay Rays,Rogers Centre
ANA201605190,"May 19, 2016",Los Angeles Angels,Los Angeles Dodgers,7,4,Los Angeles Angels,Angel Stadium of Anaheim
BAL201605190,"May 19, 2016",Baltimore Orioles,Seattle Mariners,2,7,Seattle Mariners,Oriole Park at Camden Yards
OAK201605180,"May 18, 2016",Oakland Athletics,Texas Rangers,8,1,Oakland Athletics,Oakland-Alameda County Coliseum
PHI201605180,"May 18, 2016",Philadelphia Phillies,Miami Marlins,4,2,Philadelphia Phillies,Citizens Bank Park
SLN201605180,"May 18, 2016",St. Louis Cardinals,Colorado Rockies,2,0,St. Louis Cardinals,Busch Stadium III
CIN201605190,"May 19, 2016",Cincinnati Reds,Cleveland Indians,2,7,Cleveland Indians,Great American Ball Park
PIT201605180,"May 18, 2016",Pittsburgh Pirates,Atlanta Braves,1,3,Atlanta Braves,PNC Park
MIN201605190,"May 19, 2016",Minnesota Twins,Toronto Blue Jays,2,3,Toronto Blue Jays,Target Field
OAK201605190,"May 19, 2016",Oakland Athletics,New York Yankees,1,4,New York Yankees,Oakland-Alameda County Coliseum
NYN201605190,"May 19, 2016",New York Mets,Washington Nationals,1,9,Washington Nationals,Citi Field
MIL201605190,"May 19, 2016",Milwaukee Brewers,Chicago Cubs,5,3,Milwaukee Brewers,Miller Park
BOS201605200,"May 20, 2016",Boston Red Sox,Cleveland Indians,2,4,Cleveland Indians,Fenway Park
CHA201605190,"May 19, 2016",Chicago White Sox,Houston Astros,2,1,Chicago White Sox,U.S. Cellular Field
SLN201605190,"May 19, 2016",St. Louis Cardinals,Colorado Rockies,13,7,St. Louis Cardinals,Busch Stadium III
PIT201605190,"May 19, 2016",Pittsburgh Pirates,Atlanta Braves,8,2,Pittsburgh Pirates,PNC Park
SDN201605190,"May 19, 2016",San Diego Padres,San Francisco Giants,1,3,San Francisco Giants,Petco Park
ANA201605200,"May 20, 2016",Los Angeles Angels,Baltimore Orioles,4,9,Baltimore Orioles,Angel Stadium of Anaheim
NYN201605200,"May 20, 2016",New York Mets,Milwaukee Brewers,3,2,New York Mets,Citi Field
MIN201605200,"May 20, 2016",Minnesota Twins,Toronto Blue Jays,3,9,Toronto Blue Jays,Target Field
PHI201605200,"May 20, 2016",Philadelphia Phillies,Atlanta Braves,1,7,Atlanta Braves,Citizens Bank Park
DET201605200,"May 20, 2016",Detroit Tigers,Tampa Bay Rays,5,7,Tampa Bay Rays,Comerica Park
CHA201605200,"May 20, 2016",Chicago White Sox,Kansas City Royals,1,4,Kansas City Royals,U.S. Cellular Field
CIN201605200,"May 20, 2016",Cincinnati Reds,Seattle Mariners,3,8,Seattle Mariners,Great American Ball Park
MIA201605200,"May 20, 2016",Miami Marlins,Washington Nationals,1,4,Washington Nationals,Marlins Park
SDN201605200,"May 20, 2016",San Diego Padres,Los Angeles Dodgers,7,6,San Diego Padres,Petco Park
PIT201605200,"May 20, 2016",Pittsburgh Pirates,Colorado Rockies,2,1,Pittsburgh Pirates,PNC Park
HOU201605200,"May 20, 2016",Houston Astros,Texas Rangers,1,2,Texas Rangers,Minute Maid Park
DET201605210,"May 21, 2016",Detroit Tigers,Tampa Bay Rays,5,4,Detroit Tigers,Comerica Park
SFN201605200,"May 20, 2016",San Francisco Giants,Chicago Cubs,1,8,Chicago Cubs,AT&T Park
CHA201605210,"May 21, 2016",Chicago White Sox,Kansas City Royals,1,2,Kansas City Royals,U.S. Cellular Field
OAK201605200,"May 20, 2016",Oakland Athletics,New York Yankees,3,8,New York Yankees,Oakland-Alameda County Coliseum
BOS201605210,"May 21, 2016",Boston Red Sox,Cleveland Indians,9,1,Boston Red Sox,Fenway Park
ANA201605210,"May 21, 2016",Los Angeles Angels,Baltimore Orioles,1,3,Baltimore Orioles,Angel Stadium of Anaheim
SLN201605200,"May 20, 2016",St. Louis Cardinals,Arizona Diamondbacks,7,11,Arizona Diamondbacks,Busch Stadium III
CIN201605210,"May 21, 2016",Cincinnati Reds,Seattle Mariners,0,4,Seattle Mariners,Great American Ball Park
HOU201605210,"May 21, 2016",Houston Astros,Texas Rangers,1,2,Texas Rangers,Minute Maid Park
OAK201605210,"May 21, 2016",Oakland Athletics,New York Yankees,1,5,New York Yankees,Oakland-Alameda County Coliseum
SFN201605210,"May 21, 2016",San Francisco Giants,Chicago Cubs,5,3,San Francisco Giants,AT&T Park
MIN201605210,"May 21, 2016",Minnesota Twins,Toronto Blue Jays,5,3,Minnesota Twins,Target Field
MIA201605210,"May 21, 2016",Miami Marlins,Washington Nationals,3,2,Miami Marlins,Marlins Park
PIT201605210,"May 21, 2016",Pittsburgh Pirates,Colorado Rockies,1,5,Colorado Rockies,PNC Park
PHI201605210,"May 21, 2016",Philadelphia Phillies,Atlanta Braves,0,2,Atlanta Braves,Citizens Bank Park
SDN201605210,"May 21, 2016",San Diego Padres,Los Angeles Dodgers,3,2,San Diego Padres,Petco Park
SLN201605210,"May 21, 2016",St. Louis Cardinals,Arizona Diamondbacks,6,2,St. Louis Cardinals,Busch Stadium III
CHA201605220,"May 22, 2016",Chicago White Sox,Kansas City Royals,3,2,Chicago White Sox,U.S. Cellular Field
BOS201605220,"May 22, 2016",Boston Red Sox,Cleveland Indians,5,2,Boston Red Sox,Fenway Park
NYN201605210,"May 21, 2016",New York Mets,Milwaukee Brewers,5,4,New York Mets,Citi Field
CIN201605220,"May 22, 2016",Cincinnati Reds,Seattle Mariners,4,5,Seattle Mariners,Great American Ball Park
ANA201605220,"May 22, 2016",Los Angeles Angels,Baltimore Orioles,10,2,Los Angeles Angels,Angel Stadium of Anaheim
OAK201605220,"May 22, 2016",Oakland Athletics,New York Yankees,4,5,New York Yankees,Oakland-Alameda County Coliseum
HOU201605220,"May 22, 2016",Houston Astros,Texas Rangers,2,9,Texas Rangers,Minute Maid Park
NYN201605220,"May 22, 2016",New York Mets,Milwaukee Brewers,3,1,New York Mets,Citi Field
MIN201605220,"May 22, 2016",Minnesota Twins,Toronto Blue Jays,1,3,Toronto Blue Jays,Target Field
DET201605220,"May 22, 2016",Detroit Tigers,Tampa Bay Rays,9,4,Detroit Tigers,Comerica Park
PHI201605220,"May 22, 2016",Philadelphia Phillies,Atlanta Braves,5,0,Philadelphia Phillies,Citizens Bank Park
MIA201605220,"May 22, 2016",Miami Marlins,Washington Nationals,2,8,Washington Nationals,Marlins Park
CHA201605232,"May 23, 2016",Chicago White Sox,Cleveland Indians,1,5,Cleveland Indians,U.S. Cellular Field
PIT201605230,"May 23, 2016",Pittsburgh Pirates,Colorado Rockies,6,3,Pittsburgh Pirates,"34,529"
SDN201605220,"May 22, 2016",San Diego Padres,Los Angeles Dodgers,5,9,Los Angeles Dodgers,Petco Park
SFN201605220,"May 22, 2016",San Francisco Giants,Chicago Cubs,1,0,San Francisco Giants,AT&T Park
MIA201605230,"May 23, 2016",Miami Marlins,Tampa Bay Rays,7,6,Miami Marlins,Marlins Park
SEA201605230,"May 23, 2016",Seattle Mariners,Oakland Athletics,0,5,Oakland Athletics,Safeco Field
CHA201605231,"May 23, 2016",Chicago White Sox,Cleveland Indians,7,6,Chicago White Sox,U.S. Cellular Field
SFN201605230,"May 23, 2016",San Francisco Giants,San Diego Padres,1,0,San Francisco Giants,AT&T Park
LAN201605230,"May 23, 2016",Los Angeles Dodgers,Cincinnati Reds,1,0,Los Angeles Dodgers,Dodger Stadium
MIN201605230,"May 23, 2016",Minnesota Twins,Kansas City Royals,4,10,Kansas City Royals,Target Field
DET201605230,"May 23, 2016",Detroit Tigers,Philadelphia Phillies,5,4,Detroit Tigers,Comerica Park
SLN201605220,"May 22, 2016",St. Louis Cardinals,Arizona Diamondbacks,2,7,Arizona Diamondbacks,Busch Stadium III
TEX201605230,"May 23, 2016",Texas Rangers,Los Angeles Angels,0,2,Los Angeles Angels,Globe Life Park in Arlington
WAS201605230,"May 23, 2016",Washington Nationals,New York Mets,1,7,New York Mets,Nationals Park
SLN201605230,"May 23, 2016",St. Louis Cardinals,Chicago Cubs,4,3,St. Louis Cardinals,Busch Stadium III
BOS201605240,"May 24, 2016",Boston Red Sox,Colorado Rockies,8,3,Boston Red Sox,Fenway Park
CHA201605240,"May 24, 2016",Chicago White Sox,Cleveland Indians,2,6,Cleveland Indians,U.S. Cellular Field
ATL201605240,"May 24, 2016",Atlanta Braves,Milwaukee Brewers,1,2,Milwaukee Brewers,Turner Field
MIN201605240,"May 24, 2016",Minnesota Twins,Kansas City Royals,4,7,Kansas City Royals,Target Field
HOU201605240,"May 24, 2016",Houston Astros,Baltimore Orioles,3,2,Houston Astros,Minute Maid Park
LAN201605240,"May 24, 2016",Los Angeles Dodgers,Cincinnati Reds,8,2,Los Angeles Dodgers,Dodger Stadium
SLN201605240,"May 24, 2016",St. Louis Cardinals,Chicago Cubs,3,12,Chicago Cubs,Busch Stadium III
DET201605240,"May 24, 2016",Detroit Tigers,Philadelphia Phillies,3,1,Detroit Tigers,Comerica Park
MIA201605240,"May 24, 2016",Miami Marlins,Tampa Bay Rays,3,4,Tampa Bay Rays,Marlins Park
TEX201605240,"May 24, 2016",Texas Rangers,Los Angeles Angels,4,1,Texas Rangers,Globe Life Park in Arlington
NYA201605240,"May 24, 2016",New York Yankees,Toronto Blue Jays,6,0,New York Yankees,Yankee Stadium III
ATL201605250,"May 25, 2016",Atlanta Braves,Milwaukee Brewers,2,3,Milwaukee Brewers,Turner Field
SEA201605240,"May 24, 2016",Seattle Mariners,Oakland Athletics,6,5,Seattle Mariners,Safeco Field
PIT201605240,"May 24, 2016",Pittsburgh Pirates,Arizona Diamondbacks,12,1,Pittsburgh Pirates,PNC Park
SFN201605240,"May 24, 2016",San Francisco Giants,San Diego Padres,8,2,San Francisco Giants,AT&T Park
HOU201605250,"May 25, 2016",Houston Astros,Baltimore Orioles,4,3,Houston Astros,Minute Maid Park
WAS201605240,"May 24, 2016",Washington Nationals,New York Mets,7,4,Washington Nationals,Nationals Park
CHA201605250,"May 25, 2016",Chicago White Sox,Cleveland Indians,3,4,Cleveland Indians,U.S. Cellular Field
BOS201605250,"May 25, 2016",Boston Red Sox,Colorado Rockies,10,3,Boston Red Sox,Fenway Park
LAN201605250,"May 25, 2016",Los Angeles Dodgers,Cincinnati Reds,3,1,Los Angeles Dodgers,Dodger Stadium
SEA201605250,"May 25, 2016",Seattle Mariners,Oakland Athletics,13,3,Seattle Mariners,Safeco Field
DET201605250,"May 25, 2016",Detroit Tigers,Philadelphia Phillies,5,8,Philadelphia Phillies,Comerica Park
TEX201605250,"May 25, 2016",Texas Rangers,Los Angeles Angels,15,9,Texas Rangers,Globe Life Park in Arlington
TBA201605250,"May 25, 2016",Tampa Bay Rays,Miami Marlins,3,4,Miami Marlins,Tropicana Field
NYA201605250,"May 25, 2016",New York Yankees,Toronto Blue Jays,4,8,Toronto Blue Jays,Yankee Stadium III
PIT201605250,"May 25, 2016",Pittsburgh Pirates,Arizona Diamondbacks,5,4,Pittsburgh Pirates,PNC Park
SFN201605250,"May 25, 2016",San Francisco Giants,San Diego Padres,4,3,San Francisco Giants,AT&T Park
BOS201605260,"May 26, 2016",Boston Red Sox,Colorado Rockies,2,8,Colorado Rockies,Fenway Park
HOU201605260,"May 26, 2016",Houston Astros,Baltimore Orioles,4,2,Houston Astros,Minute Maid Park
WAS201605250,"May 25, 2016",Washington Nationals,New York Mets,0,2,New York Mets,Nationals Park
WAS201605260,"May 26, 2016",Washington Nationals,St. Louis Cardinals,2,1,Washington Nationals,Nationals Park
ATL201605260,"May 26, 2016",Atlanta Braves,Milwaukee Brewers,2,6,Milwaukee Brewers,Turner Field
MIN201605250,"May 25, 2016",Minnesota Twins,Kansas City Royals,7,5,Minnesota Twins,Target Field
ARI201605270,"May 27, 2016",Arizona Diamondbacks,San Diego Padres,3,10,San Diego Padres,Chase Field
PIT201605260,"May 26, 2016",Pittsburgh Pirates,Arizona Diamondbacks,8,3,Pittsburgh Pirates,PNC Park
SLN201605250,"May 25, 2016",St. Louis Cardinals,Chicago Cubs,8,9,Chicago Cubs,Busch Stadium III
NYA201605260,"May 26, 2016",New York Yankees,Toronto Blue Jays,1,3,Toronto Blue Jays,Yankee Stadium III
TBA201605260,"May 26, 2016",Tampa Bay Rays,Miami Marlins,1,9,Miami Marlins,Tropicana Field
MIL201605270,"May 27, 2016",Milwaukee Brewers,Cincinnati Reds,9,5,Milwaukee Brewers,Miller Park
ATL201605270,"May 27, 2016",Atlanta Braves,Miami Marlins,4,2,Atlanta Braves,Turner Field
CHN201605270,"May 27, 2016",Chicago Cubs,Philadelphia Phillies,6,2,Chicago Cubs,Wrigley Field
CLE201605270,"May 27, 2016",Cleveland Indians,Baltimore Orioles,4,6,Baltimore Orioles,Progressive Field
ANA201605270,"May 27, 2016",Los Angeles Angels,Houston Astros,7,2,Los Angeles Angels,Angel Stadium of Anaheim
TEX201605270,"May 27, 2016",Texas Rangers,Pittsburgh Pirates,1,9,Pittsburgh Pirates,Globe Life Park in Arlington
KCA201605270,"May 27, 2016",Kansas City Royals,Chicago White Sox,7,5,Kansas City Royals,Kauffman Stadium
TBA201605270,"May 27, 2016",Tampa Bay Rays,New York Yankees,1,4,New York Yankees,Tropicana Field
COL201605270,"May 27, 2016",Colorado Rockies,San Francisco Giants,5,2,Colorado Rockies,Coors Field
OAK201605270,"May 27, 2016",Oakland Athletics,Detroit Tigers,1,4,Detroit Tigers,Oakland-Alameda County Coliseum
TOR201605270,"May 27, 2016",Toronto Blue Jays,Boston Red Sox,7,5,Toronto Blue Jays,Rogers Centre
WAS201605270,"May 27, 2016",Washington Nationals,St. Louis Cardinals,2,6,St. Louis Cardinals,Nationals Park
NYN201605270,"May 27, 2016",New York Mets,Los Angeles Dodgers,6,5,New York Mets,Citi Field
ARI201605280,"May 28, 2016",Arizona Diamondbacks,San Diego Padres,8,7,Arizona Diamondbacks,Chase Field
ATL201605280,"May 28, 2016",Atlanta Braves,Miami Marlins,7,2,Atlanta Braves,Turner Field
CLE201605280,"May 28, 2016",Cleveland Indians,Baltimore Orioles,11,4,Cleveland Indians,Progressive Field
CHN201605280,"May 28, 2016",Chicago Cubs,Philadelphia Phillies,4,1,Chicago Cubs,Wrigley Field
ANA201605280,"May 28, 2016",Los Angeles Angels,Houston Astros,2,4,Houston Astros,Angel Stadium of Anaheim
SEA201605270,"May 27, 2016",Seattle Mariners,Minnesota Twins,2,7,Minnesota Twins,Safeco Field
KCA201605280,"May 28, 2016",Kansas City Royals,Chicago White Sox,8,7,Kansas City Royals,Kauffman Stadium
NYN201605280,"May 28, 2016",New York Mets,Los Angeles Dodgers,1,9,Los Angeles Dodgers,Citi Field
COL201605280,"May 28, 2016",Colorado Rockies,San Francisco Giants,5,10,San Francisco Giants,Coors Field
MIL201605280,"May 28, 2016",Milwaukee Brewers,Cincinnati Reds,6,7,Cincinnati Reds,Miller Park
TBA201605280,"May 28, 2016",Tampa Bay Rays,New York Yankees,9,5,Tampa Bay Rays,Tropicana Field
ANA201605290,"May 29, 2016",Los Angeles Angels,Houston Astros,6,8,Houston Astros,Angel Stadium of Anaheim
